,Import,Export
210,1852.0,2533.0
211,1852.0,2533.0
212,1821.0,2843.0
213,1821.0,2843.0
214,1821.0,2843.0
215,1821.0,2843.0
216,1884.0,3400.0
217,1878.0,3400.0
218,1878.0,3400.0
219,1878.0,3400.0
220,1874.0,3795.0
221,1868.0,3795.0
222,1866.0,3795.0
223,1866.0,3795.0
224,1748.0,4148.0
225,1735.0,4148.0
226,1735.0,4148.0
227,1735.0,4148.0
228,1650.0,3524.0
229,1650.0,3524.0
230,1650.0,3524.0
231,1650.0,3524.0
232,1281.0,3087.0
233,1281.0,3087.0
234,1281.0,3087.0
235,1283.0,3087.0
236,1385.0,2959.0
237,1385.0,2959.0
238,1385.0,2959.0
239,1385.0,2959.0
240,1369.0,3111.0
241,1369.0,3111.0
242,1369.0,3111.0
243,1369.0,3111.0
244,1530.0,3088.0
245,1530.0,3088.0
246,1530.0,3088.0
247,1530.0,3088.0
248,1427.0,3205.0
249,1427.0,3205.0
250,1427.0,3205.0
251,1427.0,3205.0
252,1859.0,3136.0
253,1859.0,3136.0
254,1859.0,3136.0
255,1859.0,3136.0
256,1341.0,2748.0
257,1335.0,2748.0
258,1335.0,2748.0
259,1335.0,2748.0
260,1652.0,2984.0
261,1644.0,2984.0
262,1644.0,2984.0
263,1643.0,2984.0
264,1697.0,3283.0
265,1697.0,3283.0
266,1697.0,3283.0
267,1697.0,3283.0
268,1874.0,3280.0
269,1874.0,3280.0
270,1874.0,3280.0
271,1874.0,3280.0
272,1743.0,3198.0
273,1743.0,3198.0
274,1743.0,3198.0
275,1743.0,3198.0
276,1869.0,3018.0
277,1869.0,3018.0
278,1869.0,3018.0
279,1869.0,3018.0
280,2114.0,3119.0
281,2114.0,3119.0
282,2114.0,3119.0
283,2114.0,3119.0
284,1891.0,2760.0
285,1891.0,2760.0
286,1891.0,2760.0
287,1891.0,2760.0
288,1514.0,2869.0
289,1514.0,2869.0
290,1514.0,2869.0
291,1514.0,2869.0
292,1310.0,2548.0
293,1310.0,2548.0
294,1310.0,2548.0
295,1310.0,2548.0
296,1211.0,2572.0
297,1211.0,2572.0
298,1211.0,2572.0
299,1211.0,2572.0
300,1211.0,2593.0
301,1211.0,2593.0
302,1211.0,2593.0
303,1211.0,2593.0
304,1489.0,2640.0
305,1489.0,2640.0
306,1489.0,2640.0
307,1489.0,2640.0
308,2123.0,3243.0
309,2123.0,3243.0
310,2123.0,3243.0
311,2123.0,3243.0
312,1683.0,3261.0
313,1683.0,3261.0
314,1683.0,3261.0
315,1683.0,3261.0
316,2006.0,3376.0
317,2006.0,3376.0
318,2006.0,3376.0
319,2006.0,3376.0
320,2104.0,3375.0
321,2104.0,3375.0
322,2104.0,3375.0
323,2104.0,3375.0
324,2228.0,3418.0
325,2228.0,3418.0
326,2228.0,3418.0
327,2228.0,3418.0
328,1870.0,3366.0
329,1870.0,3366.0
330,1870.0,3366.0
331,1870.0,3366.0
332,2617.0,3311.0
333,2617.0,3311.0
334,2617.0,3311.0
335,2617.0,3311.0
336,1910.0,3298.0
337,1910.0,3298.0
338,1910.0,3298.0
339,1910.0,3298.0
340,2545.0,3381.0
341,2545.0,3381.0
342,2545.0,3381.0
343,2545.0,3381.0
344,2249.0,3254.0
345,2249.0,3254.0
346,2249.0,3254.0
347,2249.0,3254.0
348,2590.0,3184.0
349,2590.0,3184.0
350,2590.0,3184.0
351,2590.0,3184.0
352,2169.0,3438.0
353,2169.0,3438.0
354,2169.0,3438.0
355,2169.0,3438.0
356,2294.0,3240.0
357,2274.0,3240.0
358,2273.0,3240.0
359,2273.0,3240.0
360,1707.0,2904.0
361,1707.0,2904.0
362,1707.0,2904.0
363,1707.0,2904.0
364,1711.0,2963.0
365,1711.0,2963.0
366,1711.0,2963.0
367,1711.0,2963.0
368,1180.0,2956.0
369,1180.0,2956.0
370,1180.0,2956.0
371,1180.0,2956.0
372,1232.0,2909.0
373,1232.0,2909.0
374,1232.0,2909.0
375,1232.0,2909.0
376,1303.0,3280.0
377,1303.0,3280.0
378,1303.0,3280.0
379,1303.0,3280.0
380,1293.0,3371.0
381,1293.0,3371.0
382,1293.0,3371.0
383,1293.0,3371.0
384,1584.0,2828.0
385,1584.0,2828.0
386,1584.0,2828.0
387,1584.0,2828.0
388,1342.0,2652.0
389,1342.0,2652.0
390,1342.0,2652.0
391,1342.0,2652.0
392,1435.0,2821.0
393,1435.0,2821.0
394,1435.0,2821.0
395,1435.0,2821.0
396,1656.0,2927.0
397,1656.0,2927.0
398,1656.0,2927.0
399,1656.0,2927.0
400,1604.0,2886.0
401,1604.0,2886.0
402,1604.0,2886.0
403,1604.0,2886.0
404,1425.0,2791.0
405,1417.0,2791.0
406,1417.0,2791.0
407,1417.0,2791.0
408,1517.0,3256.0
409,1517.0,3256.0
410,1517.0,3256.0
411,1517.0,3256.0
412,1729.0,3187.0
413,1729.0,3187.0
414,1729.0,3187.0
415,1729.0,3187.0
416,1701.0,3384.0
417,1701.0,3384.0
418,1701.0,3384.0
419,1701.0,3384.0
420,2002.0,3167.0
421,2002.0,3167.0
422,2002.0,3167.0
423,2002.0,3167.0
424,1788.0,3187.0
425,1788.0,3187.0
426,1788.0,3187.0
427,1788.0,3187.0
428,2014.0,3254.0
429,2014.0,3254.0
430,2014.0,3254.0
431,2014.0,3254.0
432,1983.0,3429.0
433,1983.0,3429.0
434,1983.0,3429.0
435,1983.0,3429.0
436,1872.0,3015.0
437,1872.0,3015.0
438,1872.0,3015.0
439,1872.0,3015.0
440,1757.0,3273.0
441,1757.0,3273.0
442,1757.0,3273.0
443,1757.0,3273.0
444,1762.0,3409.0
445,1758.0,3409.0
446,1758.0,3409.0
447,1758.0,3409.0
448,1788.0,3827.0
449,1782.0,3827.0
450,1782.0,3827.0
451,1782.0,3827.0
452,1672.0,3426.0
453,1672.0,3426.0
454,1672.0,3426.0
455,1672.0,3426.0
456,1467.0,3076.0
457,1467.0,3076.0
458,1467.0,3076.0
459,1467.0,3076.0
460,1683.0,2959.0
461,1683.0,2959.0
462,1683.0,2959.0
463,1683.0,2959.0
464,1531.0,3302.0
465,1531.0,3302.0
466,1531.0,3302.0
467,1531.0,3302.0
468,1451.0,3271.0
469,1451.0,3271.0
470,1451.0,3271.0
471,1451.0,3271.0
472,1519.0,3440.0
473,1519.0,3440.0
474,1519.0,3440.0
475,1519.0,3440.0
476,1532.0,3509.0
477,1532.0,3509.0
478,1532.0,3509.0
479,1532.0,3509.0
480,1564.0,2943.0
481,1564.0,2943.0
482,1564.0,2943.0
483,1564.0,2943.0
484,1514.0,2902.0
485,1514.0,2902.0
486,1514.0,2902.0
487,1514.0,2902.0
488,1499.0,2813.0
489,1499.0,2813.0
490,1499.0,2813.0
491,1499.0,2813.0
492,1493.0,2653.0
493,1493.0,2653.0
494,1493.0,2653.0
495,1493.0,2653.0
496,1598.0,2727.0
497,1598.0,2727.0
498,1598.0,2727.0
499,1598.0,2727.0
500,1481.0,3037.0
501,1481.0,3037.0
502,1481.0,3037.0
503,1481.0,3037.0
504,1443.0,3076.0
505,1443.0,3076.0
506,1443.0,3076.0
507,1443.0,3076.0
508,1523.0,2581.0
509,1523.0,2581.0
510,1523.0,2581.0
511,1523.0,2581.0
512,1598.0,2732.0
513,1598.0,2732.0
514,1598.0,2732.0
515,1598.0,2732.0
516,1420.0,2408.0
517,1420.0,2408.0
518,1420.0,2408.0
519,1420.0,2408.0
520,1261.0,2195.0
521,1261.0,2195.0
522,1261.0,2195.0
523,1261.0,2195.0
524,1469.0,1991.0
525,1469.0,1991.0
526,1469.0,1991.0
527,1469.0,1991.0
528,1903.0,2223.0
529,1903.0,2223.0
530,1903.0,2223.0
531,1903.0,2223.0
532,1990.0,2254.0
533,1990.0,2254.0
534,1990.0,2254.0
535,1990.0,2254.0
536,1547.0,2023.0
537,1547.0,2023.0
538,1547.0,2023.0
539,1547.0,2023.0
540,1699.0,2306.0
541,1699.0,2306.0
542,1699.0,2306.0
543,1699.0,2306.0
544,1784.0,2526.0
545,1781.0,2526.0
546,1781.0,2526.0
547,1781.0,2526.0
548,1801.0,2355.0
549,1789.0,2355.0
550,1789.0,2355.0
551,1789.0,2355.0
552,1781.0,2223.0
553,1781.0,2223.0
554,1781.0,2223.0
555,1781.0,2223.0
556,1524.0,1958.0
557,1524.0,1958.0
558,1524.0,1958.0
559,1524.0,1958.0
560,1742.0,2600.0
561,1742.0,2600.0
562,1742.0,2600.0
563,1742.0,2600.0
564,1609.0,2720.0
565,1609.0,2720.0
566,1609.0,2720.0
567,1609.0,2720.0
568,1802.0,2861.0
569,1802.0,2861.0
570,1790.0,2861.0
571,1790.0,2861.0
572,1691.0,2807.0
573,1691.0,2807.0
574,1691.0,2807.0
575,1691.0,2807.0
576,1612.0,2629.0
577,1612.0,2629.0
578,1612.0,2629.0
579,1612.0,2629.0
580,1630.0,2711.0
581,1630.0,2711.0
582,1630.0,2711.0
583,1630.0,2711.0
584,1749.0,2750.0
585,1749.0,2750.0
586,1749.0,2750.0
587,1749.0,2750.0
588,1680.0,2481.0
589,1680.0,2481.0
590,1680.0,2481.0
591,1680.0,2481.0
592,1650.0,2367.0
593,1650.0,2367.0
594,1650.0,2367.0
595,1650.0,2367.0
596,1685.0,2668.0
597,1685.0,2668.0
598,1685.0,2668.0
599,1685.0,2668.0
600,1588.0,2874.0
601,1588.0,2874.0
602,1588.0,2874.0
603,1588.0,2874.0
604,1834.0,2725.0
605,1834.0,2725.0
606,1834.0,2725.0
607,1834.0,2725.0
608,2393.0,2990.0
609,2393.0,2990.0
610,2393.0,2990.0
611,2393.0,2990.0
612,2294.0,2802.0
613,2294.0,2802.0
614,2294.0,2802.0
615,2294.0,2802.0
616,2468.0,2842.0
617,2468.0,2842.0
618,2468.0,2842.0
619,2468.0,2842.0
620,2324.0,2694.0
621,2324.0,2694.0
622,2324.0,2694.0
623,2324.0,2694.0
624,2527.0,2613.0
625,2527.0,2612.0
626,2527.0,2612.0
627,2527.0,2612.0
628,2858.0,2773.0
629,2858.0,2773.0
630,2858.0,2773.0
631,2858.0,2773.0
632,2270.0,2185.0
633,2270.0,2185.0
634,2270.0,2185.0
635,2270.0,2185.0
636,2566.0,2463.0
637,2566.0,2470.0
638,2566.0,2478.0
639,2566.0,2483.0
640,2480.0,2361.0
641,2472.0,2370.0
642,2479.0,2381.0
643,2474.0,2398.0
644,2349.0,2264.0
645,2347.0,2276.0
646,2346.0,2276.0
647,2345.0,2275.0
648,2338.0,2281.0
649,2338.0,2281.0
650,2338.0,2281.0
651,2338.0,2281.0
652,2128.0,2487.0
653,2128.0,2487.0
654,2128.0,2487.0
655,2128.0,2487.0
656,1850.0,2191.0
657,1850.0,2191.0
658,1851.0,2191.0
659,1851.0,2191.0
660,1629.0,2045.0
661,1629.0,2045.0
662,1629.0,2045.0
663,1629.0,2045.0
664,1571.0,2331.0
665,1571.0,2331.0
666,1571.0,2331.0
667,1571.0,2331.0
668,1835.0,2844.0
669,1835.0,2844.0
670,1835.0,2844.0
671,1835.0,2844.0
672,1778.0,2450.0
673,1778.0,2450.0
674,1778.0,2450.0
675,1778.0,2450.0
676,1486.0,2209.0
677,1486.0,2209.0
678,1486.0,2209.0
679,1486.0,2209.0
680,1569.0,2356.0
681,1569.0,2356.0
682,1569.0,2356.0
683,1569.0,2356.0
684,1595.0,2276.0
685,1595.0,2276.0
686,1595.0,2276.0
687,1595.0,2276.0
688,1739.0,2273.0
689,1739.0,2273.0
690,1739.0,2273.0
691,1739.0,2273.0
692,1775.0,2392.0
693,1775.0,2392.0
694,1775.0,2392.0
695,1775.0,2392.0
696,1705.0,2285.0
697,1705.0,2285.0
698,1705.0,2285.0
699,1705.0,2285.0
700,1704.0,1796.0
701,1704.0,1796.0
702,1704.0,1796.0
703,1704.0,1796.0
704,1842.0,2012.0
705,1842.0,2013.0
706,1842.0,2024.0
707,1842.0,2026.0
708,1917.0,2521.0
709,1917.0,2521.0
710,1917.0,2521.0
711,1917.0,2520.0
712,1968.0,2442.0
713,1968.0,2442.0
714,1968.0,2442.0
715,1968.0,2442.0
716,1910.0,2273.0
717,1910.0,2273.0
718,1910.0,2273.0
719,1910.0,2273.0
720,2125.0,2101.0
721,2125.0,2101.0
722,2125.0,2101.0
723,2125.0,2101.0
724,2032.0,1932.0
725,2030.0,1934.0
726,2030.0,1936.0
727,2030.0,1935.0
728,1945.0,1786.0
729,1940.0,1786.0
730,1943.0,1786.0
731,1939.0,1786.0
732,1916.0,1955.0
733,1916.0,1955.0
734,1910.0,1955.0
735,1902.0,1959.0
736,1694.0,1936.0
737,1675.0,1933.0
738,1674.0,1932.0
739,1675.0,1933.0
740,1872.0,2015.0
741,1872.0,2015.0
742,1872.0,2015.0
743,1872.0,2015.0
744,1869.0,2043.0
745,1869.0,2043.0
746,1869.0,2043.0
747,1869.0,2043.0
748,1901.0,2043.0
749,1901.0,2043.0
750,1901.0,2043.0
751,1901.0,2043.0
752,2019.0,2326.0
753,2019.0,2326.0
754,2019.0,2326.0
755,2019.0,2326.0
756,1619.0,2172.0
757,1619.0,2172.0
758,1619.0,2172.0
759,1619.0,2172.0
760,1659.0,2508.0
761,1659.0,2508.0
762,1659.0,2508.0
763,1659.0,2508.0
764,1758.0,2552.0
765,1758.0,2552.0
766,1758.0,2552.0
767,1758.0,2552.0
768,1773.0,2860.0
769,1773.0,2860.0
770,1773.0,2860.0
771,1773.0,2860.0
772,1852.0,2979.0
773,1852.0,2979.0
774,1852.0,2979.0
775,1852.0,2979.0
776,1832.0,2887.0
777,1832.0,2887.0
778,1832.0,2887.0
779,1832.0,2887.0
780,1804.0,2736.0
781,1804.0,2736.0
782,1804.0,2736.0
783,1804.0,2736.0
784,1827.0,2767.0
785,1827.0,2767.0
786,1827.0,2767.0
787,1827.0,2767.0
788,1782.0,2940.0
789,1782.0,2940.0
790,1782.0,2940.0
791,1782.0,2940.0
792,1746.0,3230.0
793,1746.0,3230.0
794,1746.0,3230.0
795,1746.0,3230.0
796,1694.0,3205.0
797,1694.0,3205.0
798,1694.0,3205.0
799,1694.0,3205.0
800,1431.0,2868.0
801,1431.0,2868.0
802,1431.0,2868.0
803,1431.0,2868.0
804,1318.0,2319.0
805,1318.0,2319.0
806,1313.0,2319.0
807,1314.0,2319.0
808,1381.0,2342.0
809,1380.0,2341.0
810,1380.0,2341.0
811,1382.0,2337.0
812,1581.0,2294.0
813,1580.0,2292.0
814,1582.0,2292.0
815,1582.0,2293.0
816,1611.0,2331.0
817,1616.0,2331.0
818,1614.0,2330.0
819,1625.0,2329.0
820,1437.0,2292.0
821,1439.0,2292.0
822,1435.0,2292.0
823,1435.0,2292.0
824,1484.0,2345.0
825,1483.0,2361.0
826,1483.0,2357.0
827,1484.0,2351.0
828,1224.0,1904.0
829,1224.0,1906.0
830,1210.0,1906.0
831,1208.0,1908.0
832,940.0,1600.0
833,915.0,1601.0
834,895.0,1610.0
835,896.0,1616.0
836,1284.0,1943.0
837,1256.0,1943.0
838,1253.0,1947.0
839,1253.0,1953.0
840,2016.0,2424.0
841,2019.0,2424.0
842,2021.0,2424.0
843,2026.0,2426.0
844,1671.0,2142.0
845,1673.0,2142.0
846,1673.0,2142.0
847,1674.0,2142.0
848,1792.0,2447.0
849,1792.0,2447.0
850,1792.0,2447.0
851,1792.0,2447.0
852,1932.0,2825.0
853,1932.0,2825.0
854,1932.0,2825.0
855,1932.0,2825.0
856,2193.0,2928.0
857,2193.0,2928.0
858,2193.0,2928.0
859,2193.0,2928.0
860,2100.0,3048.0
861,2100.0,3048.0
862,2100.0,3048.0
863,2100.0,3048.0
864,1842.0,2689.0
865,1842.0,2689.0
866,1842.0,2689.0
867,1842.0,2689.0
868,1939.0,2938.0
869,1939.0,2938.0
870,1939.0,2938.0
871,1939.0,2938.0
872,1823.0,2921.0
873,1823.0,2921.0
874,1823.0,2921.0
875,1823.0,2921.0
876,1877.0,2879.0
877,1877.0,2879.0
878,1877.0,2879.0
879,1877.0,2879.0
880,1830.0,2872.0
881,1830.0,2872.0
882,1830.0,2872.0
883,1830.0,2872.0
884,1891.0,3089.0
885,1891.0,3089.0
886,1891.0,3089.0
887,1891.0,3089.0
888,1608.0,2979.0
889,1608.0,2979.0
890,1608.0,2979.0
891,1608.0,2979.0
892,1663.0,3287.0
893,1663.0,3287.0
894,1663.0,3287.0
895,1663.0,3287.0
896,1722.0,3517.0
897,1722.0,3517.0
898,1722.0,3517.0
899,1722.0,3517.0
900,1655.0,3491.0
901,1655.0,3491.0
902,1655.0,3491.0
903,1655.0,3491.0
904,1531.0,3394.0
905,1531.0,3394.0
906,1531.0,3394.0
907,1531.0,3394.0
908,1554.0,3190.0
909,1554.0,3190.0
910,1554.0,3190.0
911,1554.0,3190.0
912,1476.0,3252.0
913,1476.0,3252.0
914,1476.0,3252.0
915,1476.0,3252.0
916,1289.0,3373.0
917,1289.0,3373.0
918,1289.0,3373.0
919,1289.0,3373.0
920,1340.0,3398.0
921,1340.0,3398.0
922,1340.0,3398.0
923,1340.0,3398.0
924,1414.0,3405.0
925,1413.0,3404.0
926,1413.0,3404.0
927,1413.0,3404.0
928,1763.0,3269.0
929,1754.0,3269.0
930,1736.0,3268.0
931,1736.0,3268.0
932,1495.0,3361.0
933,1475.0,3363.0
934,1470.0,3362.0
935,1470.0,3362.0
936,1432.0,3048.0
937,1432.0,3048.0
938,1432.0,3048.0
939,1432.0,3048.0
940,1292.0,2836.0
941,1292.0,2836.0
942,1292.0,2836.0
943,1292.0,2836.0
944,1363.0,3000.0
945,1363.0,3000.0
946,1363.0,3000.0
947,1363.0,3000.0
948,1392.0,3032.0
949,1392.0,3032.0
950,1392.0,3032.0
951,1392.0,3032.0
952,1426.0,3051.0
953,1426.0,3051.0
954,1426.0,3051.0
955,1426.0,3051.0
956,1330.0,2507.0
957,1330.0,2507.0
958,1330.0,2507.0
959,1330.0,2507.0
960,1350.0,2581.0
961,1350.0,2581.0
962,1350.0,2581.0
963,1350.0,2581.0
964,1324.0,2838.0
965,1324.0,2838.0
966,1324.0,2838.0
967,1324.0,2838.0
968,1255.0,2789.0
969,1255.0,2789.0
970,1255.0,2789.0
971,1255.0,2789.0
972,1224.0,2849.0
973,1224.0,2849.0
974,1224.0,2849.0
975,1224.0,2849.0
976,1390.0,2767.0
977,1388.0,2764.0
978,1393.0,2764.0
979,1391.0,2765.0
980,1307.0,2688.0
981,1306.0,2688.0
982,1306.0,2688.0
983,1304.0,2688.0
984,904.0,2352.0
985,904.0,2352.0
986,904.0,2352.0
987,904.0,2352.0
988,1039.0,2165.0
989,1039.0,2165.0
990,1036.0,2165.0
991,1038.0,2165.0
992,990.0,2631.0
993,990.0,2631.0
994,990.0,2631.0
995,990.0,2631.0
996,1141.0,2655.0
997,1141.0,2655.0
998,1141.0,2655.0
999,1141.0,2655.0
1000,923.0,2780.0
1001,923.0,2780.0
1002,923.0,2780.0
1003,923.0,2780.0
1004,1344.0,2746.0
1005,1344.0,2746.0
1006,1344.0,2746.0
1007,1344.0,2746.0
1008,1032.0,2729.0
1009,1032.0,2729.0
1010,1032.0,2729.0
1011,1032.0,2729.0
1012,1241.0,2893.0
1013,1241.0,2893.0
1014,1241.0,2893.0
1015,1241.0,2893.0
1016,1075.0,2783.0
1017,1075.0,2783.0
1018,1075.0,2783.0
1019,1075.0,2783.0
1020,1020.0,2845.0
1021,1020.0,2845.0
1022,1020.0,2845.0
1023,1020.0,2845.0
1024,845.0,2969.0
1025,845.0,2969.0
1026,845.0,2969.0
1027,845.0,2969.0
1028,1045.0,3073.0
1029,1005.0,3073.0
1030,1005.0,3073.0
1031,1005.0,3073.0
1032,1058.0,2999.0
1033,1058.0,2999.0
1034,1058.0,2999.0
1035,1058.0,2999.0
1036,862.0,2865.0
1037,862.0,2865.0
1038,862.0,2865.0
1039,862.0,2865.0
1040,723.0,2923.0
1041,723.0,2923.0
1042,723.0,2923.0
1043,723.0,2923.0
1044,651.0,2606.0
1045,651.0,2606.0
1046,651.0,2606.0
1047,651.0,2606.0
1048,680.0,2685.0
1049,680.0,2685.0
1050,680.0,2685.0
1051,680.0,2685.0
1052,238.0,2584.0
1053,238.0,2584.0
1054,238.0,2584.0
1055,238.0,2584.0
1056,426.0,2988.0
1057,426.0,2988.0
1058,426.0,2988.0
1059,426.0,2988.0
1060,503.0,3266.0
1061,503.0,3266.0
1062,503.0,3266.0
1063,503.0,3266.0
1064,428.0,3276.0
1065,428.0,3276.0
1066,428.0,3276.0
1067,428.0,3276.0
1068,487.0,3115.0
1069,489.0,3115.0
1070,487.0,3115.0
1071,487.0,3115.0
1072,423.0,2846.0
1073,423.0,2847.0
1074,424.0,2848.0
1075,422.0,2846.0
1076,1245.0,3458.0
1077,1245.0,3461.0
1078,1246.0,3461.0
1079,1243.0,3461.0
1080,1206.0,3305.0
1081,1198.0,3305.0
1082,1198.0,3307.0
1083,1197.0,3307.0
1084,1238.0,3101.0
1085,1238.0,3101.0
1086,1238.0,3101.0
1087,1238.0,3101.0
1088,1291.0,3166.0
1089,1286.0,3166.0
1090,1274.0,3166.0
1091,1274.0,3166.0
1092,1028.0,2615.0
1093,1026.0,2617.0
1094,1014.0,2617.0
1095,1014.0,2617.0
1096,1025.0,2598.0
1097,1025.0,2598.0
1098,1025.0,2598.0
1099,1025.0,2598.0
1100,1049.0,2573.0
1101,1049.0,2573.0
1102,1049.0,2573.0
1103,1049.0,2573.0
1104,1102.0,2311.0
1105,1102.0,2311.0
1106,1102.0,2311.0
1107,1102.0,2311.0
1108,1337.0,2301.0
1109,1337.0,2301.0
1110,1337.0,2301.0
1111,1337.0,2301.0
1112,759.0,2150.0
1113,759.0,2150.0
1114,759.0,2150.0
1115,759.0,2150.0
1116,743.0,2360.0
1117,743.0,2360.0
1118,743.0,2360.0
1119,743.0,2360.0
1120,957.0,2929.0
1121,948.0,2929.0
1122,949.0,2931.0
1123,946.0,2928.0
1124,965.0,2949.0
1125,940.0,2944.0
1126,937.0,2941.0
1127,937.0,2941.0
1128,898.0,2795.0
1129,898.0,2795.0
1130,898.0,2795.0
1131,898.0,2795.0
1132,867.0,2719.0
1133,867.0,2719.0
1134,867.0,2719.0
1135,867.0,2719.0
1136,879.0,2838.0
1137,886.0,2845.0
1138,879.0,2838.0
1139,879.0,2838.0
1140,852.0,3024.0
1141,852.0,3024.0
1142,852.0,3024.0
1143,852.0,3024.0
1144,813.0,2975.0
1145,813.0,2975.0
1146,813.0,2975.0
1147,813.0,2975.0
1148,1263.0,3062.0
1149,1263.0,3062.0
1150,1263.0,3062.0
1151,1263.0,3062.0
1152,1063.0,2889.0
1153,1063.0,2889.0
1154,1063.0,2889.0
1155,1063.0,2889.0
1156,1122.0,2938.0
1157,1122.0,2938.0
1158,1122.0,2938.0
1159,1122.0,2938.0
