Date,Close
2022-01-01 00:00:00,73.70666758219402
2022-01-01 00:15:00,73.74170576201544
2022-01-01 00:30:00,73.77674394183688
2022-01-01 00:45:00,73.81178212165833
2022-01-01 01:00:00,73.84682030147977
2022-01-01 01:15:00,73.88185848130121
2022-01-01 01:30:00,73.91689666112264
2022-01-01 01:45:00,73.95193484094408
2022-01-01 02:00:00,73.98697302076552
2022-01-01 02:15:00,74.02201120058696
2022-01-01 02:30:00,74.05704938040839
2022-01-01 02:45:00,74.09208756022983
2022-01-01 03:00:00,74.12712574005127
2022-01-01 03:15:00,74.16216391987271
2022-01-01 03:30:00,74.19720209969415
2022-01-01 03:45:00,74.23224027951558
2022-01-01 04:00:00,74.26727845933702
2022-01-01 04:15:00,74.30231663915846
2022-01-01 04:30:00,74.3373548189799
2022-01-01 04:45:00,74.37239299880133
2022-01-01 05:00:00,74.40743117862277
2022-01-01 05:15:00,74.44246935844421
2022-01-01 05:30:00,74.47750753826566
2022-01-01 05:45:00,74.5125457180871
2022-01-01 06:00:00,74.54758389790852
2022-01-01 06:15:00,74.58262207772997
2022-01-01 06:30:00,74.6176602575514
2022-01-01 06:45:00,74.65269843737285
2022-01-01 07:00:00,74.68773661719428
2022-01-01 07:15:00,74.72277479701572
2022-01-01 07:30:00,74.75781297683716
2022-01-01 07:45:00,74.7928511566586
2022-01-01 08:00:00,74.82788933648004
2022-01-01 08:15:00,74.86292751630147
2022-01-01 08:30:00,74.89796569612291
2022-01-01 08:45:00,74.93300387594435
2022-01-01 09:00:00,74.96804205576579
2022-01-01 09:15:00,75.00308023558722
2022-01-01 09:30:00,75.03811841540866
2022-01-01 09:45:00,75.0731565952301
2022-01-01 10:00:00,75.10819477505154
2022-01-01 10:15:00,75.14323295487299
2022-01-01 10:30:00,75.17827113469441
2022-01-01 10:45:00,75.21330931451585
2022-01-01 11:00:00,75.2483474943373
2022-01-01 11:15:00,75.28338567415874
2022-01-01 11:30:00,75.31842385398016
2022-01-01 11:45:00,75.3534620338016
2022-01-01 12:00:00,75.38850021362305
2022-01-01 12:15:00,75.42353839344449
2022-01-01 12:30:00,75.45857657326593
2022-01-01 12:45:00,75.49361475308736
2022-01-01 13:00:00,75.5286529329088
2022-01-01 13:15:00,75.56369111273024
2022-01-01 13:30:00,75.59872929255168
2022-01-01 13:45:00,75.63376747237311
2022-01-01 14:00:00,75.66880565219455
2022-01-01 14:15:00,75.70384383201599
2022-01-01 14:30:00,75.73888201183743
2022-01-01 14:45:00,75.77392019165887
2022-01-01 15:00:00,75.8089583714803
2022-01-01 15:15:00,75.84399655130174
2022-01-01 15:30:00,75.87903473112318
2022-01-01 15:45:00,75.91407291094463
2022-01-01 16:00:00,75.94911109076605
2022-01-01 16:15:00,75.9841492705875
2022-01-01 16:30:00,76.01918745040894
2022-01-01 16:45:00,76.05422563023038
2022-01-01 17:00:00,76.08926381005182
2022-01-01 17:15:00,76.12430198987325
2022-01-01 17:30:00,76.15934016969469
2022-01-01 17:45:00,76.19437834951613
2022-01-01 18:00:00,76.22941652933757
2022-01-01 18:15:00,76.264454709159
2022-01-01 18:30:00,76.29949288898044
