,0
306,31.08620178041543
307,31.08620178041543
308,31.08620178041543
309,31.08620178041543
310,31.08620178041543
311,34.04254886236559
312,34.470269104575166
313,34.83529034581498
314,34.83500025330397
315,34.983093834070786
316,34.982802457964596
317,34.982511081858405
318,35.90082569772727
319,35.900526375
320,36.87032687616822
321,37.547480621428576
322,37.54710432857142
323,37.54672803809524
324,37.5463517452381
325,37.5459754547619
326,38.24939720388349
327,37.54522287142857
328,36.86737281308411
329,36.867003553738314
330,36.866634296728975
331,36.536947768518516
332,34.977441137168135
333,34.97709148451327
334,34.97674183407079
335,34.97639218362832
336,34.976042530973444
337,34.975751154867254
338,34.97545977876106
339,34.97516840265486
340,34.97487702654867
341,34.82623945814978
342,34.82594936563877
343,34.825659273127755
344,34.82536918061674
345,34.825079088105724
346,34.824788995594716
347,34.8244989030837
348,34.824208810572685
349,34.82391871806168
350,34.82362862555066
351,34.458160553376906
352,34.82304844052864
353,34.82270032819383
354,34.97068121017699
355,34.970331557522115
356,34.96998190707964
357,34.96963225663717
358,34.9692826039823
359,34.96893295353982
360,34.96858330088495
361,34.96823365044247
362,34.96788399778761
363,34.96753434734512
364,34.96718469690265
365,34.81852299559471
366,34.818174885462554
367,34.817826773127756
368,34.02459207096774
369,31.08620178041543
370,31.08620178041543
371,30.320520231213873
372,30.320520231213873
373,29.593661971830986
374,29.593661971830986
375,29.053314917127068
376,29.053314917127068
377,29.053314917127068
378,28.90274725274725
379,28.460810810810813
380,27.755263157894735
381,27.34948186528497
382,26.76392405063291
383,26.02346437346437
384,25.845121951219515
385,25.845121951219515
386,25.553614457831326
387,25.553614457831326
388,25.496153846153845
389,25.496153846153845
390,25.157109004739333
391,24.559930715935337
392,24.559930715935337
393,24.507142857142856
394,24.507142857142856
395,24.507142857142856
396,24.507142857142856
397,24.507142857142856
398,24.507142857142856
399,24.507142857142856
400,24.507142857142856
401,24.507142857142856
402,24.507142857142856
403,24.507142857142856
404,24.507142857142856
405,24.507142857142856
406,24.507142857142856
407,24.507142857142856
408,24.507142857142856
409,24.507142857142856
410,24.507142857142856
411,24.507142857142856
412,24.559930715935337
413,25.496153846153845
414,25.496153846153845
415,25.553614457831326
416,25.845121951219515
417,26.02346437346437
418,26.02346437346437
419,26.76392405063291
420,27.755263157894735
421,27.82414248021108
422,28.316666666666663
423,28.460810810810813
424,28.90274725274725
425,28.977823691460056
426,29.053314917127068
427,29.053314917127068
428,29.593661971830986
429,29.593661971830986
430,30.320520231213873
431,30.320520231213873
432,30.320520231213873
433,30.320520231213873
434,30.320520231213873
435,30.320520231213873
436,30.320520231213873
437,30.320520231213873
438,30.320520231213873
439,30.320520231213873
440,30.320520231213873
441,30.320520231213873
442,30.999112426035502
443,30.999112426035502
444,31.08620178041543
445,31.08620178041543
446,31.08620178041543
447,32.17307692307693
448,34.003746331182796
449,34.003746331182796
450,34.431246283224404
451,34.796127850220266
452,34.94434080530973
453,34.94434080530973
454,34.94434080530973
455,34.94434080530973
456,34.94434080530973
457,34.94434080530973
458,34.94434080530973
459,34.94434080530973
460,34.94434080530973
461,34.94434080530973
462,34.94434080530973
463,34.796127850220266
464,34.431246283224404
465,34.00340645376344
466,32.17307692307693
467,31.08620178041543
468,31.08620178041543
469,30.999112426035502
470,30.999112426035502
471,30.999112426035502
472,31.08620178041543
473,31.08620178041543
474,30.999112426035502
475,30.999112426035502
476,30.320520231213873
477,29.593661971830986
478,29.593661971830986
479,29.593661971830986
480,28.977823691460056
481,28.460810810810813
482,28.90274725274725
483,28.460810810810813
484,28.316666666666663
485,28.316666666666663
486,28.316666666666663
487,28.316666666666663
488,28.316666666666663
489,28.316666666666663
490,28.316666666666663
491,28.316666666666663
492,28.316666666666663
493,28.460810810810813
494,28.316666666666663
495,28.316666666666663
496,28.460810810810813
497,28.460810810810813
498,28.90274725274725
499,28.460810810810813
500,28.90274725274725
501,28.460810810810813
502,28.460810810810813
503,28.460810810810813
504,28.90274725274725
505,28.90274725274725
506,28.977823691460056
507,29.053314917127068
508,29.593661971830986
509,29.593661971830986
510,29.593661971830986
511,30.320520231213873
512,30.999112426035502
513,31.08620178041543
514,32.17307692307693
515,33.98839525591397
516,34.78011474008811
517,34.92796546460177
518,34.92767408849557
519,34.927382712389374
520,34.92709133628318
521,34.92679996017699
522,35.84359518181817
523,35.8432958590909
524,36.81149176635514
525,37.48758755714285
526,38.18993949514562
527,38.18961983009708
528,38.189300165048536
529,37.48633325238095
530,38.18866083495145
531,37.4857061
532,36.80903004672897
533,36.47993786574073
534,36.47963299999999
535,35.83970398636363
536,36.47902326851851
537,36.807491469626164
538,36.80718375467289
539,36.806876039719626
540,35.83820737045454
541,36.477498937499995
542,36.805952894859814
543,36.80564517990654
544,36.80533746495327
545,37.48162960714285
546,38.184185521844654
547,38.184185521844654
548,38.82168996296296
549,38.82168996296296
550,38.82168996296296
551,38.82168996296296
552,38.82168996296296
553,38.82168996296296
554,38.82168996296296
555,38.729272007389156
556,38.729272007389156
557,38.184185521844654
558,38.184185521844654
559,37.48162960714285
560,38.184185521844654
561,37.48131603095237
562,36.47597460879629
563,35.83611211136363
564,35.83581278863636
565,34.918641426991144
566,34.91835005088495
567,34.91805867477876
568,34.91776729867256
569,34.91747592256637
570,34.91718454646017
571,34.91689317035397
572,34.91660179424778
573,34.76822094493392
574,34.767930852422914
575,33.975933129032256
576,33.97564989892473
577,32.17307692307693
578,31.08620178041543
579,30.999112426035502
580,30.999112426035502
581,30.320520231213873
582,30.320520231213873
583,29.6725988700565
584,30.320520231213873
585,29.6725988700565
586,29.593661971830986
587,29.593661971830986
588,30.320520231213873
589,30.320520231213873
590,30.320520231213873
591,30.320520231213873
592,30.999112426035502
593,30.999112426035502
594,31.08620178041543
595,31.08620178041543
596,34.39704392592593
597,34.39675699346405
598,34.76096862995595
599,34.90873463716814
600,38.17139891747572
601,38.80835716543209
602,39.4677209798995
603,39.46739007035176
604,40.2499731948718
605,40.450406814432995
606,41.27427932105263
607,42.02411378016086
608,43.96843465730336
609,43.96806470786517
610,45.07434966570604
611,45.07397012103746
612,45.07359057636887
613,45.07321103170028
614,45.07283148703169
615,45.0724519423631
616,46.23760095266273
617,45.07169285302593
618,45.07131330835734
619,45.07093376368876
620,43.96399526404494
621,43.96362531460673
622,42.34897002702702
623,42.01846436461126
624,41.268040805263155
625,41.268040805263155
626,41.268040805263155
627,41.05878404712042
628,40.443957489690725
629,40.443957489690725
630,40.443957489690725
631,40.24321924615384
632,40.24321924615384
633,40.24321924615384
634,40.24321924615384
635,40.24321924615384
636,40.24321924615384
637,39.46044096984925
638,39.46044096984925
639,39.46044096984925
640,39.46044096984925
641,39.46011006030151
642,39.459779150753775
643,39.45944824120603
644,39.45911733165829
645,39.45878642211055
646,39.45845551256282
647,38.79860146172839
648,38.7982762691358
649,38.1608499684466
650,38.160530303398055
651,36.78225883878504
652,34.897953719026546
653,34.89766234292035
654,34.749364927312776
655,34.38470582788671
656,31.08620178041543
657,30.320520231213873
658,29.593661971830986
659,28.977823691460056
660,28.460810810810813
661,28.316666666666663
662,27.82414248021108
663,27.755263157894735
664,27.755263157894735
665,27.34948186528497
666,26.76392405063291
667,26.02346437346437
668,25.845121951219515
669,25.553614457831326
670,25.553614457831326
671,25.496153846153845
672,24.559930715935337
673,24.507142857142856
674,24.507142857142856
675,24.507142857142856
676,24.507142857142856
677,24.507142857142856
678,24.507142857142856
679,13.027272727272727
680,13.027272727272727
681,13.027272727272727
682,13.027272727272727
683,13.027272727272727
684,13.027272727272727
685,13.027272727272727
686,24.507142857142856
687,24.507142857142856
688,24.507142857142856
689,24.507142857142856
690,24.507142857142856
691,24.559930715935337
692,25.157109004739333
693,25.496153846153845
694,25.553614457831326
695,25.553614457831326
696,25.963725490196083
697,26.76392405063291
698,27.34948186528497
699,27.82414248021108
700,28.90274725274725
701,28.90274725274725
702,29.053314917127068
703,29.593661971830986
704,29.593661971830986
705,29.6725988700565
706,29.6725988700565
707,29.593661971830986
708,29.593661971830986
709,29.593661971830986
710,28.90274725274725
711,28.460810810810813
712,28.977823691460056
713,28.460810810810813
714,28.460810810810813
715,28.460810810810813
716,28.90274725274725
717,28.90274725274725
718,28.90274725274725
719,28.316666666666663
720,28.460810810810813
721,28.316666666666663
722,28.316666666666663
723,28.174064171122996
724,28.316666666666663
725,28.460810810810813
726,28.316666666666663
727,28.316666666666663
728,28.316666666666663
729,28.460810810810813
730,28.90274725274725
731,28.460810810810813
732,28.90274725274725
733,28.977823691460056
734,28.90274725274725
735,28.460810810810813
736,28.90274725274725
737,28.977823691460056
738,29.053314917127068
739,29.053314917127068
740,29.593661971830986
741,29.593661971830986
742,29.6725988700565
743,29.6725988700565
744,29.6725988700565
745,29.6725988700565
746,29.6725988700565
747,29.593661971830986
748,29.593661971830986
749,29.053314917127068
750,29.053314917127068
751,28.90274725274725
752,28.460810810810813
753,28.174064171122996
754,27.82414248021108
755,27.34948186528497
756,27.34948186528497
757,27.217010309278354
758,26.76392405063291
759,26.02346437346437
760,26.76392405063291
761,26.02346437346437
762,25.963725490196083
763,25.845121951219515
764,25.553614457831326
765,25.553614457831326
766,25.553614457831326
767,25.496153846153845
768,24.559930715935337
769,24.559930715935337
770,24.507142857142856
771,24.507142857142856
772,24.507142857142856
773,24.507142857142856
774,24.507142857142856
775,24.507142857142856
776,24.507142857142856
777,24.507142857142856
778,24.507142857142856
779,24.507142857142856
780,24.507142857142856
781,24.507142857142856
782,24.559930715935337
783,24.559930715935337
784,24.559930715935337
785,25.496153846153845
786,25.496153846153845
787,25.496153846153845
788,25.553614457831326
789,25.845121951219515
790,25.963725490196083
791,26.76392405063291
792,27.34948186528497
793,28.460810810810813
794,28.977823691460056
795,29.593661971830986
796,30.999112426035502
797,31.08620178041543
798,33.94574079354838
799,33.94574079354838
800,34.73671689207048
801,34.73706500220264
802,34.737413114537446
803,34.737761224669605
804,34.7381093370044
805,34.88641522345132
806,34.88676487610619
807,34.88711452654867
808,34.887464176991145
809,34.73984989207049
810,34.74019800220264
811,34.740546114537445
812,34.7408942246696
813,34.74124233700441
814,34.74159044713656
815,34.741938557268725
816,34.74228666960352
817,34.74257676211454
818,34.742866854625554
819,34.378852405228756
820,34.74344703964758
821,34.74373713215859
822,34.74402722466961
823,34.38000013507626
824,34.74460740969163
825,34.74489750220264
826,34.745187594713656
827,34.74547768722467
828,34.89375790265487
829,34.746057872246695
830,34.89434065486725
831,34.89463203097345
832,34.894923407079645
833,34.89527305973451
834,34.89562271017699
835,34.895972362831856
836,36.45170729166666
837,37.456418076190474
838,38.158868046116496
839,37.45717065952381
840,36.781704953271024
841,36.78207421028037
842,36.782443469626166
843,36.78281272663551
844,36.45463400231481
845,35.81581802727273
846,35.816177213636365
847,34.90016817920353
848,34.90051782964601
849,34.90080920575221
850,34.9011005818584
851,34.9013919579646
852,34.901683334070796
853,34.90197471017699
854,34.75423848237885
855,34.75452857488987
856,34.90284883849557
857,34.90314021460176
858,34.75539885242291
859,34.75568894493392
860,34.39153482352941
861,34.39182175599129
862,33.96511373763441
863,33.96539696774193
864,33.965680197849466
865,33.965680197849466
866,33.965680197849466
867,33.965680197849466
868,33.965680197849466
869,33.965680197849466
870,33.965680197849466
871,33.965680197849466
872,33.965680197849466
873,33.965680197849466
874,34.39268255337691
875,34.39268255337691
876,34.75713940969163
877,34.75713940969163
878,34.75713940969163
879,34.75713940969163
880,34.90517984955751
881,34.90552949999999
882,34.90587915044247
883,34.90622880309734
884,35.82312150227273
885,36.79142874766355
886,38.17012025728155
887,38.7153881502463
888,39.46785334422111
889,39.468250434673365
890,40.25159414358974
891,41.06774805759162
892,42.357940002702705
893,43.97302203089887
894,45.08027056484149
895,52.57557939698492
896,53.15901362711865
897,53.159604406779664
898,53.16019520338983
899,54.017006448275865
900,53.16137679661017
901,54.01820839655172
902,54.01880937931034
903,54.01941036206897
904,54.45931577391305
905,54.4599219826087
906,54.460528191304356
907,54.90816187719299
908,54.908773403508775
909,54.90938492982457
910,56.204492751798554
911,54.91060796491228
912,54.911219491228074
913,54.91305405263159
914,54.91488861403509
915,54.9167231754386
916,56.21326962230216
917,55.838613589285714
918,54.92222685964912
919,54.476895669565224
920,54.478714278260874
921,54.92773054385965
922,54.929565105263165
923,55.84981751785714
924,56.22831566546762
925,56.23019642086331
926,56.23207717625899
927,56.233957931654665
928,56.235838687050354
929,57.00697708029198
930,57.008249215328476
931,57.80225501851851
932,57.803546
933,57.80483698148148
934,57.806127981481474
935,57.807418962962956
936,57.808709944444445
937,57.81000094444444
938,57.81129192592592
939,57.01969850364964
940,57.02097063868614
941,56.25213856115108
942,54.957695052631585
943,54.51144923478261
944,53.21572955932203
945,53.21572955932203
946,53.047771013513504
947,52.63279805695142
948,45.10304324783861
949,43.99566294101123
950,42.0497480080429
951,41.299094755263155
952,41.299094755263155
953,41.299094755263155
954,40.47437115206186
955,40.27347694102564
956,39.68296971464646
957,39.49009046984925
958,39.49009046984925
959,39.49009046984925
960,38.83001483209876
961,38.83034002222222
962,38.83066521234568
963,38.193327944174754
964,38.1936476092233
965,37.49122504047619
966,37.491538616666666
967,36.48652296527777
968,35.847067325
969,34.93017992256637
970,34.930471298672565
971,34.930762674778755
972,34.93105405088495
973,34.93134542699114
974,34.931636805309736
975,34.93192818141593
976,34.93221955752212
977,34.9325692079646
978,34.93291885840708
979,34.93326851106195
980,34.93361816150442
981,34.93396781415929
982,35.85161703181818
983,36.820723217289725
984,38.20055237621359
985,38.838729928395054
986,39.49935593969849
987,39.49975303015076
988,40.28374294615385
989,40.28414818205128
990,40.48550472680412
991,40.48591205154639
992,41.31129452105263
993,41.311641105263156
994,41.31198769210526
995,41.31233427631579
996,41.103190384816756
997,41.103535154450256
998,41.10387992408377
999,41.10422469371727
1000,40.489034884020626
1001,40.48937432216495
1002,40.489713760309286
1003,40.28907856666667
1004,40.490392636597946
1005,40.49073207474227
1006,40.29009165897436
1007,40.29042935641026
1008,40.29076705384615
1009,39.507430133165826
1010,39.50782722613066
1011,39.50822431658291
1012,39.50862140954774
1013,39.5090185
1014,38.8490059382716
1015,38.21142099029126
1016,38.21180458737864
1017,38.2121881868932
1018,38.21257178398058
1019,37.50985147142857
1020,36.83340107476636
1021,36.50475393981481
1022,35.86502669318182
1023,36.50548561805555
1024,36.834878107476634
1025,37.511732928571426
1026,37.511732928571426
1027,37.511732928571426
1028,38.2148733737864
1029,38.2148733737864
1030,38.2148733737864
1031,38.2148733737864
1032,38.2148733737864
1033,37.511732928571426
1034,37.511732928571426
1035,37.511732928571426
1036,38.2148733737864
1037,37.511732928571426
1038,37.511732928571426
1039,36.505851458333325
1040,34.94807042035397
1041,34.948303519911505
1042,34.94853662168141
1043,34.80053725770925
1044,34.80076933039648
1045,34.436066749455335
1046,34.00873118064516
1047,34.00895776559139
1048,34.00918435053763
1049,32.17307692307693
1050,31.08620178041543
1051,30.999112426035502
1052,30.320520231213873
1053,29.593661971830986
1054,29.593661971830986
1055,29.053314917127068
1056,28.90274725274725
1057,28.460810810810813
1058,28.316666666666663
1059,28.174064171122996
1060,28.174064171122996
1061,27.82414248021108
1062,27.82414248021108
1063,27.755263157894735
1064,27.34948186528497
1065,27.34948186528497
1066,27.34948186528497
1067,27.755263157894735
1068,27.34948186528497
1069,27.34948186528497
1070,27.34948186528497
1071,27.34948186528497
1072,27.34948186528497
1073,27.34948186528497
1074,27.34948186528497
1075,27.34948186528497
1076,27.34948186528497
1077,27.34948186528497
1078,27.34948186528497
1079,27.34948186528497
1080,27.34948186528497
1081,27.34948186528497
1082,27.755263157894735
1083,27.755263157894735
1084,28.174064171122996
1085,28.316666666666663
1086,28.316666666666663
1087,28.460810810810813
1088,28.90274725274725
1089,28.977823691460056
1090,28.977823691460056
1091,29.053314917127068
1092,29.6725988700565
1093,29.6725988700565
1094,29.593661971830986
1095,29.593661971830986
1096,30.320520231213873
1097,29.593661971830986
1098,29.593661971830986
1099,29.593661971830986
1100,29.593661971830986
1101,29.593661971830986
1102,29.053314917127068
1103,28.977823691460056
1104,28.90274725274725
1105,28.460810810810813
1106,28.174064171122996
1107,28.174064171122996
1108,27.82414248021108
1109,27.34948186528497
1110,27.34948186528497
1111,27.217010309278354
1112,27.217010309278354
1113,26.76392405063291
1114,26.76392405063291
1115,26.76392405063291
1116,26.76392405063291
1117,26.76392405063291
1118,26.76392405063291
1119,26.02346437346437
1120,26.76392405063291
1121,26.76392405063291
1122,27.217010309278354
1123,27.34948186528497
1124,27.82414248021108
1125,28.174064171122996
1126,28.174064171122996
1127,28.174064171122996
1128,28.174064171122996
1129,27.82414248021108
1130,27.755263157894735
1131,27.755263157894735
1132,27.34948186528497
1133,27.34948186528497
1134,27.217010309278354
1135,26.76392405063291
1136,26.02346437346437
1137,25.845121951219515
1138,25.845121951219515
1139,25.845121951219515
1140,25.553614457831326
1141,25.553614457831326
1142,25.553614457831326
1143,25.553614457831326
1144,25.845121951219515
1145,25.553614457831326
1146,25.553614457831326
1147,25.553614457831326
1148,25.496153846153845
1149,25.157109004739333
1150,25.157109004739333
1151,24.559930715935337
1152,24.507142857142856
1153,24.507142857142856
1154,24.507142857142856
1155,13.027272727272727
1156,13.027272727272727
1157,13.027272727272727
1158,13.027272727272727
1159,13.027272727272727
1160,13.027272727272727
1161,13.027272727272727
1162,13.027272727272727
1163,13.027272727272727
1164,13.027272727272727
1165,13.027272727272727
1166,13.027272727272727
1167,13.027272727272727
1168,13.027272727272727
1169,13.027272727272727
1170,24.507142857142856
1171,13.027272727272727
1172,13.027272727272727
1173,13.027272727272727
1174,13.027272727272727
1175,13.027272727272727
1176,13.027272727272727
1177,13.027272727272727
1178,13.027272727272727
1179,13.027272727272727
1180,13.027272727272727
1181,13.027272727272727
1182,13.027272727272727
1183,13.027272727272727
1184,13.027272727272727
1185,24.507142857142856
1186,24.507142857142856
1187,24.507142857142856
1188,24.507142857142856
1189,24.507142857142856
1190,24.559930715935337
1191,24.559930715935337
1192,24.559930715935337
1193,24.559930715935337
1194,25.157109004739333
1195,25.157109004739333
1196,25.496153846153845
1197,25.496153846153845
1198,25.496153846153845
1199,25.496153846153845
1200,25.496153846153845
1201,25.496153846153845
1202,25.157109004739333
1203,25.157109004739333
1204,24.559930715935337
1205,24.559930715935337
1206,24.559930715935337
1207,24.507142857142856
1208,24.507142857142856
1209,24.507142857142856
1210,24.507142857142856
1211,24.507142857142856
1212,24.507142857142856
1213,24.507142857142856
1214,24.507142857142856
1215,24.507142857142856
1216,24.507142857142856
1217,24.507142857142856
1218,24.507142857142856
1219,24.507142857142856
1220,24.559930715935337
1221,24.559930715935337
1222,24.559930715935337
1223,25.157109004739333
1224,25.157109004739333
1225,24.559930715935337
1226,24.559930715935337
1227,24.559930715935337
1228,24.507142857142856
1229,24.507142857142856
1230,24.507142857142856
1231,24.507142857142856
1232,13.027272727272727
1233,13.027272727272727
1234,13.027272727272727
1235,13.027272727272727
1236,13.027272727272727
1237,13.027272727272727
1238,13.027272727272727
1239,13.027272727272727
1240,13.027272727272727
1241,13.027272727272727
1242,13.027272727272727
1243,13.027272727272727
1244,13.027272727272727
1245,13.027272727272727
1246,13.027272727272727
1247,13.027272727272727
1248,13.027272727272727
1249,13.027272727272727
1250,13.027272727272727
1251,13.027272727272727
1252,13.027272727272727
1253,13.027272727272727
1254,13.027272727272727
1255,13.027272727272727
1256,13.027272727272727
1257,13.027272727272727
1258,13.027272727272727
1259,13.027272727272727
1260,13.027272727272727
1261,13.027272727272727
1262,13.027272727272727
1263,13.027272727272727
1264,13.027272727272727
1265,13.027272727272727
1266,13.027272727272727
1267,13.027272727272727
1268,24.507142857142856
1269,24.507142857142856
1270,24.559930715935337
1271,25.496153846153845
1272,25.845121951219515
1273,27.217010309278354
1274,27.755263157894735
1275,28.316666666666663
1276,29.053314917127068
1277,30.320520231213873
1278,30.999112426035502
1279,31.08620178041543
1280,34.0526885032258
1281,34.0529150860215
1282,34.05314167096774
1283,34.48151686056645
1284,34.05359483870967
1285,34.05382142365591
1286,34.054048008602145
1287,34.05427459139784
1288,32.17307692307693
1289,31.08620178041543
1290,30.999112426035502
1291,30.320520231213873
1292,30.320520231213873
1293,29.593661971830986
1294,29.593661971830986
1295,29.593661971830986
1296,29.593661971830986
1297,29.053314917127068
1298,28.977823691460056
1299,28.977823691460056
1300,28.977823691460056
1301,28.977823691460056
1302,29.053314917127068
1303,28.977823691460056
1304,29.053314917127068
1305,29.053314917127068
1306,29.593661971830986
1307,29.593661971830986
1308,29.6725988700565
1309,30.320520231213873
1310,30.320520231213873
1311,31.08620178041543
1312,31.08620178041543
1313,31.08620178041543
1314,31.08620178041543
1315,34.05971261075268
1316,34.85368221585903
1317,35.0023829358407
1318,35.00261603761061
1319,35.00284913938053
1320,35.00308223893805
1321,35.00331534070796
1322,35.00354844026548
1323,35.0037815420354
1324,35.004014643805306
1325,35.004247743362825
1326,34.85600295594714
1327,34.85623502863436
1328,34.06265820430107
1329,34.0629414344086
1330,31.08620178041543
1331,31.08620178041543
1332,30.320520231213873
1333,30.320520231213873
1334,29.593661971830986
1335,29.053314917127068
1336,29.593661971830986
1337,28.977823691460056
1338,28.90274725274725
1339,28.460810810810813
1340,28.174064171122996
1341,27.755263157894735
1342,27.34948186528497
1343,27.34948186528497
1344,27.217010309278354
1345,26.76392405063291
1346,26.76392405063291
1347,26.02346437346437
1348,25.845121951219515
1349,25.845121951219515
1350,25.845121951219515
1351,25.845121951219515
1352,25.845121951219515
1353,25.845121951219515
1354,25.845121951219515
1355,25.553614457831326
1356,25.553614457831326
1357,25.553614457831326
1358,25.553614457831326
1359,25.553614457831326
1360,25.553614457831326
1361,25.553614457831326
1362,25.845121951219515
1363,25.553614457831326
