,Import,Export
02/01/2020 12:44,1622,2039
02/01/2020 12:59,1954,2223
02/01/2020 13:14,1954,2223
02/01/2020 13:29,1954,2223
02/01/2020 13:44,1954,2223
02/01/2020 13:59,2246,2119
02/01/2020 14:14,2246,2119
02/01/2020 14:29,2246,2119
02/01/2020 14:44,2246,2119
02/01/2020 14:59,2774,2072
02/01/2020 15:14,2774,2072
02/01/2020 15:29,2774,2072
02/01/2020 15:44,2774,2072
02/01/2020 15:59,2861,1808
02/01/2020 16:14,2861,1808
02/01/2020 16:29,2861,1808
02/01/2020 16:44,2861,1808
02/01/2020 16:59,2023,1387
02/01/2020 17:14,2023,1387
02/01/2020 17:29,2023,1387
02/01/2020 17:44,2023,1387
02/01/2020 17:59,1364,1620
02/01/2020 18:14,1364,1620
02/01/2020 18:29,1364,1620
02/01/2020 18:44,1364,1620
02/01/2020 18:59,1503,1909
02/01/2020 19:14,1503,1909
02/01/2020 19:29,1503,1909
02/01/2020 19:44,1503,1909
02/01/2020 19:59,1248,2493
02/01/2020 20:14,1248,2493
02/01/2020 20:29,1248,2493
02/01/2020 20:44,1248,2493
02/01/2020 20:59,1418,2638
02/01/2020 21:14,1418,2638
02/01/2020 21:29,1418,2638
02/01/2020 21:44,1418,2638
02/01/2020 21:59,1795,2890
02/01/2020 22:14,1795,2890
02/01/2020 22:29,1795,2890
02/01/2020 22:44,1795,2890
02/01/2020 22:59,1373,2575
02/01/2020 23:14,1373,2575
02/01/2020 23:29,1373,2575
02/01/2020 23:44,1373,2575
02/01/2020 23:59,1167,2737
03/01/2020 00:14,1167,2737
03/01/2020 00:29,1167,2737
03/01/2020 00:44,1167,2737
03/01/2020 00:59,1178,2804
03/01/2020 01:14,1178,2804
03/01/2020 01:29,1178,2804
03/01/2020 01:44,1178,2804
03/01/2020 01:59,886,2810
03/01/2020 02:14,886,2810
03/01/2020 02:29,886,2810
03/01/2020 02:44,886,2810
03/01/2020 02:59,828,2785
03/01/2020 03:14,828,2785
03/01/2020 03:29,828,2785
03/01/2020 03:44,828,2785
03/01/2020 03:59,826,2758
03/01/2020 04:14,826,2758
03/01/2020 04:29,826,2758
03/01/2020 04:44,826,2758
03/01/2020 04:59,862,2832
03/01/2020 05:14,862,2832
03/01/2020 05:29,862,2832
03/01/2020 05:44,862,2832
03/01/2020 05:59,741,3007
03/01/2020 06:14,741,3007
03/01/2020 06:29,741,3007
03/01/2020 06:44,741,3007
03/01/2020 06:59,719,3028
03/01/2020 07:14,719,3028
03/01/2020 07:29,719,3028
03/01/2020 07:44,719,3028
03/01/2020 07:59,695,2991
03/01/2020 08:14,695,2991
03/01/2020 08:29,695,2991
03/01/2020 08:44,695,2991
03/01/2020 08:59,761,2912
03/01/2020 09:14,761,2912
03/01/2020 09:29,761,2912
03/01/2020 09:44,761,2912
03/01/2020 09:59,650,2800
03/01/2020 10:14,650,2800
03/01/2020 10:29,650,2800
03/01/2020 10:44,650,2800
03/01/2020 10:59,811,3133
03/01/2020 11:14,811,3133
03/01/2020 11:29,811,3133
03/01/2020 11:44,811,3133
03/01/2020 11:59,936,3296
03/01/2020 12:14,936,3296
03/01/2020 12:29,936,3296
03/01/2020 12:44,936,3296
03/01/2020 12:59,994,3170
03/01/2020 13:14,994,3170
03/01/2020 13:29,994,3170
03/01/2020 13:44,994,3170
03/01/2020 13:59,1380,3234
03/01/2020 14:14,1380,3234
03/01/2020 14:29,1380,3234
03/01/2020 14:44,1380,3234
03/01/2020 14:59,1090,3138
03/01/2020 15:14,1090,3138
03/01/2020 15:29,1090,3138
03/01/2020 15:44,1090,3138
03/01/2020 15:59,821,3162
03/01/2020 16:14,821,3162
03/01/2020 16:29,821,3162
03/01/2020 16:44,821,3162
03/01/2020 16:59,507,2804
03/01/2020 17:14,507,2804
03/01/2020 17:29,507,2804
03/01/2020 17:44,507,2804
03/01/2020 17:59,527,3186
03/01/2020 18:14,527,3186
03/01/2020 18:29,527,3186
03/01/2020 18:44,527,3186
03/01/2020 18:59,618,3246
03/01/2020 19:14,618,3246
03/01/2020 19:29,618,3246
03/01/2020 19:44,618,3246
03/01/2020 19:59,629,3351
03/01/2020 20:14,629,3351
03/01/2020 20:29,629,3351
03/01/2020 20:44,629,3351
03/01/2020 20:59,529,3398
03/01/2020 21:14,529,3398
03/01/2020 21:29,529,3398
03/01/2020 21:44,529,3398
03/01/2020 21:59,425,3119
03/01/2020 22:14,425,3119
03/01/2020 22:29,425,3119
03/01/2020 22:44,425,3119
03/01/2020 22:59,594,3373
03/01/2020 23:14,594,3373
03/01/2020 23:29,594,3373
03/01/2020 23:44,594,3373
03/01/2020 23:59,737,3490
04/01/2020 00:14,737,3490
04/01/2020 00:29,737,3490
04/01/2020 00:44,737,3490
04/01/2020 00:59,590,3393
04/01/2020 01:14,590,3393
04/01/2020 01:29,590,3393
04/01/2020 01:44,590,3393
04/01/2020 01:59,643,3232
04/01/2020 02:14,643,3232
04/01/2020 02:29,643,3232
04/01/2020 02:44,643,3232
04/01/2020 02:59,633,2709
04/01/2020 03:14,633,2709
04/01/2020 03:29,633,2709
04/01/2020 03:44,633,2709
04/01/2020 03:59,672,2706
04/01/2020 04:14,672,2706
04/01/2020 04:29,672,2706
04/01/2020 04:44,672,2706
04/01/2020 04:59,318,2827
04/01/2020 05:14,318,2827
04/01/2020 05:29,318,2827
04/01/2020 05:44,318,2827
04/01/2020 05:59,389,3103
04/01/2020 06:14,389,3103
04/01/2020 06:29,389,3103
04/01/2020 06:44,389,3103
04/01/2020 06:59,744,3371
04/01/2020 07:14,744,3371
04/01/2020 07:29,744,3371
04/01/2020 07:44,744,3371
04/01/2020 07:59,302,3457
04/01/2020 08:14,302,3457
04/01/2020 08:29,302,3457
04/01/2020 08:44,302,3457
04/01/2020 08:59,418,3677
04/01/2020 09:14,418,3677
04/01/2020 09:29,418,3677
04/01/2020 09:44,418,3677
04/01/2020 09:59,306,3442
04/01/2020 10:14,306,3442
04/01/2020 10:29,306,3442
04/01/2020 10:44,306,3442
04/01/2020 10:59,235,3696
04/01/2020 11:14,235,3696
04/01/2020 11:29,235,3696
04/01/2020 11:44,235,3696
04/01/2020 11:59,274,3666
04/01/2020 12:14,274,3666
04/01/2020 12:29,274,3666
04/01/2020 12:44,274,3666
04/01/2020 12:59,376,3714
04/01/2020 13:14,376,3714
04/01/2020 13:29,376,3714
04/01/2020 13:44,376,3714
04/01/2020 13:59,502,3607
04/01/2020 14:14,502,3607
04/01/2020 14:29,502,3607
04/01/2020 14:44,502,3607
04/01/2020 14:59,297,3293
04/01/2020 15:14,297,3293
04/01/2020 15:29,297,3293
04/01/2020 15:44,297,3293
04/01/2020 15:59,375,3264
04/01/2020 16:14,375,3264
04/01/2020 16:29,375,3264
04/01/2020 16:44,375,3264
04/01/2020 16:59,260,2818
04/01/2020 17:14,260,2818
04/01/2020 17:29,260,2818
04/01/2020 17:44,260,2818
04/01/2020 17:59,657,3101
04/01/2020 18:14,657,3101
04/01/2020 18:29,657,3101
04/01/2020 18:44,657,3101
04/01/2020 18:59,814,3164
04/01/2020 19:14,814,3164
04/01/2020 19:29,814,3164
04/01/2020 19:44,814,3164
04/01/2020 19:59,915,3093
04/01/2020 20:14,915,3093
04/01/2020 20:29,915,3093
04/01/2020 20:44,915,3093
04/01/2020 20:59,970,3103
04/01/2020 21:14,970,3103
04/01/2020 21:29,970,3103
04/01/2020 21:44,970,3103
04/01/2020 21:59,833,2855
04/01/2020 22:14,833,2855
04/01/2020 22:29,833,2855
04/01/2020 22:44,833,2855
04/01/2020 22:59,1067,2648
04/01/2020 23:14,1067,2648
04/01/2020 23:29,1067,2648
04/01/2020 23:44,1067,2648
04/01/2020 23:59,1120,2521
05/01/2020 00:14,1120,2521
05/01/2020 00:29,1120,2521
05/01/2020 00:44,1120,2521
05/01/2020 00:59,1029,2445
05/01/2020 01:14,1029,2445
05/01/2020 01:29,1029,2445
05/01/2020 01:44,1029,2445
05/01/2020 01:59,1165,2346
05/01/2020 02:14,1165,2346
05/01/2020 02:29,1165,2346
05/01/2020 02:44,1165,2346
05/01/2020 02:59,652,1867
05/01/2020 03:14,652,1867
05/01/2020 03:29,652,1867
05/01/2020 03:44,652,1867
05/01/2020 03:59,577,1574
05/01/2020 04:14,577,1574
05/01/2020 04:29,577,1574
05/01/2020 04:44,577,1574
05/01/2020 04:59,565,1615
05/01/2020 05:14,565,1615
05/01/2020 05:29,565,1615
05/01/2020 05:44,565,1615
05/01/2020 05:59,551,1839
05/01/2020 06:14,551,1839
05/01/2020 06:29,551,1839
05/01/2020 06:44,551,1839
05/01/2020 06:59,703,1833
05/01/2020 07:14,703,1833
05/01/2020 07:29,703,1833
05/01/2020 07:44,703,1833
05/01/2020 07:59,881,1557
05/01/2020 08:14,881,1557
05/01/2020 08:29,881,1557
05/01/2020 08:44,881,1557
05/01/2020 08:59,1019,1355
05/01/2020 09:14,1019,1355
05/01/2020 09:29,1019,1355
05/01/2020 09:44,1019,1355
05/01/2020 09:59,1188,1297
05/01/2020 10:14,1188,1297
05/01/2020 10:29,1188,1297
05/01/2020 10:44,1188,1297
05/01/2020 10:59,1321,1270
05/01/2020 11:14,1321,1270
05/01/2020 11:29,1321,1270
05/01/2020 11:44,1321,1270
05/01/2020 11:59,1408,1435
05/01/2020 12:14,1408,1435
05/01/2020 12:29,1408,1435
05/01/2020 12:44,1408,1435
05/01/2020 12:59,1101,1358
05/01/2020 13:14,1101,1358
05/01/2020 13:29,1101,1358
05/01/2020 13:44,1101,1358
05/01/2020 13:59,1229,1265
05/01/2020 14:14,1229,1265
05/01/2020 14:29,1229,1265
05/01/2020 14:44,1229,1265
05/01/2020 14:59,1181,1370
05/01/2020 15:14,1181,1370
05/01/2020 15:29,1181,1370
05/01/2020 15:44,1181,1370
05/01/2020 15:59,1601,1537
05/01/2020 16:14,1601,1537
05/01/2020 16:29,1601,1537
05/01/2020 16:44,1601,1537
05/01/2020 16:59,1575,1756
05/01/2020 17:14,1575,1756
05/01/2020 17:29,1575,1756
05/01/2020 17:44,1575,1756
05/01/2020 17:59,1374,1942
05/01/2020 18:14,1374,1942
05/01/2020 18:29,1374,1942
05/01/2020 18:44,1374,1942
05/01/2020 18:59,1305,2399
05/01/2020 19:14,1305,2399
05/01/2020 19:29,1305,2399
05/01/2020 19:44,1305,2399
05/01/2020 19:59,1214,2749
05/01/2020 20:14,1214,2749
05/01/2020 20:29,1214,2749
05/01/2020 20:44,1214,2749
05/01/2020 20:59,1300,2752
05/01/2020 21:14,1300,2752
05/01/2020 21:29,1300,2752
05/01/2020 21:44,1300,2752
05/01/2020 21:59,1324,2651
05/01/2020 22:14,1324,2651
05/01/2020 22:29,1324,2651
05/01/2020 22:44,1324,2651
05/01/2020 22:59,1202,2752
05/01/2020 23:14,1202,2752
05/01/2020 23:29,1202,2752
05/01/2020 23:44,1202,2752
05/01/2020 23:59,1313,2778
06/01/2020 00:14,1313,2778
06/01/2020 00:29,1313,2778
06/01/2020 00:44,1313,2778
06/01/2020 00:59,1277,2486
06/01/2020 01:14,1277,2486
06/01/2020 01:29,1277,2486
06/01/2020 01:44,1277,2486
06/01/2020 01:59,1215,2576
06/01/2020 02:14,1215,2576
06/01/2020 02:29,1215,2576
06/01/2020 02:44,1215,2576
06/01/2020 02:59,1283,2340
06/01/2020 03:14,1283,2340
06/01/2020 03:29,1283,2340
06/01/2020 03:44,1283,2340
06/01/2020 03:59,1068,2099
06/01/2020 04:14,1068,2099
06/01/2020 04:29,1068,2099
06/01/2020 04:44,1068,2099
06/01/2020 04:59,1310,2412
06/01/2020 05:14,1310,2412
06/01/2020 05:29,1310,2412
06/01/2020 05:44,1310,2412
06/01/2020 05:59,1507,2414
06/01/2020 06:14,1507,2414
06/01/2020 06:29,1507,2414
06/01/2020 06:44,1507,2414
06/01/2020 06:59,1768,2272
06/01/2020 07:14,1768,2272
06/01/2020 07:29,1768,2272
06/01/2020 07:44,1768,2272
06/01/2020 07:59,1246,1823
06/01/2020 08:14,1246,1823
06/01/2020 08:29,1246,1823
06/01/2020 08:44,1246,1823
06/01/2020 08:59,1054,1757
06/01/2020 09:14,1054,1757
06/01/2020 09:29,1054,1757
06/01/2020 09:44,1054,1757
06/01/2020 09:59,1364,2052
06/01/2020 10:14,1364,2052
06/01/2020 10:29,1364,2052
06/01/2020 10:44,1364,2052
06/01/2020 10:59,1282,1901
06/01/2020 11:14,1282,1901
06/01/2020 11:29,1282,1901
06/01/2020 11:44,1282,1901
06/01/2020 11:59,1115,1938
06/01/2020 12:14,1115,1938
06/01/2020 12:29,1115,1938
06/01/2020 12:44,1115,1938
06/01/2020 12:59,1249,1916
06/01/2020 13:14,1249,1916
06/01/2020 13:29,1249,1916
06/01/2020 13:44,1249,1916
06/01/2020 13:59,1111,1806
06/01/2020 14:14,1111,1806
06/01/2020 14:29,1111,1806
06/01/2020 14:44,1111,1806
06/01/2020 14:59,1486,1540
06/01/2020 15:14,1486,1540
06/01/2020 15:29,1486,1540
06/01/2020 15:44,1486,1540
06/01/2020 15:59,1524,1413
06/01/2020 16:14,1524,1413
06/01/2020 16:29,1524,1413
06/01/2020 16:44,1524,1413
06/01/2020 16:59,1315,1607
06/01/2020 17:14,1315,1607
06/01/2020 17:29,1315,1607
06/01/2020 17:44,1315,1607
06/01/2020 17:59,1066,1729
06/01/2020 18:14,1066,1729
06/01/2020 18:29,1066,1729
06/01/2020 18:44,1066,1729
06/01/2020 18:59,917,2210
06/01/2020 19:14,917,2210
06/01/2020 19:29,917,2210
06/01/2020 19:44,917,2210
06/01/2020 19:59,841,2325
06/01/2020 20:14,841,2325
06/01/2020 20:29,841,2325
06/01/2020 20:44,841,2325
06/01/2020 20:59,1031,2467
06/01/2020 21:14,1031,2467
06/01/2020 21:29,1031,2467
06/01/2020 21:44,1031,2467
06/01/2020 21:59,1085,2807
06/01/2020 22:14,1085,2807
06/01/2020 22:29,1085,2807
06/01/2020 22:44,1085,2807
06/01/2020 22:59,1099,2779
06/01/2020 23:14,1099,2779
06/01/2020 23:29,1099,2779
06/01/2020 23:44,1099,2779
06/01/2020 23:59,1217,3427
07/01/2020 00:14,1217,3427
07/01/2020 00:29,1217,3427
07/01/2020 00:44,1217,3427
07/01/2020 00:59,1206,3413
07/01/2020 01:14,1206,3413
07/01/2020 01:29,1206,3413
07/01/2020 01:44,1206,3413
07/01/2020 01:59,1217,3218
07/01/2020 02:14,1217,3218
07/01/2020 02:29,1217,3218
07/01/2020 02:44,1217,3218
07/01/2020 02:59,1249,3055
07/01/2020 03:14,1249,3055
07/01/2020 03:29,1249,3055
07/01/2020 03:44,1249,3055
07/01/2020 03:59,1150,2975
07/01/2020 04:14,1150,2975
07/01/2020 04:29,1150,2975
07/01/2020 04:44,1150,2975
07/01/2020 04:59,869,2683
07/01/2020 05:14,869,2683
07/01/2020 05:29,869,2683
07/01/2020 05:44,869,2683
07/01/2020 05:59,831,2420
07/01/2020 06:14,831,2420
07/01/2020 06:29,831,2420
07/01/2020 06:44,831,2420
07/01/2020 06:59,800,2352
07/01/2020 07:14,800,2352
07/01/2020 07:29,800,2352
07/01/2020 07:44,800,2352
07/01/2020 07:59,934,1946
07/01/2020 08:14,934,1946
07/01/2020 08:29,934,1946
07/01/2020 08:44,934,1946
07/01/2020 08:59,921,2040
07/01/2020 09:14,921,2040
07/01/2020 09:29,921,2040
07/01/2020 09:44,921,2040
07/01/2020 09:59,1117,1690
07/01/2020 10:14,1117,1690
07/01/2020 10:29,1117,1690
07/01/2020 10:44,1117,1690
07/01/2020 10:59,1540,1668
07/01/2020 11:14,1540,1668
07/01/2020 11:29,1540,1668
07/01/2020 11:44,1540,1668
07/01/2020 11:59,1619,1684
07/01/2020 12:14,1619,1684
07/01/2020 12:29,1619,1684
07/01/2020 12:44,1619,1684
07/01/2020 12:59,1654,1971
07/01/2020 13:14,1654,1971
07/01/2020 13:29,1654,1971
07/01/2020 13:44,1654,1971
07/01/2020 13:59,1598,2512
07/01/2020 14:14,1598,2512
07/01/2020 14:29,1598,2512
07/01/2020 14:44,1598,2512
07/01/2020 14:59,1688,2295
07/01/2020 15:14,1688,2295
07/01/2020 15:29,1688,2295
07/01/2020 15:44,1688,2295
07/01/2020 15:59,1540,2182
07/01/2020 16:14,1540,2182
07/01/2020 16:29,1540,2182
07/01/2020 16:44,1540,2182
07/01/2020 16:59,1068,2016
07/01/2020 17:14,1068,2016
07/01/2020 17:29,1068,2016
07/01/2020 17:44,1068,2016
07/01/2020 17:59,1146,2554
07/01/2020 18:14,1146,2554
07/01/2020 18:29,1146,2554
07/01/2020 18:44,1146,2554
07/01/2020 18:59,972,2643
07/01/2020 19:14,972,2643
07/01/2020 19:29,972,2643
07/01/2020 19:44,972,2643
07/01/2020 19:59,737,2811
07/01/2020 20:14,737,2811
07/01/2020 20:29,737,2811
07/01/2020 20:44,737,2811
07/01/2020 20:59,1127,2992
07/01/2020 21:14,1127,2992
07/01/2020 21:29,1127,2992
07/01/2020 21:44,1127,2992
07/01/2020 21:59,1047,3063
07/01/2020 22:14,1047,3063
07/01/2020 22:29,1047,3063
07/01/2020 22:44,1047,3063
07/01/2020 22:59,1138,2987
07/01/2020 23:14,1138,2987
07/01/2020 23:29,1138,2987
07/01/2020 23:44,1138,2987
07/01/2020 23:59,717,2451
08/01/2020 00:14,717,2451
08/01/2020 00:29,717,2451
08/01/2020 00:44,717,2451
08/01/2020 00:59,514,2624
08/01/2020 01:14,514,2624
08/01/2020 01:29,514,2624
08/01/2020 01:44,514,2624
08/01/2020 01:59,492,2710
08/01/2020 02:14,492,2710
08/01/2020 02:29,492,2710
08/01/2020 02:44,492,2710
08/01/2020 02:59,548,2714
08/01/2020 03:14,548,2714
08/01/2020 03:29,548,2714
08/01/2020 03:44,548,2714
08/01/2020 03:59,688,2678
08/01/2020 04:14,688,2678
08/01/2020 04:29,688,2678
08/01/2020 04:44,688,2678
08/01/2020 04:59,742,2456
08/01/2020 05:14,742,2456
08/01/2020 05:29,742,2456
08/01/2020 05:44,742,2456
08/01/2020 05:59,1087,2511
08/01/2020 06:14,1087,2511
08/01/2020 06:29,1087,2511
08/01/2020 06:44,1087,2511
08/01/2020 06:59,1050,2986
08/01/2020 07:14,1050,2986
08/01/2020 07:29,1050,2986
08/01/2020 07:44,1050,2986
08/01/2020 07:59,819,2772
08/01/2020 08:14,819,2772
08/01/2020 08:29,819,2772
08/01/2020 08:44,819,2772
08/01/2020 08:59,853,2839
08/01/2020 09:14,853,2839
08/01/2020 09:29,853,2839
08/01/2020 09:44,853,2839
08/01/2020 09:59,845,2995
08/01/2020 10:14,845,2995
08/01/2020 10:29,845,2995
08/01/2020 10:44,845,2995
08/01/2020 10:59,714,3021
08/01/2020 11:14,714,3021
08/01/2020 11:29,714,3021
08/01/2020 11:44,714,3021
08/01/2020 11:59,954,2874
08/01/2020 12:14,954,2874
08/01/2020 12:29,954,2874
08/01/2020 12:44,954,2874
08/01/2020 12:59,923,2664
08/01/2020 13:14,923,2664
08/01/2020 13:29,923,2664
08/01/2020 13:44,923,2664
08/01/2020 13:59,685,2460
08/01/2020 14:14,685,2460
08/01/2020 14:29,685,2460
08/01/2020 14:44,685,2460
08/01/2020 14:59,808,2590
08/01/2020 15:14,808,2590
08/01/2020 15:29,808,2590
08/01/2020 15:44,808,2590
08/01/2020 15:59,994,2272
08/01/2020 16:14,994,2272
08/01/2020 16:29,994,2272
08/01/2020 16:44,994,2272
08/01/2020 16:59,933,1569
08/01/2020 17:14,933,1569
08/01/2020 17:29,933,1569
08/01/2020 17:44,933,1569
08/01/2020 17:59,1397,1957
08/01/2020 18:14,1397,1957
08/01/2020 18:29,1397,1957
08/01/2020 18:44,1397,1957
08/01/2020 18:59,1493,2029
08/01/2020 19:14,1493,2029
08/01/2020 19:29,1493,2029
08/01/2020 19:44,1493,2029
08/01/2020 19:59,1021,2036
08/01/2020 20:14,1021,2036
08/01/2020 20:29,1021,2036
08/01/2020 20:44,1021,2036
08/01/2020 20:59,1195,2156
08/01/2020 21:14,1195,2156
08/01/2020 21:29,1195,2156
08/01/2020 21:44,1195,2156
08/01/2020 21:59,1391,2146
08/01/2020 22:14,1391,2146
08/01/2020 22:29,1391,2146
08/01/2020 22:44,1391,2146
08/01/2020 22:59,1282,2249
08/01/2020 23:14,1282,2249
08/01/2020 23:29,1282,2249
08/01/2020 23:44,1282,2249
08/01/2020 23:59,1163,1855
09/01/2020 00:14,1163,1855
09/01/2020 00:29,1163,1855
09/01/2020 00:44,1163,1855
09/01/2020 00:59,1601,2210
09/01/2020 01:14,1601,2210
09/01/2020 01:29,1601,2210
09/01/2020 01:44,1601,2210
09/01/2020 01:59,2146,2178
09/01/2020 02:14,2146,2178
09/01/2020 02:29,2146,2178
09/01/2020 02:44,2146,2178
09/01/2020 02:59,2541,2350
09/01/2020 03:14,2541,2350
09/01/2020 03:29,2541,2350
09/01/2020 03:44,2541,2350
09/01/2020 03:59,2503,2104
09/01/2020 04:14,2503,2104
09/01/2020 04:29,2503,2104
09/01/2020 04:44,2503,2104
09/01/2020 04:59,2251,2429
09/01/2020 05:14,2251,2429
09/01/2020 05:29,2251,2429
09/01/2020 05:44,2251,2429
09/01/2020 05:59,2224,2486
09/01/2020 06:14,2224,2486
09/01/2020 06:29,2224,2486
09/01/2020 06:44,2224,2486
09/01/2020 06:59,1956,2386
09/01/2020 07:14,1956,2386
09/01/2020 07:29,1956,2386
09/01/2020 07:44,1956,2386
09/01/2020 07:59,1567,2454
09/01/2020 08:14,1567,2454
09/01/2020 08:29,1567,2454
09/01/2020 08:44,1567,2454
09/01/2020 08:59,1049,2176
09/01/2020 09:14,1049,2176
09/01/2020 09:29,1049,2176
09/01/2020 09:44,1049,2176
09/01/2020 09:59,846,2487
09/01/2020 10:14,846,2487
09/01/2020 10:29,846,2487
09/01/2020 10:44,846,2487
09/01/2020 10:59,562,2489
09/01/2020 11:14,562,2489
09/01/2020 11:29,562,2489
09/01/2020 11:44,562,2489
09/01/2020 11:59,580,2720
09/01/2020 12:14,580,2720
09/01/2020 12:29,580,2720
09/01/2020 12:44,580,2720
09/01/2020 12:59,611,2660
09/01/2020 13:14,611,2660
09/01/2020 13:29,611,2660
09/01/2020 13:44,611,2660
09/01/2020 13:59,656,2585
09/01/2020 14:14,656,2585
09/01/2020 14:29,656,2585
09/01/2020 14:44,656,2585
09/01/2020 14:59,565,2238
09/01/2020 15:14,565,2238
09/01/2020 15:29,565,2238
09/01/2020 15:44,565,2238
09/01/2020 15:59,492,2203
09/01/2020 16:14,492,2203
09/01/2020 16:29,492,2203
09/01/2020 16:44,492,2203
09/01/2020 16:59,639,2224
09/01/2020 17:14,639,2224
09/01/2020 17:29,639,2224
09/01/2020 17:44,639,2224
09/01/2020 17:59,791,2589
09/01/2020 18:14,791,2589
