,demand
10460,40860
10461,40400
10462,39804
10463,39108
10464,38524
10465,37924
10466,37672
10467,37324
10468,37044
10469,36684
10470,36580
10471,36348
10472,36252
10473,35924
10474,35968
10475,35708
10476,36032
10477,36116
10478,36360
10479,36456
10480,37020
10481,36916
10482,36968
10483,36860
10484,36832
10485,36500
10486,36464
10487,36896
10488,37356
10489,37988
10490,38440
10491,39292
10492,40376
10493,41304
10494,42308
10495,43444
10496,44408
10497,45144
10498,46020
10499,46792
10500,47052
10501,47708
10502,48188
10503,48584
10504,49636
10505,50576
10506,51212
10507,51352
10508,51636
10509,51312
10510,50812
10511,50108
10512,49620
10513,48900
10514,48076
10515,47260
10516,46992
10517,46920
10518,46504
10519,46260
10520,46260
10521,45840
10522,45552
10523,45300
10524,45276
10525,45336
10526,45432
10527,45532
10528,45880
10529,46260
10530,46196
10531,46632
10532,47276
10533,47504
10534,47676
10535,48076
10536,47992
10537,47788
10538,47744
10539,47784
10540,47900
10541,47356
10542,47560
10543,48060
10544,48208
10545,47624
10546,46984
10547,47256
10548,47500
10549,46744
10550,45960
10551,45244
10552,44696
10553,43852
10554,43092
10555,42492
10556,41828
10557,41500
10558,41228
10559,40832
10560,40380
10561,40032
10562,39872
10563,39648
10564,39328
10565,39276
10566,39144
10567,39088
10568,39324
10569,39380
10570,39760
10571,40104
10572,40636
10573,41000
10574,41288
10575,41848
10576,43172
10577,44128
10578,44640
10579,46056
10580,48584
10581,49824
10582,51120
10583,52456
10584,53980
10585,55340
10586,56652
10587,57516
10588,57932
10589,58816
10590,59188
10591,59084
10592,58440
10593,58884
10594,59264
10595,60104
10596,60608
10597,60796
10598,61576
10599,61884
10600,62808
10601,63000
10602,63792
10603,64736
10604,64136
10605,63828
10606,63884
10607,64212
10608,63576
10609,63048
10610,62196
10611,61856
10612,61428
10613,60924
10614,60528
10615,60336
10616,59940
10617,59740
10618,59324
10619,59032
10620,58208
10621,58076
10622,57640
10623,57652
10624,58212
10625,58264
10626,58216
10627,58412
10628,58212
10629,58316
10630,58352
10631,59000
10632,58696
10633,58716
10634,58644
10635,58492
10636,57756
10637,57456
10638,57204
10639,57540
10640,56916
10641,56124
10642,55068
10643,54376
10644,53676
10645,53028
10646,51632
10647,50776
10648,49828
10649,48896
10650,48148
10651,47084
10652,46312
10653,45616
10654,44956
10655,44468
10656,43900
10657,43576
10658,43132
10659,42916
10660,42720
10661,42608
10662,42648
10663,42664
10664,42716
10665,42640
10666,42828
10667,42972
10668,43472
10669,43636
10670,44224
10671,44916
10672,45880
10673,46504
10674,47584
10675,48780
10676,51200
10677,52440
10678,53848
10679,55200
10680,56676
10681,57608
10682,58452
10683,59856
10684,60580
10685,60936
10686,61352
10687,61460
10688,61772
10689,61776
10690,62212
10691,62404
10692,63304
10693,63464
10694,63980
10695,64380
10696,64840
10697,65588
10698,66496
10699,66652
10700,66352
10701,65652
10702,65060
10703,64908
10704,64800
10705,64356
10706,63396
10707,62476
10708,62124
10709,62048
10710,62324
10711,62240
10712,61300
10713,61016
10714,60756
10715,60740
10716,60260
10717,60272
10718,60068
10719,60008
10720,59748
10721,59780
10722,59536
10723,59688
10724,59716
10725,59632
10726,59688
10727,59872
10728,59848
10729,59348
10730,59184
10731,59020
10732,58064
10733,57816
10734,58024
10735,57856
10736,57536
10737,56880
10738,55948
10739,55188
10740,54396
10741,53736
10742,52520
10743,51644
10744,50340
10745,49268
10746,48376
10747,47640
10748,46584
10749,45672
10750,45188
10751,44712
10752,43788
10753,43652
10754,43240
10755,43032
10756,42632
10757,42488
10758,42364
10759,42212
10760,42376
10761,42180
10762,42400
10763,42612
10764,43156
10765,43480
10766,43940
10767,44392
10768,45624
10769,46376
10770,47192
10771,48600
10772,51228
10773,52252
10774,53288
10775,54668
10776,56268
10777,57396
10778,58644
10779,59596
10780,59908
10781,60584
10782,61400
10783,61148
10784,60704
10785,61044
10786,61828
10787,61928
10788,62276
10789,62020
10790,62488
10791,62628
10792,63100
10793,63664
10794,64444
10795,64708
10796,64348
10797,63796
10798,63640
10799,63340
10800,62912
10801,62340
10802,61588
10803,61000
10804,60432
10805,60520
10806,60068
10807,59788
10808,59572
10809,59256
10810,58992
10811,58564
10812,58672
10813,58172
10814,58120
10815,57744
10816,57876
10817,57468
10818,57504
10819,57660
10820,57772
10821,57684
10822,58060
10823,58280
10824,58388
10825,58296
10826,58164
10827,57968
10828,57540
10829,57120
10830,56920
10831,56700
10832,56292
10833,55512
10834,54500
10835,53272
10836,52560
10837,51748
10838,50696
10839,50036
10840,48892
10841,47892
10842,46796
10843,46228
10844,45424
10845,44708
10846,44392
10847,44280
10848,43844
10849,43372
10850,43024
10851,42648
10852,42188
10853,41748
10854,41764
10855,41632
10856,41832
10857,41724
10858,41988
10859,42036
10860,42664
10861,42964
10862,43372
10863,43604
10864,45128
10865,45660
10866,46336
10867,47272
10868,49272
10869,50592
10870,51764
10871,52940
10872,54668
10873,55616
10874,56560
10875,57448
10876,58488
10877,59020
10878,59052
10879,59612
10880,59476
10881,59828
10882,60476
10883,61044
10884,60872
10885,60992
10886,61536
10887,62176
10888,62240
10889,62808
10890,62680
10891,63092
10892,62316
10893,62232
10894,61632
10895,61496
10896,60776
10897,60516
10898,59668
10899,58988
10900,58740
10901,58952
10902,58452
10903,58060
10904,57944
10905,57716
10906,57248
10907,56784
10908,56612
10909,56328
10910,55752
10911,55456
10912,55700
10913,55588
10914,55932
10915,56340
10916,56532
10917,55908
10918,56164
10919,56188
10920,56224
10921,56144
10922,56028
10923,55816
10924,55508
10925,55196
10926,55356
10927,55240
10928,55240
10929,54340
10930,53228
10931,51852
10932,51896
10933,51188
10934,49952
10935,48816
10936,47188
10937,46324
10938,45180
10939,44548
10940,43900
10941,42976
10942,42552
10943,42068
10944,41788
10945,41288
10946,40876
10947,40800
10948,40320
10949,40500
10950,40368
10951,40224
10952,40452
10953,40668
10954,40736
10955,41024
10956,41208
10957,41488
10958,41868
10959,42216
10960,43500
10961,43876
10962,44684
10963,45796
10964,47976
10965,49364
10966,50304
10967,51536
10968,52968
10969,54164
10970,55004
10971,56352
10972,56920
10973,57676
10974,58260
10975,58448
10976,58256
10977,58556
10978,59128
10979,59380
10980,59620
10981,59944
10982,60256
10983,60644
10984,60644
10985,61004
10986,61392
10987,61436
10988,61276
10989,60944
10990,61116
10991,60852
10992,60924
10993,60092
10994,59480
10995,58484
10996,58172
10997,58232
10998,57996
10999,57588
11000,57432
11001,57132
11002,56732
11003,56488
11004,56408
11005,56136
11006,55728
11007,55876
11008,55840
11009,56104
11010,55896
11011,56040
11012,56056
11013,55756
11014,56084
11015,56128
11016,56764
11017,56412
11018,56200
11019,55844
11020,55400
11021,54920
11022,54600
11023,54144
11024,54012
11025,53488
11026,52516
11027,51616
11028,50944
11029,50220
11030,49344
11031,48320
11032,47160
11033,46448
11034,45504
11035,44976
11036,43840
11037,43436
11038,42796
11039,42476
11040,41996
11041,41276
11042,40748
11043,40620
11044,39836
11045,39436
11046,39320
11047,38788
11048,38748
11049,38740
11050,38552
11051,38740
11052,39148
11053,39256
11054,39168
11055,39284
11056,39864
11057,39944
11058,39792
11059,40128
11060,40460
11061,40424
11062,40652
11063,41532
11064,42680
11065,42972
11066,43772
11067,44888
11068,45980
11069,47212
11070,47800
11071,48464
11072,49452
11073,50124
11074,50608
11075,51292
11076,51072
11077,51432
11078,51596
11079,51748
11080,51916
11081,52704
11082,52780
11083,52768
11084,52584
11085,52496
11086,52172
11087,51904
11088,51160
11089,50984
11090,50364
11091,49868
11092,49636
11093,49368
11094,49176
11095,48636
11096,48148
11097,47912
11098,47584
11099,46788
11100,47024
11101,47160
11102,47096
11103,47112
11104,47316
11105,47656
11106,48088
11107,48572
11108,49328
11109,49604
11110,49820
11111,49948
11112,50064
11113,50096
11114,50104
11115,50176
11116,50176
11117,49996
11118,49224
11119,48748
11120,48472
11121,48136
11122,47372
11123,46708
11124,46396
11125,45512
11126,44832
11127,43964
11128,43016
11129,42072
11130,41272
11131,40612
11132,40464
11133,39468
11134,39076
11135,38564
11136,37828
11137,37388
11138,37252
11139,36976
11140,36556
11141,36256
11142,36296
11143,36352
11144,36520
11145,36392
11146,36752
11147,36496
11148,36440
11149,36468
11150,36860
11151,36888
11152,36976
11153,37052
11154,36996
11155,36544
11156,36304
11157,36596
11158,36564
11159,37008
11160,37340
11161,37968
11162,38564
11163,39288
11164,40708
11165,41376
11166,42340
11167,43148
11168,44024
11169,44492
11170,45260
11171,46080
11172,46244
11173,46592
11174,47008
11175,47484
11176,48328
11177,49132
11178,49712
11179,49636
11180,49284
11181,48688
11182,48164
11183,47532
11184,47380
11185,46720
11186,46648
11187,46268
11188,45772
11189,45272
11190,44680
11191,44404
11192,43932
11193,43428
11194,43188
11195,43120
11196,43024
11197,42556
11198,42848
11199,42856
11200,43592
11201,43432
11202,43852
11203,44496
11204,45448
11205,45608
11206,45944
11207,46480
11208,46760
11209,46488
11210,46956
11211,47060
11212,47332
11213,47144
11214,47024
11215,46692
11216,46872
11217,46680
11218,46220
11219,45784
11220,45992
11221,45296
11222,44600
11223,43728
11224,42800
11225,42048
11226,41160
11227,40476
11228,39776
11229,39172
11230,39108
11231,38668
11232,38072
11233,37876
11234,37880
11235,37832
11236,37680
11237,37368
11238,37396
11239,37580
11240,38100
11241,38096
11242,38312
11243,38324
11244,38756
11245,39156
11246,39504
11247,40096
11248,41600
11249,42384
11250,43092
11251,44168
11252,46332
11253,48044
11254,49500
11255,50664
11256,52556
11257,53848
11258,55216
11259,56356
11260,57304
11261,57992
11262,58476
11263,58648
11264,58436
11265,58820
11266,59248
11267,59556
11268,59624
11269,59788
11270,60184
11271,60260
11272,60596
11273,60788
11274,61464
11275,61180
11276,60976
11277,61284
11278,61012
11279,60648
11280,60480
11281,60136
11282,59516
11283,58672
11284,58236
11285,58268
11286,57816
11287,57460
11288,57852
11289,57204
11290,56840
11291,56624
11292,56180
11293,55740
11294,55376
11295,55244
11296,55380
11297,55360
11298,55492
11299,55872
11300,56020
11301,56056
11302,56280
11303,56672
11304,56580
11305,56360
11306,56540
11307,56328
11308,56192
11309,55620
11310,55204
11311,55024
11312,54700
11313,54056
11314,53244
11315,52212
11316,51592
11317,50716
11318,49324
11319,48348
11320,47212
11321,46280
11322,45268
11323,44584
11324,43584
11325,43120
11326,42544
11327,42024
11328,41692
11329,41584
11330,41288
11331,41032
11332,40656
11333,40512
11334,40332
11335,40192
11336,40336
11337,40276
11338,40352
11339,40220
11340,40680
11341,41024
11342,41584
11343,42224
11344,43500
11345,44300
11346,44932
11347,45952
11348,48600
11349,50044
11350,51256
11351,52612
11352,54656
11353,55720
11354,56888
11355,58020
11356,58596
11357,59200
11358,59772
11359,60188
11360,59772
11361,59968
11362,60468
11363,60736
11364,60720
11365,60924
11366,61364
11367,61732
11368,62116
11369,62784
11370,63336
11371,63384
11372,62676
11373,62364
11374,61948
11375,61376
11376,60784
11377,60160
11378,59416
11379,59368
11380,59244
11381,59300
11382,59080
11383,58980
11384,59192
11385,58620
11386,58324
11387,58048
11388,57460
11389,57132
11390,57240
11391,57448
11392,57544
11393,57628
11394,57624
11395,58096
11396,58120
11397,57728
11398,58284
11399,58272
11400,58264
11401,57896
11402,57632
11403,57432
11404,57096
11405,56816
11406,56488
11407,55800
11408,54976
11409,54232
11410,53364
11411,52384
11412,51572
11413,50696
11414,49736
11415,48632
11416,47424
11417,46480
11418,45516
11419,44928
11420,43732
11421,43224
11422,42812
11423,42348
11424,41744
11425,41328
11426,40888
11427,40788
11428,40764
11429,40520
11430,40580
11431,40508
11432,40692
11433,40888
11434,40824
11435,41100
11436,41720
11437,42060
11438,42468
11439,43004
11440,44268
11441,44796
11442,45372
11443,46760
11444,49092
11445,50604
11446,51960
11447,53168
11448,54944
11449,56172
11450,57180
11451,58048
11452,59056
11453,59828
11454,60360
11455,60872
11456,60772
11457,61092
11458,61552
11459,61820
11460,62188
11461,62448
11462,62636
11463,63232
11464,63556
11465,63836
11466,64444
11467,64892
11468,64768
11469,64372
11470,64020
11471,63608
11472,63088
11473,62436
11474,61784
11475,61052
11476,60828
11477,60916
11478,60764
11479,60784
11480,60212
11481,59784
11482,59416
11483,59032
11484,58792
11485,58388
11486,57916
11487,57812
11488,57844
11489,58056
11490,58168
11491,58260
11492,58464
11493,58276
11494,58284
11495,58448
11496,58456
11497,58128
11498,57760
11499,57364
11500,56936
11501,56720
11502,56264
11503,55772
11504,55300
11505,54284
11506,53632
11507,52784
11508,51948
11509,50896
11510,49804
11511,48972
11512,47804
11513,46828
11514,46164
11515,45508
11516,44336
11517,44084
11518,43352
11519,43320
11520,42824
11521,42724
11522,42872
11523,42972
11524,42548
11525,42368
11526,42332
11527,42384
11528,42508
11529,42708
11530,42940
11531,43096
11532,43320
11533,43416
11534,43924
11535,44412
11536,45744
11537,45976
11538,46508
11539,47516
11540,49932
11541,51572
11542,52556
11543,53608
11544,55028
11545,56136
11546,57408
11547,58000
11548,58816
11549,59480
11550,59624
11551,59564
11552,59228
11553,59920
11554,60384
11555,61488
11556,61796
11557,61928
11558,62332
11559,62592
11560,62508
11561,63128
11562,63168
11563,63608
11564,63628
11565,63492
11566,63812
11567,63616
11568,63176
11569,62748
11570,61516
11571,60168
11572,59752
11573,59544
11574,59828
11575,59748
11576,60040
11577,59668
11578,58712
11579,58216
11580,57880
11581,56908
11582,57080
11583,57336
11584,57524
11585,57248
11586,57264
11587,56600
11588,55948
11589,55452
11590,55308
11591,55496
11592,55544
11593,55176
11594,55076
11595,55112
11596,54984
11597,54520
11598,53932
11599,52904
11600,52088
11601,51540
11602,50884
11603,50260
11604,50008
11605,49304
11606,48268
11607,47204
11608,45952
11609,45228
11610,44440
11611,44196
11612,42880
11613,42368
11614,41632
11615,41164
11616,40624
11617,40076
11618,39724
11619,39452
11620,39024
11621,38920
11622,38800
11623,38692
11624,38548
11625,38440
11626,38484
11627,38504
11628,38444
11629,38452
11630,38488
11631,38480
11632,38200
11633,37840
11634,37676
11635,37404
11636,37092
11637,36944
11638,37344
11639,37632
11640,38152
11641,38664
11642,39320
11643,39904
11644,40476
11645,41308
11646,42316
11647,43420
11648,44860
11649,45532
11650,46468
11651,47104
11652,47844
11653,48384
11654,48880
11655,48940
11656,49176
11657,50024
11658,50796
11659,50876
11660,50484
11661,50420
11662,49692
11663,49172
11664,49232
11665,48736
11666,47972
11667,47436
11668,46308
11669,45912
11670,45788
11671,45740
11672,45768
11673,45460
11674,45124
11675,45160
11676,44832
11677,44608
11678,44656
11679,44700
11680,45196
11681,45600
11682,45952
11683,46700
11684,46696
11685,47032
11686,47280
11687,47640
11688,47956
11689,47568
11690,47532
11691,47624
11692,47160
11693,46852
11694,46408
11695,45860
11696,45648
11697,45676
11698,45124
11699,44928
11700,45248
11701,44628
11702,43800
11703,43056
11704,42012
11705,40992
11706,40156
11707,39496
11708,38504
11709,37848
11710,37512
11711,36992
11712,36684
11713,36256
11714,35956
11715,35796
11716,35664
11717,35536
11718,35444
11719,35252
11720,35376
11721,35268
11722,35552
11723,35720
11724,36020
11725,36092
11726,36208
11727,36520
11728,37176
11729,37188
11730,37224
11731,37312
11732,37688
11733,38040
11734,38664
11735,39180
11736,40056
11737,40792
11738,41508
11739,42320
11740,43200
11741,43944
11742,44800
11743,46004
11744,46832
11745,47632
11746,48060
11747,48720
11748,49276
11749,49336
11750,49796
11751,50192
11752,50684
11753,51420
11754,51904
11755,51928
11756,51968
11757,52076
11758,51876
11759,51120
11760,50584
11761,50192
11762,49756
11763,49788
11764,49644
11765,49288
11766,49248
11767,48996
11768,48760
11769,48500
11770,48352
11771,48900
11772,48712
11773,48448
11774,48356
11775,48244
11776,48172
11777,48404
11778,48956
11779,49416
11780,50080
11781,49724
11782,49688
11783,49948
11784,50068
11785,49492
11786,49368
11787,49164
11788,48976
11789,48612
11790,48012
11791,47420
11792,47376
11793,47152
11794,46820
11795,46316
11796,46196
11797,45640
11798,44876
11799,44240
11800,43392
11801,42708
11802,41884
11803,41160
11804,40404
11805,39784
11806,39200
11807,38492
11808,37448
11809,37088
11810,36576
11811,36432
11812,35976
11813,35796
11814,35540
11815,35648
11816,36068
11817,35952
11818,35916
11819,35900
11820,36196
11821,36244
11822,36368
11823,36332
11824,36496
11825,36344
11826,35952
11827,35808
11828,35704
11829,35464
11830,35684
11831,36016
11832,36580
11833,36872
11834,37480
11835,38256
11836,38840
11837,39896
11838,40852
11839,41676
11840,42844
11841,43584
11842,44328
11843,45196
11844,45720
11845,46156
11846,46564
11847,47004
11848,47004
11849,48036
11850,48648
11851,48808
11852,48260
11853,47564
11854,47076
11855,47100
11856,46304
11857,46160
11858,45872
11859,45204
11860,45000
11861,44960
11862,44620
11863,44476
11864,44312
11865,44288
11866,44116
11867,44052
11868,43848
11869,43932
11870,44088
11871,44264
11872,44536
11873,44520
11874,44668
11875,45612
11876,46300
11877,46764
11878,47196
11879,47288
11880,47500
11881,46980
11882,46860
11883,46624
11884,47112
11885,46908
11886,46556
11887,46100
11888,46080
11889,46084
11890,45872
11891,45832
11892,45904
11893,45428
11894,44664
11895,44088
11896,43452
11897,42500
11898,41520
11899,40820
11900,39516
11901,38980
11902,38748
11903,38676
11904,38212
11905,37700
11906,37664
11907,37336
11908,37164
11909,37016
11910,36856
11911,36804
11912,36908
11913,37096
11914,37296
11915,37516
11916,38044
11917,38356
11918,38604
11919,38980
11920,40996
11921,41748
11922,42716
11923,44116
11924,46948
11925,48732
11926,50280
11927,51796
11928,53508
11929,54576
11930,55928
11931,56900
11932,58252
11933,58888
11934,59440
11935,59816
11936,59576
11937,59984
11938,60620
11939,60804
11940,60704
11941,60988
11942,61556
11943,61992
11944,62124
11945,62560
11946,63020
11947,63448
11948,62608
11949,62288
11950,62080
11951,61716
11952,61800
11953,61620
11954,61152
11955,60476
11956,59880
11957,59952
11958,60536
11959,60484
11960,60592
11961,60284
11962,59348
11963,59108
11964,58708
11965,58520
11966,58088
11967,58068
11968,58240
11969,58596
11970,58908
11971,58536
11972,58520
11973,58156
11974,58264
11975,58232
11976,58780
11977,58464
11978,58176
11979,58088
11980,57744
11981,57208
11982,56272
11983,55908
11984,55224
11985,54812
11986,53992
11987,53356
11988,52944
11989,52396
11990,51332
11991,50496
11992,48744
11993,47856
11994,46996
11995,46604
11996,45912
11997,45496
11998,44984
11999,44480
12000,43724
12001,43216
12002,42840
12003,42756
12004,42692
12005,42460
12006,42396
12007,42364
12008,42408
12009,42652
12010,42828
12011,42932
12012,43356
12013,43548
12014,43620
12015,44040
12016,45424
12017,45852
12018,46620
12019,47720
12020,50328
12021,52012
12022,53032
12023,54268
12024,55764
12025,56860
12026,57696
12027,58740
12028,59772
12029,60452
12030,61052
12031,61292
12032,61312
12033,61344
12034,62024
12035,62472
12036,62716
12037,62936
12038,63264
12039,63484
12040,63272
12041,63656
12042,63964
12043,64124
12044,63620
12045,63680
12046,63164
12047,62716
12048,62120
12049,61680
12050,61396
12051,60676
12052,60540
12053,60376
12054,60396
12055,60184
12056,60440
12057,60168
12058,59520
12059,59084
12060,58860
12061,58752
12062,58420
12063,58236
12064,58012
12065,58456
12066,58056
12067,58108
12068,57752
12069,57744
12070,57696
12071,57772
12072,58008
12073,57828
12074,57548
12075,57480
12076,57184
12077,56684
12078,56320
12079,56044
12080,55936
12081,55308
12082,54684
12083,53780
12084,52872
12085,52020
12086,50956
12087,49824
12088,48556
12089,47436
12090,46500
12091,45612
12092,44692
12093,44084
12094,43480
12095,43272
12096,42756
12097,42372
12098,42048
12099,41736
12100,41504
12101,41500
12102,41460
12103,41536
12104,41792
12105,41840
12106,41996
12107,42548
12108,43108
12109,43404
12110,43868
12111,44460
12112,45560
12113,46108
12114,46824
12115,47868
12116,50500
12117,52252
12118,53332
12119,54712
12120,56136
12121,57032
12122,58052
12123,58880
12124,59756
12125,60368
12126,60600
12127,60768
12128,60592
12129,60680
12130,60800
12131,61060
12132,61756
12133,61768
12134,62384
12135,62796
12136,62732
12137,63116
12138,63704
12139,63876
12140,63272
12141,62968
12142,62536
12143,62660
12144,62876
12145,62480
12146,61740
12147,60772
12148,60288
12149,60048
12150,60092
12151,59764
12152,59704
12153,59348
12154,58860
12155,58612
12156,58552
12157,58200
12158,57752
12159,57612
12160,57332
12161,57504
12162,57352
12163,57636
12164,58012
12165,58232
12166,58292
12167,58412
12168,58516
12169,58372
12170,58204
12171,57932
12172,57516
12173,57096
12174,56796
12175,56448
12176,55908
12177,55900
12178,55496
12179,54500
12180,53804
12181,52924
12182,51840
12183,50564
12184,49496
12185,48592
12186,47584
12187,46688
12188,45740
12189,45360
12190,44916
12191,44240
12192,43560
12193,43268
12194,42892
12195,42796
12196,42392
12197,42036
12198,42044
12199,41968
12200,42256
12201,42320
12202,42180
12203,42340
12204,42892
12205,42952
12206,43636
12207,44140
12208,45120
12209,45564
12210,46248
12211,47364
12212,49412
12213,51148
12214,52540
12215,53432
12216,55000
12217,56072
12218,57088
12219,58156
12220,58932
12221,59652
12222,60468
12223,60600
12224,60200
12225,60272
12226,60892
12227,61140
12228,61096
12229,61212
12230,61360
12231,61672
12232,62060
12233,62456
12234,63176
12235,63352
12236,62580
12237,62308
12238,61924
12239,61696
12240,61496
12241,60976
12242,60428
12243,59704
12244,59580
12245,59608
12246,59636
12247,59476
12248,59356
12249,58904
12250,58080
12251,57604
12252,57496
12253,56928
12254,55972
12255,55932
12256,56320
12257,56192
12258,56328
12259,56612
12260,56516
12261,56436
12262,56624
12263,56924
12264,56952
12265,56872
12266,56832
12267,56716
12268,56372
12269,56008
12270,55608
12271,55148
12272,55008
12273,54672
12274,54108
12275,53028
12276,52652
12277,51572
12278,50228
12279,49168
12280,47956
12281,47012
12282,45988
12283,45200
12284,44420
12285,43564
12286,43268
12287,42576
12288,42140
12289,41480
12290,41008
12291,40944
12292,40776
12293,40544
12294,40384
12295,40564
12296,41028
12297,40916
12298,40868
12299,40968
12300,41488
12301,41744
12302,42076
12303,42556
12304,43680
12305,43996
12306,44352
12307,45360
12308,47716
12309,49556
12310,50328
12311,51592
12312,53596
12313,54420
12314,55396
12315,56672
12316,57576
12317,58036
12318,58156
12319,58436
12320,58264
12321,58384
12322,58976
12323,59352
12324,59520
12325,59688
12326,59956
12327,60168
12328,60072
12329,60852
12330,61436
12331,61644
12332,61036
12333,60848
12334,60928
12335,60620
12336,60128
12337,59504
12338,58596
12339,57940
12340,57568
12341,57272
12342,57008
12343,56572
12344,56448
12345,56024
12346,55364
12347,55024
12348,55208
12349,55120
12350,54408
12351,54244
12352,54312
12353,54400
12354,54456
12355,54700
12356,54748
12357,54392
12358,54528
12359,54700
12360,54944
12361,54592
12362,54344
12363,54000
12364,53672
12365,53388
12366,53176
12367,52280
12368,51996
12369,51680
12370,51268
12371,50324
12372,49944
12373,48952
12374,47984
12375,46960
12376,45812
12377,44612
12378,43896
12379,43028
12380,42164
12381,41496
12382,40832
12383,40296
12384,39588
12385,39028
12386,38556
12387,38592
12388,38004
12389,37856
12390,37716
12391,37520
12392,37504
12393,37336
12394,37124
12395,37004
12396,37248
12397,37360
12398,37440
12399,37460
12400,37972
12401,37752
12402,37868
12403,37852
12404,38380
12405,38644
12406,39160
12407,39836
12408,40816
12409,41488
12410,42448
12411,43412
12412,44368
12413,45168
12414,46012
12415,46860
12416,47248
12417,48064
12418,48956
12419,49540
12420,50220
12421,50500
12422,50988
12423,51172
12424,51536
12425,51892
12426,52076
12427,52092
12428,51976
12429,51872
12430,51900
12431,51288
12432,50776
12433,50572
12434,49984
12435,49540
12436,48860
12437,48232
12438,47848
12439,47464
12440,47320
12441,47352
12442,46980
12443,47020
12444,47028
12445,46756
12446,46256
12447,46340
12448,46588
12449,46924
12450,47192
12451,47376
12452,47568
12453,47636
12454,47820
12455,47496
12456,47840
12457,47512
12458,47276
12459,47288
12460,47224
12461,46988
12462,46768
12463,46272
12464,46396
12465,46104
12466,46056
12467,45896
12468,45632
12469,44948
12470,44196
12471,43592
12472,42636
12473,41620
12474,40956
12475,40336
12476,39400
12477,38452
12478,38028
12479,37780
12480,37456
12481,37072
12482,36688
12483,36272
12484,35760
12485,35572
12486,35280
12487,35112
12488,35000
12489,34932
12490,34924
12491,35132
12492,35312
12493,35332
12494,35340
12495,35196
12496,35224
12497,35140
12498,35064
12499,34696
12500,35000
12501,35248
12502,35488
12503,35984
12504,36572
12505,37000
12506,37728
12507,38588
12508,39732
12509,40892
12510,41540
12511,42280
12512,42776
12513,43496
12514,43924
12515,44340
12516,44816
12517,45280
12518,45892
12519,46576
12520,47304
12521,47824
12522,48068
12523,48164
12524,48192
12525,48040
12526,48224
12527,47824
12528,47388
12529,47280
12530,46316
12531,45844
12532,45348
12533,45176
12534,45116
12535,45148
12536,44384
12537,43956
12538,43764
12539,43400
12540,42956
12541,42716
12542,42612
12543,43012
12544,43612
12545,44368
12546,45144
12547,45376
12548,46220
12549,46324
12550,46780
12551,46644
12552,47276
12553,47560
12554,47532
12555,47556
12556,47692
12557,47472
12558,47316
12559,47020
12560,47016
12561,46952
12562,47304
12563,47620
12564,47564
12565,47148
12566,46556
12567,45956
12568,45008
12569,44228
12570,43468
12571,42640
12572,42288
12573,41880
12574,41972
12575,41796
12576,41368
12577,40888
12578,40356
12579,40268
12580,39852
12581,39504
12582,39632
12583,39652
12584,39716
12585,39732
12586,39524
12587,39856
12588,40396
12589,41120
12590,41780
12591,42544
12592,43888
12593,44528
12594,45516
12595,47172
12596,50224
12597,51732
12598,53136
12599,54276
12600,56284
12601,57652
12602,58876
12603,60028
12604,60904
12605,61740
12606,62192
12607,62400
12608,61904
12609,62452
12610,63372
12611,64036
12612,64776
12613,65360
12614,65700
12615,66068
12616,66044
12617,66372
12618,66892
12619,67068
12620,66736
12621,66360
12622,65988
12623,66268
12624,66300
12625,65620
12626,65648
12627,65180
12628,64900
12629,64700
12630,64572
12631,64328
12632,63868
12633,63344
12634,62824
12635,62940
12636,62736
12637,62380
12638,61752
12639,61900
12640,62136
12641,61460
12642,61876
12643,61796
12644,61636
12645,61392
12646,61180
12647,61136
12648,60920
12649,60332
12650,60096
12651,59880
12652,58792
12653,57852
12654,57492
12655,57256
12656,56832
12657,56632
12658,56256
12659,55824
12660,55032
12661,54124
12662,52988
12663,52128
12664,51080
12665,50104
12666,49000
12667,48376
12668,47528
12669,47244
12670,46932
12671,46200
12672,45240
12673,45152
12674,44972
12675,44588
12676,44276
12677,44104
12678,44196
12679,44100
12680,43980
12681,44132
12682,43888
12683,44024
12684,44372
12685,44292
12686,44852
12687,45468
12688,46596
12689,46776
12690,47412
12691,48500
12692,51284
12693,53008
12694,54016
12695,54748
12696,56080
12697,57320
12698,58352
12699,59292
12700,60296
12701,60624
12702,61240
12703,61612
12704,61656
12705,62236
12706,63004
12707,63332
12708,63116
12709,63416
12710,63720
12711,64076
12712,63812
12713,64476
12714,65312
12715,65256
12716,64840
12717,64404
12718,64316
12719,64604
12720,64528
12721,63984
12722,63112
12723,62572
12724,62180
12725,61956
12726,61812
12727,61400
12728,61284
12729,60980
12730,60880
12731,60408
12732,60148
12733,60068
12734,60140
12735,59820
12736,59444
12737,59424
12738,59228
12739,59524
12740,59996
12741,59504
12742,59096
12743,59116
12744,58980
12745,58760
12746,58292
12747,57784
12748,57036
12749,56544
12750,56196
12751,55704
12752,55252
12753,54764
12754,54136
12755,53580
12756,53128
12757,52276
12758,51160
12759,50320
12760,49272
12761,48304
12762,47228
12763,46616
12764,45796
12765,45548
12766,45224
12767,44732
12768,43856
12769,43512
12770,43244
12771,42956
12772,42576
12773,42396
12774,42700
12775,42736
12776,42548
12777,42580
12778,42448
12779,42684
12780,43180
12781,43500
12782,44140
12783,44928
12784,46456
12785,46780
12786,46944
12787,47792
12788,50240
12789,51744
12790,52888
12791,54048
