,positive Demand [MW],negative Demand [MW],positive Call-Off [MW],negative Call-Off [MW]
2607,2756,2827,4,60
2608,2756,2827,20,52
2609,2756,2827,0,84
2610,2756,2827,272,0
2611,2756,2827,176,4
2612,2756,2827,80,12
2613,2756,2827,44,8
2614,2756,2827,24,8
2615,2756,2827,0,56
2616,2756,2827,0,584
2617,2756,2827,24,680
2618,2756,2827,188,60
2619,2756,2827,160,4
2620,2756,2827,12,412
2621,2756,2827,0,460
2622,2756,2827,0,268
2623,2756,2827,16,24
2624,2756,2827,76,124
2625,2756,2827,48,32
2626,2756,2827,0,368
2627,2756,2827,0,372
2628,2756,2827,0,536
2629,2756,2827,0,672
2630,2756,2827,0,868
2631,2756,2827,0,596
2632,2756,2827,224,396
2633,2756,2827,20,8
2634,2756,2827,168,4
2635,2756,2827,176,20
2636,2756,2827,4,56
2637,2756,2827,4,8
2638,2756,2827,28,8
2639,2756,2827,32,76
2640,2756,2827,228,96
2641,2756,2827,0,40
2642,2756,2827,8,28
2643,2756,2827,20,12
2644,2756,2827,492,8
2645,2756,2827,640,4
2646,2756,2827,640,40
2647,2756,2827,32,24
2648,2756,2827,92,8
2649,2756,2827,140,4
2650,2756,2827,4,8
2651,2756,2827,4,12
2652,2756,2827,8,56
2653,2756,2827,8,20
2654,2756,2827,8,8
2655,2756,2827,32,16
2656,2756,2827,4,176
2657,2756,2827,0,100
2658,2756,2827,28,40
2659,2756,2827,104,4
2660,2756,2827,28,8
2661,2756,2827,388,0
2662,2756,2827,740,0
2663,2756,2827,804,0
2664,2756,2827,340,8
2665,2756,2827,660,4
2666,2756,2827,852,0
2667,2756,2827,776,0
2668,2756,2827,424,20
2669,2756,2827,196,20
2670,2756,2827,4,140
2671,2756,2827,4,180
2672,2756,2827,100,160
2673,2756,2827,80,84
2674,2756,2827,8,32
2675,2756,2827,4,16
2676,2756,2827,96,24
2677,2756,2827,20,16
2678,2756,2827,92,28
2679,2756,2827,20,164
2680,2756,2827,248,64
2681,2756,2827,156,4
2682,2756,2827,60,104
2683,2756,2827,8,132
2684,2756,2827,84,16
2685,2756,2827,8,8
2686,2756,2827,148,32
2687,2756,2827,16,196
2688,2756,2827,24,104
2689,2756,2827,0,380
2690,2756,2827,4,228
2691,2756,2827,8,52
2692,2756,2827,332,4
2693,2756,2827,12,172
2694,2756,2827,0,352
2695,2756,2827,0,740
2696,2756,2827,52,64
2697,2756,2827,12,32
2698,2756,2827,108,16
2699,2756,2827,12,60
2700,2756,2827,532,0
2701,2756,2827,172,4
2702,2756,2827,72,32
2703,2756,2827,52,20
2704,2756,2827,8,72
2705,2756,2827,4,144
2706,2756,2827,12,20
2707,2756,2827,4,184
2708,2756,2827,0,488
2709,2756,2827,12,260
2710,2756,2827,120,72
2711,2756,2827,236,4
2712,2756,2827,80,48
2713,2756,2827,336,0
2714,2756,2827,912,0
2715,2756,2827,1204,0
2716,2756,2827,684,0
2717,2756,2827,792,0
2718,2756,2827,884,0
2719,2756,2827,468,4
2720,2756,2827,408,720
2721,2756,2827,0,420
2722,2756,2827,0,112
2723,2756,2827,0,84
2724,2756,2827,240,52
2725,2756,2827,412,4
2726,2756,2827,468,4
2727,2756,2827,68,4
2728,2756,2827,4,16
2729,2756,2827,4,8
2730,2756,2827,4,24
2731,2756,2827,0,368
2732,2756,2827,0,888
2733,2756,2827,0,1404
2734,2756,2827,0,1496
2735,2756,2827,0,1392
2736,2756,2827,4,912
2737,2756,2827,0,784
2738,2756,2827,8,384
2739,2756,2827,0,312
2740,2756,2827,8,84
2741,2756,2827,4,156
2742,2756,2827,4,92
2743,2756,2827,0,492
2744,2756,2827,72,200
2745,2756,2827,88,8
2746,2756,2827,8,8
2747,2756,2827,4,36
2748,2756,2827,128,8
2749,2756,2827,428,4
2750,2756,2827,684,0
2751,2756,2827,648,0
2752,2756,2827,24,8
2753,2756,2827,4,4
2754,2756,2827,4,8
2755,2756,2827,4,8
2756,2756,2827,4,128
2757,2756,2827,20,108
2758,2756,2827,224,4
2759,2756,2827,212,4
2760,2756,2827,368,4
2761,2756,2827,196,4
2762,2756,2827,40,32
2763,2756,2827,4,52
2764,2756,2827,168,80
2765,2756,2827,0,200
2766,2756,2827,0,256
2767,2756,2827,0,396
2768,2756,2827,648,48
2769,2756,2827,344,4
2770,2756,2827,4,8
2771,2756,2827,4,8
2772,2756,2827,212,48
2773,2756,2827,576,0
2774,2756,2827,184,52
2775,2756,2827,20,100
2776,2756,2827,256,28
2777,2756,2827,24,8
2778,2756,2827,0,44
2779,2756,2827,4,140
2780,2756,2827,44,28
2781,2756,2827,0,316
2782,2756,2827,0,324
2783,2756,2827,0,308
2784,2756,2827,304,64
2785,2756,2827,120,12
2786,2756,2827,156,16
2787,2756,2827,4,20
2788,2756,2827,552,8
2789,2756,2827,380,4
2790,2756,2827,308,4
2791,2756,2827,8,68
2792,2756,2827,84,20
2793,2756,2827,132,4
2794,2756,2827,124,4
2795,2756,2827,20,32
2796,2756,2827,252,4
2797,2756,2827,4,12
2798,2756,2827,4,8
2799,2756,2827,0,176
2800,2756,2827,20,80
2801,2756,2827,0,184
2802,2756,2827,4,120
2803,2756,2827,0,400
2804,2756,2827,0,248
2805,2756,2827,4,64
2806,2756,2827,184,40
2807,2756,2827,252,8
2808,2756,2827,32,380
2809,2756,2827,0,60
2810,2756,2827,172,24
2811,2756,2827,352,4
2812,2756,2827,68,8
2813,2756,2827,100,4
2814,2756,2827,88,4
2815,2756,2827,456,4
2816,2756,2827,64,8
2817,2756,2827,184,4
2818,2756,2827,640,0
2819,2756,2827,564,0
2820,2756,2827,280,4
2821,2756,2827,516,0
2822,2756,2827,288,4
2823,2756,2827,48,12
2824,2756,2827,144,48
2825,2756,2827,4,204
2826,2756,2827,0,520
2827,2756,2827,0,344
2828,2756,2827,0,584
2829,2756,2827,0,604
2830,2756,2827,0,576
2831,2756,2827,0,888
2832,2756,2827,84,84
2833,2756,2827,0,260
2834,2756,2827,0,416
2835,2756,2827,0,168
2836,2756,2827,532,12
2837,2756,2827,192,4
2838,2756,2827,256,4
2839,2756,2827,44,4
2840,2756,2827,672,4
2841,2756,2827,1332,0
2842,2756,2827,1192,4
2843,2756,2827,660,4
2844,2756,2827,356,264
2845,2756,2827,292,44
2846,2756,2827,656,4
2847,2756,2827,640,4
2848,2756,2827,436,4
2849,2756,2827,164,8
2850,2756,2827,108,4
2851,2756,2827,76,4
2852,2756,2827,0,164
2853,2756,2827,116,24
2854,2756,2827,344,4
2855,2756,2827,452,0
2856,2756,2827,612,0
2857,2756,2827,388,4
2858,2756,2827,328,4
2859,2756,2827,256,4
2860,2756,2827,452,4
2861,2756,2827,100,8
2862,2756,2827,0,192
2863,2756,2827,0,124
2864,2756,2827,28,24
2865,2756,2827,4,36
2866,2756,2827,8,4
2867,2756,2827,4,4
2868,2756,2827,1016,4
2869,2756,2827,1280,4
2870,2756,2827,688,4
2871,2756,2827,428,24
2872,2756,2827,908,8
2873,2756,2827,620,8
2874,2756,2827,916,4
2875,2756,2827,776,20
2876,2756,2827,304,60
2877,2756,2827,56,12
2878,2756,2827,104,8
2879,2756,2827,44,8
2880,2756,2827,584,4
2881,2756,2827,676,0
2882,2756,2827,648,0
2883,2756,2827,32,8
2884,2756,2827,340,0
2885,2756,2827,240,0
2886,2756,2827,352,0
2887,2756,2827,48,8
2888,2756,2827,308,0
2889,2756,2827,60,4
2890,2756,2827,272,0
2891,2756,2827,24,8
2892,2756,2827,188,4
2893,2756,2827,132,0
2894,2756,2827,340,4
2895,2756,2827,224,4
2896,2756,2827,16,24
2897,2756,2827,4,8
2898,2756,2827,128,4
2899,2756,2827,168,4
2900,2756,2827,36,12
2901,2756,2827,60,56
2902,2756,2827,308,8
2903,2756,2827,248,8
2904,2756,2827,32,12
2905,2756,2827,700,0
2906,2756,2827,1012,0
2907,2756,2827,1120,0
2908,2756,2827,144,60
2909,2756,2827,312,0
2910,2756,2827,260,0
2911,2756,2827,644,0
2912,2756,2827,320,8
2913,2756,2827,256,0
2914,2756,2827,212,4
2915,2756,2827,72,48
2916,2756,2827,4,204
2917,2756,2827,0,552
2918,2756,2827,0,696
2919,2756,2827,0,760
2920,2756,2827,172,76
2921,2756,2827,236,0
2922,2756,2827,68,28
2923,2756,2827,4,132
2924,2756,2827,444,0
2925,2756,2827,176,8
2926,2756,2827,256,0
2927,2756,2827,36,8
2928,2756,2827,476,4
2929,2756,2827,216,4
2930,2756,2827,180,4
2931,2756,2827,0,76
2932,2756,2827,184,12
2933,2756,2827,4,100
2934,2756,2827,12,44
2935,2756,2827,0,240
2936,2756,2827,8,144
2937,2756,2827,4,16
2938,2756,2827,176,4
2939,2756,2827,212,4
2940,2756,2827,612,0
2941,2756,2827,908,0
2942,2756,2827,1204,0
2943,2756,2827,1072,0
2944,2756,2827,392,4
2945,2756,2827,744,4
2946,2756,2827,460,4
2947,2756,2827,1080,4
2948,2756,2827,564,56
2949,2756,2827,364,4
2950,2756,2827,1184,0
2951,2756,2827,1320,4
2952,2756,2827,836,4
2953,2756,2827,636,4
2954,2756,2827,356,8
2955,2756,2827,68,40
2956,2756,2827,312,24
2957,2756,2827,120,20
2958,2756,2827,4,120
2959,2756,2827,8,416
2960,2756,2827,96,60
2961,2756,2827,72,112
2962,2756,2827,0,236
2963,2756,2827,0,488
2964,2756,2827,204,204
2965,2756,2827,28,32
2966,2756,2827,44,4
2967,2756,2827,16,68
2968,2756,2827,400,92
2969,2756,2827,228,40
2970,2756,2827,48,84
2971,2756,2827,0,112
2972,2756,2827,80,76
2973,2756,2827,0,196
2974,2756,2827,0,448
2975,2756,2827,0,396
2976,2756,2827,132,52
2977,2756,2827,4,60
2978,2756,2827,124,12
2979,2756,2827,8,36
2980,2756,2827,300,8
2981,2756,2827,168,0
2982,2756,2827,68,4
2983,2756,2827,4,4
2984,2756,2827,4,80
2985,2756,2827,0,292
2986,2756,2827,4,308
2987,2756,2827,8,32
2988,2756,2827,8,44
2989,2756,2827,8,80
2990,2756,2827,8,252
2991,2756,2827,8,616
2992,2756,2827,0,572
2993,2756,2827,0,432
2994,2756,2827,0,332
2995,2756,2827,4,348
2996,2756,2827,12,12
2997,2756,2827,84,16
2998,2756,2827,160,4
2999,2756,2827,108,8
3000,2756,2827,156,156
3001,2756,2827,36,8
3002,2756,2827,32,8
3003,2756,2827,316,4
3004,2756,2827,572,4
3005,2756,2827,1300,4
3006,2756,2827,1220,4
3007,2756,2827,1008,8
3008,2756,2827,500,184
3009,2756,2827,172,28
3010,2756,2827,308,4
3011,2756,2827,480,4
3012,2756,2827,76,8
3013,2756,2827,368,4
3014,2756,2827,860,4
3015,2756,2827,760,4
3016,2756,2827,476,4
3017,2756,2827,272,8
3018,2756,2827,108,28
3019,2756,2827,188,4
3020,2756,2827,448,4
3021,2756,2827,220,4
3022,2756,2827,344,4
3023,2756,2827,276,8
3024,2756,2827,320,28
3025,2756,2827,440,4
3026,2756,2827,368,8
3027,2756,2827,364,8
3028,2756,2827,672,4
3029,2756,2827,152,16
3030,2756,2827,16,8
3031,2756,2827,4,156
3032,2756,2827,4,348
3033,2756,2827,8,620
3034,2756,2827,4,752
3035,2756,2827,0,580
3036,2756,2827,208,92
3037,2756,2827,56,8
3038,2756,2827,32,4
3039,2756,2827,28,8
3040,2756,2827,108,8
3041,2756,2827,112,8
3042,2756,2827,312,4
3043,2756,2827,496,8
3044,2756,2827,4,120
3045,2756,2827,4,28
3046,2756,2827,104,8
3047,2756,2827,612,4
3048,2756,2827,68,8
3049,2756,2827,236,4
3050,2756,2827,464,8
3051,2756,2827,76,8
3052,2756,2827,520,8
3053,2756,2827,20,8
3054,2756,2827,4,68
3055,2756,2827,12,68
3056,2756,2827,340,20
3057,2756,2827,128,8
3058,2756,2827,28,8
3059,2756,2827,4,32
3060,2756,2827,44,28
3061,2756,2827,64,8
3062,2756,2827,108,36
3063,2756,2827,0,148
3064,2756,2827,12,124
3065,2756,2827,4,88
3066,2756,2827,20,28
3067,2756,2827,120,8
3068,2756,2827,380,12
3069,2756,2827,16,28
3070,2756,2827,4,84
3071,2756,2827,20,168
3072,2756,2827,32,144
3073,2756,2827,12,48
3074,2756,2827,4,124
3075,2756,2827,0,304
3076,2756,2827,20,252
3077,2756,2827,12,136
3078,2756,2827,4,28
3079,2756,2827,4,24
3080,2756,2827,116,40
3081,2756,2827,68,64
3082,2756,2827,4,120
3083,2756,2827,4,44
3084,2756,2827,60,44
3085,2756,2827,88,40
3086,2756,2827,36,44
3087,2756,2827,4,104
3088,2756,2827,220,20
3089,2756,2827,8,20
3090,2756,2827,8,16
3091,2756,2827,8,12
3092,2756,2827,4,96
3093,2756,2827,0,228
3094,2756,2827,0,172
3095,2756,2827,4,136
3096,2756,2827,0,92
3097,2756,2827,0,52
3098,2756,2827,12,36
3099,2756,2827,8,24
3100,2756,2827,4,112
3101,2756,2827,4,24
3102,2756,2827,124,20
3103,2756,2827,496,4
3104,2756,2827,60,196
3105,2756,2827,0,156
3106,2756,2827,224,16
3107,2756,2827,472,4
3108,2756,2827,592,4
3109,2756,2827,324,4
3110,2756,2827,688,4
3111,2756,2827,852,4
3112,2756,2827,732,4
3113,2756,2827,408,4
3114,2756,2827,392,4
3115,2756,2827,260,4
3116,2756,2827,4,8
3117,2756,2827,4,8
3118,2756,2827,12,8
3119,2756,2827,96,4
3120,2756,2827,328,4
3121,2756,2827,488,4
3122,2756,2827,460,4
3123,2756,2827,88,12
3124,2756,2827,136,8
3125,2756,2827,76,4
3126,2756,2827,4,76
3127,2756,2827,0,284
3128,2756,2827,188,68
3129,2756,2827,608,8
3130,2756,2827,332,8
3131,2756,2827,168,8
3132,2756,2827,356,8
3133,2756,2827,232,8
3134,2756,2827,260,8
3135,2756,2827,16,8
3136,2756,2827,0,188
3137,2756,2827,76,8
3138,2756,2827,228,8
3139,2756,2827,24,16
3140,2756,2827,0,248
3141,2756,2827,64,40
3142,2756,2827,308,4
3143,2756,2827,608,4
3144,2756,2827,348,8
3145,2756,2827,500,4
3146,2756,2827,148,12
3147,2756,2827,332,4
3148,2756,2827,460,4
3149,2756,2827,312,8
3150,2756,2827,280,8
3151,2756,2827,88,68
3152,2756,2827,496,28
3153,2756,2827,324,28
3154,2756,2827,52,12
3155,2756,2827,8,64
3156,2756,2827,192,44
3157,2756,2827,48,16
3158,2756,2827,4,100
3159,2756,2827,0,356
3160,2756,2827,4,80
3161,2756,2827,0,120
3162,2756,2827,4,64
3163,2756,2827,12,8
3164,2756,2827,216,8
3165,2756,2827,560,36
3166,2756,2827,24,16
3167,2756,2827,40,16
3168,2756,2827,576,4
3169,2756,2827,364,4
3170,2756,2827,4,64
3171,2756,2827,0,368
3172,2756,2827,72,24
3173,2756,2827,8,192
3174,2756,2827,0,284
3175,2756,2827,12,480
3176,2756,2827,144,48
3177,2756,2827,8,76
3178,2756,2827,0,208
3179,2756,2827,0,276
3180,2756,2827,4,196
3181,2756,2827,4,64
3182,2756,2827,0,504
3183,2756,2827,0,728
3184,2756,2827,20,60
3185,2756,2827,4,60
3186,2756,2827,60,4
3187,2756,2827,36,4
3188,2756,2827,188,0
3189,2756,2827,60,8
3190,2756,2827,268,0
3191,2756,2827,160,4
3192,2756,2827,440,4
3193,2756,2827,620,0
3194,2756,2827,696,0
3195,2756,2827,600,0
3196,2756,2827,136,4
3197,2756,2827,40,12
3198,2756,2827,148,0
3199,2756,2827,368,0
3200,2756,2827,40,300
3201,2756,2827,32,40
3202,2756,2827,340,8
3203,2756,2827,624,4
3204,2756,2827,428,0
3205,2756,2827,604,0
3206,2756,2827,936,0
3207,2756,2827,764,0
3208,2756,2827,464,4
3209,2756,2827,808,0
3210,2756,2827,984,0
3211,2756,2827,1160,0
3212,2756,2827,512,32
3213,2756,2827,116,4
3214,2756,2827,104,0
3215,2756,2827,96,0
3216,2756,2827,180,4
3217,2756,2827,8,24
3218,2756,2827,4,120
3219,2756,2827,0,416
3220,2756,2827,300,156
3221,2756,2827,248,8
3222,2756,2827,88,4
3223,2756,2827,4,116
3224,2756,2827,12,60
3225,2756,2827,32,12
3226,2756,2827,36,8
3227,2756,2827,4,12
3228,2756,2827,4,32
3229,2756,2827,8,40
3230,2756,2827,24,12
3231,2756,2827,24,64
3232,2756,2827,8,52
3233,2756,2827,4,28
3234,2756,2827,64,12
3235,2756,2827,8,24
3236,2756,2827,0,932
3237,2756,2827,4,492
3238,2756,2827,244,12
3239,2756,2827,476,0
3240,2756,2827,688,4
3241,2756,2827,720,0
3242,2756,2827,420,4
3243,2756,2827,472,4
3244,2756,2827,204,4
3245,2756,2827,160,4
3246,2756,2827,40,48
3247,2756,2827,8,248
3248,2756,2827,424,28
3249,2756,2827,272,8
3250,2756,2827,4,272
3251,2756,2827,0,920
3252,2756,2827,0,420
3253,2756,2827,0,316
3254,2756,2827,0,560
3255,2756,2827,0,568
3256,2756,2827,4,200
3257,2756,2827,0,168
3258,2756,2827,8,320
3259,2756,2827,4,392
3260,2756,2827,4,136
3261,2756,2827,4,368
3262,2756,2827,0,580
3263,2756,2827,0,1116
3264,2756,2827,280,112
3265,2756,2827,136,12
3266,2756,2827,8,20
3267,2756,2827,4,208
3268,2756,2827,12,24
3269,2756,2827,132,144
3270,2756,2827,4,360
3271,2756,2827,36,224
3272,2756,2827,4,284
3273,2756,2827,4,264
3274,2756,2827,16,184
3275,2756,2827,8,720
3276,2756,2827,28,176
3277,2756,2827,68,8
3278,2756,2827,12,16
3279,2756,2827,8,24
3280,2756,2827,8,188
3281,2756,2827,12,84
3282,2756,2827,4,380
3283,2756,2827,4,552
3284,2756,2827,28,152
3285,2756,2827,12,124
3286,2756,2827,136,36
3287,2756,2827,104,8
3288,2756,2827,32,192
3289,2756,2827,4,116
3290,2756,2827,196,12
3291,2756,2827,144,12
3292,2756,2827,296,8
3293,2756,2827,120,208
3294,2756,2827,804,4
3295,2756,2827,320,8
3296,2756,2827,28,32
3297,2756,2827,4,208
3298,2756,2827,4,224
3299,2756,2827,4,260
3300,2756,2827,4,228
3301,2756,2827,0,496
3302,2756,2827,0,848
3303,2756,2827,0,896
3304,2756,2827,16,252
3305,2756,2827,4,192
3306,2756,2827,0,308
3307,2756,2827,0,400
3308,2756,2827,332,88
3309,2756,2827,68,28
3310,2756,2827,0,172
3311,2756,2827,0,288
3312,2756,2827,0,152
3313,2756,2827,0,368
3314,2756,2827,4,280
3315,2756,2827,4,216
3316,2756,2827,36,100
3317,2756,2827,44,20
3318,2756,2827,272,8
3319,2756,2827,24,104
3320,2756,2827,32,116
3321,2756,2827,72,8
3322,2756,2827,264,4
3323,2756,2827,12,4
3324,2756,2827,68,8
3325,2756,2827,156,4
3326,2756,2827,108,8
3327,2756,2827,572,4
3328,2756,2827,48,8
3329,2756,2827,116,4
3330,2756,2827,116,4
3331,2756,2827,20,28
3332,2756,2827,0,656
3333,2756,2827,8,124
3334,2756,2827,280,12
3335,2756,2827,276,28
3336,2756,2827,20,28
3337,2756,2827,44,12
3338,2756,2827,72,8
3339,2756,2827,140,4
3340,2756,2827,464,8
3341,2756,2827,36,36
3342,2756,2827,4,44
3343,2756,2827,8,12
3344,2756,2827,160,8
3345,2756,2827,40,56
3346,2756,2827,12,88
3347,2756,2827,8,180
3348,2756,2827,132,84
3349,2756,2827,104,16
3350,2756,2827,8,136
3351,2756,2827,0,440
3352,2756,2827,92,136
3353,2756,2827,8,8
3354,2756,2827,20,224
3355,2756,2827,0,696
3356,2756,2827,8,292
3357,2756,2827,4,360
3358,2756,2827,4,648
3359,2756,2827,4,476
3360,2756,2827,300,124
3361,2756,2827,320,4
3362,2756,2827,144,12
3363,2756,2827,16,120
3364,2756,2827,232,60
3365,2756,2827,48,124
3366,2756,2827,100,32
3367,2756,2827,4,164
3368,2756,2827,300,4
3369,2756,2827,20,132
3370,2756,2827,8,132
3371,2756,2827,8,12
3372,2756,2827,36,16
3373,2756,2827,8,116
3374,2756,2827,76,8
3375,2756,2827,360,4
3376,2756,2827,44,88
3377,2756,2827,228,8
3378,2756,2827,360,4
3379,2756,2827,412,4
3380,2756,2827,168,20
3381,2756,2827,48,84
3382,2756,2827,28,128
3383,2756,2827,4,168
3384,2756,2827,4,636
3385,2756,2827,28,72
3386,2756,2827,112,132
3387,2756,2827,48,8
3388,2756,2827,88,80
3389,2756,2827,452,8
3390,2756,2827,436,8
3391,2756,2827,232,8
3392,2756,2827,304,4
3393,2756,2827,548,4
3394,2756,2827,604,4
3395,2756,2827,756,4
3396,2756,2827,536,4
3397,2756,2827,536,4
3398,2756,2827,556,4
3399,2756,2827,68,4
3400,2756,2827,12,44
3401,2756,2827,8,24
3402,2756,2827,80,24
3403,2756,2827,4,32
3404,2756,2827,152,16
3405,2756,2827,340,4
3406,2756,2827,192,4
3407,2756,2827,84,8
3408,2756,2827,732,8
3409,2756,2827,692,8
3410,2756,2827,864,4
3411,2756,2827,472,60
3412,2756,2827,212,52
3413,2756,2827,208,8
3414,2756,2827,396,8
3415,2756,2827,84,92
3416,2756,2827,172,168
3417,2756,2827,380,8
3418,2756,2827,340,8
3419,2756,2827,128,16
3420,2756,2827,4,84
3421,2756,2827,8,24
3422,2756,2827,28,8
3423,2756,2827,68,8
3424,2756,2827,184,188
3425,2756,2827,128,4
3426,2756,2827,80,8
3427,2756,2827,48,40
3428,2756,2827,4,648
3429,2756,2827,72,136
3430,2756,2827,268,12
3431,2756,2827,1000,4
3432,2756,2827,748,4
3433,2756,2827,800,4
3434,2756,2827,508,4
3435,2756,2827,208,4
3436,2756,2827,920,4
3437,2756,2827,568,8
3438,2756,2827,20,8
3439,2756,2827,4,136
3440,2756,2827,68,76
3441,2756,2827,16,56
3442,2756,2827,8,196
3443,2756,2827,4,448
3444,2756,2827,112,156
3445,2756,2827,100,4
3446,2756,2827,100,12
3447,2756,2827,0,328
3448,2756,2827,32,180
3449,2756,2827,8,96
3450,2756,2827,8,324
3451,2756,2827,4,344
3452,2756,2827,68,28
3453,2756,2827,88,4
3454,2756,2827,20,32
3455,2756,2827,4,100
3456,2756,2827,152,160
3457,2756,2827,12,92
3458,2756,2827,44,120
3459,2756,2827,4,236
3460,2756,2827,156,16
3461,2756,2827,84,4
3462,2756,2827,144,12
3463,2756,2827,4,96
3464,2756,2827,164,24
3465,2756,2827,84,12
3466,2756,2827,152,4
3467,2756,2827,4,128
3468,2756,2827,80,140
3469,2756,2827,24,56
3470,2756,2827,28,28
3471,2756,2827,8,4
3472,2756,2827,4,116
3473,2756,2827,4,136
3474,2756,2827,4,72
3475,2756,2827,180,4
3476,2756,2827,100,24
3477,2756,2827,364,4
3478,2756,2827,488,4
3479,2756,2827,540,4
3480,2756,2827,52,116
3481,2756,2827,48,28
3482,2756,2827,88,8
3483,2756,2827,164,8
3484,2756,2827,140,76
3485,2756,2827,32,8
3486,2756,2827,4,68
3487,2756,2827,0,288
3488,2756,2827,4,172
3489,2756,2827,0,304
3490,2756,2827,4,264
3491,2756,2827,4,180
3492,2756,2827,232,36
3493,2756,2827,60,16
3494,2756,2827,24,68
3495,2756,2827,8,208
3496,2756,2827,16,224
3497,2756,2827,0,248
3498,2756,2827,16,168
3499,2756,2827,4,184
3500,2756,2827,4,192
3501,2756,2827,0,388
3502,2756,2827,0,436
3503,2756,2827,0,424
3504,2756,2827,72,80
3505,2756,2827,0,88
3506,2756,2827,84,20
3507,2756,2827,12,148
3508,2756,2827,4,436
3509,2756,2827,0,256
3510,2756,2827,16,96
3511,2756,2827,16,64
3512,2756,2827,40,84
3513,2756,2827,192,12
3514,2756,2827,352,8
3515,2756,2827,232,8
3516,2756,2827,48,60
3517,2756,2827,164,8
3518,2756,2827,404,8
3519,2756,2827,560,8
3520,2756,2827,100,16
3521,2756,2827,76,16
3522,2756,2827,92,4
3523,2756,2827,408,8
3524,2756,2827,4,108
3525,2756,2827,52,28
3526,2756,2827,244,8
3527,2756,2827,792,4
3528,2756,2827,164,8
3529,2756,2827,268,8
3530,2756,2827,564,8
3531,2756,2827,480,8
3532,2756,2827,592,12
3533,2756,2827,432,8
3534,2756,2827,336,8
3535,2756,2827,4,8
3536,2756,2827,516,8
3537,2756,2827,136,8
3538,2756,2827,20,8
3539,2756,2827,4,8
3540,2756,2827,316,8
3541,2756,2827,472,8
3542,2756,2827,316,12
3543,2756,2827,4,88
3544,2756,2827,384,24
3545,2756,2827,124,8
3546,2756,2827,52,8
3547,2756,2827,0,188
3548,2756,2827,364,24
3549,2756,2827,112,4
3550,2756,2827,392,64
3551,2756,2827,4,60
3552,2756,2827,560,12
3553,2756,2827,356,4
3554,2756,2827,152,4
3555,2756,2827,4,12
3556,2756,2827,684,16
3557,2756,2827,88,4
3558,2756,2827,380,4
3559,2756,2827,64,4
3560,2756,2827,1000,4
3561,2756,2827,736,8
3562,2756,2827,248,8
3563,2756,2827,12,8
3564,2756,2827,128,8
3565,2756,2827,8,32
3566,2756,2827,4,144
3567,2756,2827,4,392
3568,2756,2827,40,372
3569,2756,2827,16,24
3570,2756,2827,4,36
3571,2756,2827,28,16
3572,2756,2827,216,4
3573,2756,2827,664,4
3574,2756,2827,604,4
3575,2756,2827,844,4
3576,2756,2827,560,80
3577,2756,2827,408,8
3578,2756,2827,1476,4
3579,2756,2827,1700,4
3580,2756,2827,1096,8
3581,2756,2827,1104,4
3582,2756,2827,1040,4
3583,2756,2827,908,4
3584,2756,2827,768,4
3585,2756,2827,732,4
3586,2756,2827,556,4
3587,2756,2827,472,4
3588,2756,2827,468,4
3589,2756,2827,348,4
3590,2756,2827,676,4
3591,2756,2827,872,4
3592,2756,2827,1188,4
3593,2756,2827,804,4
3594,2756,2827,480,4
3595,2756,2827,132,8
3596,2756,2827,480,4
3597,2756,2827,656,4
3598,2756,2827,780,4
3599,2756,2827,120,20
3600,2756,2827,564,0
3601,2756,2827,144,0
3602,2756,2827,224,4
3603,2756,2827,244,4
3604,2756,2827,556,0
3605,2756,2827,336,0
3606,2756,2827,180,0
3607,2756,2827,8,12
3608,2756,2827,28,8
3609,2756,2827,4,12
3610,2756,2827,4,8
3611,2756,2827,4,100
3612,2756,2827,44,56
3613,2756,2827,28,8
3614,2756,2827,16,8
3615,2756,2827,12,12
3616,2756,2827,868,0
3617,2756,2827,528,16
3618,2756,2827,4,56
3619,2756,2827,4,52
3620,2756,2827,0,676
3621,2756,2827,28,96
3622,2756,2827,84,12
3623,2756,2827,392,0
3624,2756,2827,528,0
3625,2756,2827,260,4
3626,2756,2827,492,4
3627,2756,2827,196,4
3628,2756,2827,712,4
3629,2756,2827,368,8
3630,2756,2827,16,60
3631,2756,2827,8,168
3632,2756,2827,60,16
3633,2756,2827,4,24
3634,2756,2827,4,36
3635,2756,2827,8,76
3636,2756,2827,912,12
3637,2756,2827,444,4
3638,2756,2827,108,20
3639,2756,2827,8,20
3640,2756,2827,680,16
3641,2756,2827,324,12
3642,2756,2827,508,244
3643,2756,2827,92,252
3644,2756,2827,708,108
3645,2756,2827,364,4
3646,2756,2827,48,108
3647,2756,2827,0,776
3648,2756,2827,420,160
3649,2756,2827,488,8
3650,2756,2827,268,12
3651,2756,2827,8,8
3652,2756,2827,80,12
3653,2756,2827,8,8
3654,2756,2827,324,8
3655,2756,2827,280,4
3656,2756,2827,780,4
3657,2756,2827,168,8
3658,2756,2827,56,8
3659,2756,2827,4,12
3660,2756,2827,0,172
3661,2756,2827,0,196
3662,2756,2827,8,212
3663,2756,2827,0,244
3664,2756,2827,0,232
3665,2756,2827,0,348
3666,2756,2827,0,444
3667,2756,2827,0,720
3668,2756,2827,0,764
3669,2756,2827,0,788
3670,2756,2827,0,868
3671,2756,2827,4,536
3672,2756,2827,4,1368
3673,2756,2827,44,612
3674,2756,2827,512,512
3675,2756,2827,352,4
3676,2756,2827,120,64
3677,2756,2827,484,4
