tick,price
197,66.51
198,67.14
199,66.52
200,67.16
201,67.17
202,67.19
203,67.2
204,66
205,65.95
206,65.96
207,65.97
208,65.98
209,65.99
210,66
211,66.04
212,69.13
213,69.13
214,69.21
215,69.4670186335404
216,70.99
217,71.57
218,72.3
219,73.0350537634409
220,71.9054901960784
221,72.4
222,73.217816091954
223,73.65
224,74.93
225,74.94
226,74.95
227,75.1483333333333
228,74.97
229,74.99
230,75
231,75.2442857142857
232,75.39
233,75.4
234,75.41
235,75.7842857142857
236,75.82
237,76
238,76.59
239,76.8
240,75.88
241,76.02
242,76.64
243,76.84
244,75.14
245,75.15
246,75.16
247,75.17
248,75.18
249,75.19
250,75.2
251,75.21
252,75.22
253,75.24
254,75.25
255,75.26
256,76.78
257,76.79
258,77
259,77.5733333333333
260,77.02
261,77.03
262,77.04
263,77.05
264,77.06
265,76.88
266,76.89
267,76.27
268,76.91
269,76.19
270,75.79
271,75.42
272,76.34
273,75.97
274,75.45
275,75.46
276,75.47
277,75.48
278,75.5
279,75.51
280,75.11
281,74.41
282,74.25
283,74.08
284,72.65
285,72.3654901960784
286,72.15
287,71.7
288,71.33
289,71.15
290,70.5
291,70.14
292,70.12
293,69.7
294,69.5
295,68.55
296,68.33
297,68.16
298,68.15
299,68.13
300,68.12
301,68.11
302,68.09
303,68.047816091954
304,68.07
305,68.05
306,68.04
307,68.03
308,69.44
309,69.43
310,69.52
311,70.4
312,70.39
313,70.98
314,70.97
315,71.8
316,72.2054901960784
317,72.75
318,72.74
319,72.73
320,72.72
321,72.71
322,72.7
323,72.69
324,72.67
325,72.66
326,72.65
327,72.64
328,72.13
329,72.12
330,72.1054901960784
331,72.09
332,72.07
333,71.89
334,71.54
335,71.53
336,71.5
337,71.17
338,70.63
339,70.62
340,71.14
341,70.59
342,70.41
343,70.4
344,71.09
345,70.54
346,70.52
347,70.51
348,70.49
349,70.48
350,70.47
351,70.45
352,70.44
353,70.99
354,71.25
355,71.23
356,70.96
357,71.21
358,71.19
359,71.26
360,70.33
361,70.31
362,70.3
363,70.12
364,70.1
365,69.56
366,69.12
367,69.11
368,70.05
369,69.1
370,68.88
371,67.32
372,67.16
373,67.15
374,66.9350537634409
375,65.98
376,65.98
377,65.82
378,65.81
379,65.51
380,64.16
381,63.97
382,63.5760215053763
383,62.6642857142857
384,62.4237815126051
385,62.2098333333333
386,62.1142857142857
387,62.0284946236559
388,62.1998333333333
389,61.3570186335404
390,61.785
391,61.1089665653496
392,63.3
393,60.4533333333333
394,62.7455555555556
395,60.1018181818182
396,60.396
397,60.0624089635854
398,59.68
399,59.635
400,59.5152380952381
401,59.5466666666667
402,59.4711111111111
403,61.675
404,63.55
405,63.73
406,63.72
407,63.71
408,63.7
409,63.69
410,64.02
411,64.22
412,64.48
413,65.17
414,65.25
415,65.43
416,65.78
417,66.56
418,66.54
419,66.5943434343434
420,68.1769696969697
421,68.33
422,68.58
423,68.81
424,68.8
425,69.25
426,69.24
427,69.23
428,68.88
429,69.2
430,69.35
431,69.33
432,69.32
433,69.14
434,69.29
435,69.28
436,69.26
437,69.09
438,69.07
439,69.22
440,69.21
441,69.19
442,69.5842857142857
443,69.7742857142857
444,69.83
445,69.84
446,69.84
447,69.85
448,69.86
449,69.9
450,70.1975
451,71.25
452,71.24
453,71.5954901960784
454,71.807816091954
455,72.09
456,71.19
457,71.18
458,71.17
459,69.97
460,71.15
461,71.14
462,71.13
463,70.01
464,70.02
465,69.68
466,69.04
467,68.83
468,68.66
469,68.64
470,68.63
471,67.8
472,68.6
473,68.4
474,67.74
475,67.61
476,65.92
477,65.76
478,65.74
479,65.73
480,65.86
481,65.7
482,65.69
483,65.68
484,65.66
485,65.65
486,65.64
487,65.62
488,65.44
489,65.45
490,65.46
491,65.47
492,64.64
493,64.63
494,64.62
495,64.61
496,64.32
497,64.31
498,64.3
499,64.49
500,64.56
501,64.55
502,64.54
503,64.53
504,64.53
505,65.38
506,65.37
507,65.5
508,66.16
509,67.14
510,67.13
511,68.06
512,67.87
513,68.03
514,68.17
515,68.6342857142857
516,68.96
517,69.27
518,69.34
519,69.35
520,69.36
521,70.35
522,70.36
523,70.44
524,70.43
525,70.857816091954
526,71.6
527,71.59
528,71.58
529,71.57
530,71.56
531,71.54
532,71.36
533,70.47
534,70.48
535,70.48
536,71.31
537,71.48
538,71.46
539,71.45
540,71.44
541,71.43
542,71.81
543,71.82
544,71.4
545,71.38
546,72.2942857142857
547,72.59
548,72.58
549,72.57
550,72.56
551,72.55
552,72.54
553,72.53
554,72.52
555,72.5
556,72.49
557,72.48
558,72.47
559,72.3754901960784
560,72.12
561,71.21
562,71.2
563,71.01
564,70.52
565,70.52
566,69.96
567,69.55
568,69.56
569,69.93
570,69.33
571,68.6
572,68.65
573,68.48
574,68.14
575,67.16
576,66.49
577,65.94
578,64.87
579,64.707816091954
580,66.29
581,65.9
582,65.56
583,64.82
584,65.87
585,65.6
586,64.8
587,64.79
588,64.78
589,64.79
590,64.81
591,64.82
592,66.34
593,66.5
594,66.87
595,67.47
596,68.45
597,68.47
598,68.98
599,70.33
600,70.32
601,72.1783333333333
602,72.61
603,72.99
604,73.9942857142857
605,74.12
606,74.7822222222222
607,75.67
608,75.11
609,75.7
610,75.71
611,75.8742857142857
612,75.74
613,75.75
614,75.77
615,75.78
616,75.8
617,75.81
618,75.82
619,75.32
620,75.85
621,75.87
622,75.38
623,74.55
624,74.44
625,74.39
626,74
627,73.31
628,74.01
629,73.34
630,73.35
631,73
632,74.59
633,74.6
634,74.52
635,74.53
636,74.47
637,73.45
638,73.38
639,73.4
640,73.13
641,73.14
642,73.16
643,73.17
644,73.49
645,73.2
646,73.21
647,73.17
648,73.19
649,72.01
650,71.85
651,70.83
652,70.03
653,69.53
654,69.04
655,68.49
656,67.56
657,65.93
658,65.77
659,65.0742857142857
660,64.79
661,64.8
662,64.53
663,64.29
664,64.28
665,63.88
666,63.08
667,62.5260215053763
668,61.5142857142857
669,61.3642857142857
670,61.0442857142857
671,60.8833333333333
672,59.9203921568627
673,59.1924089635854
674,58.7411111111111
675,59.94
676,57.7183333333333
677,57.4181512605042
678,57.1742857142857
679,58.3678787878788
680,57.1342857142857
681,58.30875
682,60
683,59.175
684,61.7198333333333
685,61.6898333333333
686,62.91
687,62.88
688,62.89
689,62.9052380952381
690,63.64
691,63.64
692,64.31
693,64.4880701754386
694,64.56
695,64.82
696,65.42
697,66.9730769230769
698,67.0660215053763
699,67.7642857142857
700,68.13
701,68.27
702,68.3
703,68.4942857142857
704,68.27
705,68.6442857142857
706,68.873781512605
707,68.13
708,67.85
709,66.98
710,64.65
711,64.65
712,65.17
713,64.63
714,64.63
715,64.2
716,64.61
717,64.61
718,64.15
719,64.14
720,64.12
721,64.1
722,64.08
723,64.07
724,64.05
725,64.57
726,64.02
727,64
728,64.57
729,64.72
730,64.7
731,64.68
732,64.68
733,65.08
734,64.76
735,64.59
736,64.57
737,64.54
738,65.07
739,65.5
740,66.26
741,66.3761538461538
742,66.6342857142857
743,66.71
744,66.6
745,66.7
746,66.57
747,66.1
748,65.34
749,64.51
750,64.51
751,64.23
752,63.58
753,63.56
754,63.27
755,63.25
756,63.24
757,62.76
758,61.74
759,61.72
760,62.75
761,62.45
762,61.68
763,60.8160215053764
764,60.055
765,59.6542857142857
766,59.3384946236559
767,58.8242857142857
768,58.0789665653496
769,57.9189665653496
770,57.59875
771,57.1066666666667
772,57.0124089635854
773,60.095
774,59.376
775,57.0211111111111
776,56.1944444444444
777,61.1098333333333
778,61.1198333333333
779,61.4283333333333
780,61.6
781,61.6
782,61.61
783,61.61
784,61.61
785,62.4
786,62.52
787,62.6903921568627
788,63.31
789,63.35
790,63.52
791,63.9
792,64.1080701754386
793,65.5630769230769
794,66.76
795,67.679247311828
796,68.09
797,68.12
798,69.08
799,68.12
800,69.08
801,69.09
802,69.09
803,68.11
804,68.11
805,69.11
806,69.12
807,69.12
808,68.6
809,68.18
810,68.18
811,68.19
812,68.19
813,68.2
814,68.21
815,68.21
816,68.22
817,68.22
818,68.14
819,68.1
820,68.14
821,68.1
822,68.1
823,67.94
824,68.02
825,68.15
826,68.16
827,68.16
828,68.27
829,68.28
830,68.28
831,68.29
832,69.25
833,69.47
834,69.737816091954
835,70.65
836,70.65
837,70.66
838,70.7554901960784
839,70.8042857142857
840,71.2642857142857
841,71.2783333333333
842,71.43
843,71.17
844,70.67
845,70.67
846,70.5
847,69.5
848,70.68
849,69.5
850,69.51
851,69.51
852,69.51
853,69.51
854,69.33
855,69.33
856,69.33
857,68.38
858,68.22
859,68.15
860,68.03
861,67.71
862,66.98
863,66.98
864,65.84
865,65.84
866,65.84
867,65.85
868,66.77
869,66.78
870,66.78
871,66.78
872,65.86
873,65.9
874,66.79
875,66.8
876,67.01
877,67.02
878,67.6469696969697
879,67.76
880,68.27
881,68.41
882,68.41
883,69.38
884,69.59
885,70.6
886,70.77
887,71.9
888,71.9
889,72
890,73.27
891,73.5833333333333
892,73.22
893,73.65
894,74.4926666666667
895,74.98
896,75.2042857142857
897,75.38
898,75.38
899,75.38
900,75.12
901,75.39
902,76.29
903,76.15
904,75.4
905,76.15
906,76.3
907,76.4422222222222
908,75.41
909,75.41
910,75.42
911,75.42
912,75.03
913,74.64
914,74.64
915,74.64
916,74.65
917,74.65
918,74.02
919,73.89
920,74
921,74.27
922,74.28
923,74.5926666666667
924,75.07
925,75.07
926,74.68
927,75.08
928,75.3442857142857
929,75.48
930,76.37
931,76.87
932,77.1442857142857
933,77.4142857142857
934,76.88
935,76.89
936,76.89
937,76.54
938,76.33
939,76.34
940,76.54
941,75.51
942,75.13
943,75.13
944,75.23
945,75.14
946,74.1
947,73.63
948,73.96
949,73.63
950,72.54
951,72.18
952,73.42
953,73.24
954,72.19
955,72.19
956,72.2
957,71.78
958,70.98
959,70.81
960,70.78
961,69.8
962,69.54
963,68.58
964,68.58
965,68.58
966,68.53
967,68.35
968,68.05
969,67.7642857142857
970,67.6490476190476
971,67.26
972,67.21
973,67.11
974,66.67
975,66.67
976,67.28
977,67.28
978,67.28
979,67.29
980,68.55
981,68.58
982,68.62
983,69.87
984,71.05
985,72.24
986,72.65
987,73.47
988,73.37
989,73.75
990,73.94
991,74.17
992,73.76
993,73.77
994,73.77
995,73.96
996,73.78
997,73.78
998,73.78
999,73.79
1000,72.69
1001,72.33
1002,72.34
1003,72.34
1004,72.34
1005,72.35
1006,72.35
1007,72.32
1008,72.36
1009,72.12
1010,71.13
1011,71.14
1012,71.72
1013,71.14
1014,69.96
1015,69.57
1016,70.98
1017,69.57
1018,69.57
1019,69.4621212121212
1020,68.72
1021,68.67
1022,68.61
1023,68.61
1024,69.57
1025,69.57
1026,69.99
1027,70
1028,71.19
1029,71.19
1030,71.19
1031,71.1554901960784
1032,71.1554901960784
1033,70.83
1034,70.02
1035,70.67
1036,69.58
1037,69.58
1038,69.59
1039,68.78
1040,68.62
1041,68.3
1042,67.5
1043,67.47
1044,66.86
1045,66.42
1046,66.0442857142857
1047,65.56
1048,66.43
1049,65.56
1050,65.02
1051,64.9142857142857
1052,64.6750537634409
1053,64.65
1054,63.99
1055,63.99
1056,63.97
1057,63.8142857142857
1058,63.77
1059,63.77
1060,63.77
1061,63.73
1062,63.73
1063,63.73
1064,63.74
1065,63.5975
1066,63.74
1067,63.74
1068,63.75
1069,63.75
1070,63.75
1071,63.26
1072,63.76
1073,63.76
1074,63.76
1075,63.77
1076,64.04
1077,63.97
1078,63.77
1079,63.96
1080,64.06
1081,64.06
1082,64.75
1083,64.75
1084,64.75
1085,64.9
1086,65
1087,65
1088,65.53
1089,66.56
1090,66.57
1091,66.99
1092,67.51
1093,67.61
1094,67.52
1095,67.23
1096,67.52
1097,67.23
1098,67.24
1099,66.6
1100,65.58
1101,65.05
1102,64.96
1103,64.81
1104,64.82
1105,64.12
1106,64.12
1107,64.13
1108,64.13
1109,64.03
1110,63.86
1111,63.86
1112,63.86
1113,63.86
1114,63.87
1115,63.87
1116,63.87
1117,63.83
1118,63.83
1119,63.83
1120,63.83
1121,63.88
1122,63.88
1123,64.16
1124,64.17
1125,64.17
1126,64.17
1127,64.17
1128,64.19
1129,64.18
1130,64.18
1131,64.19
1132,64.19
1133,64.08
1134,64.1
1135,63.92
1136,63.63
1137,63.35
1138,62.45
1139,62.45
1140,61.7660215053764
1141,62.3398333333333
1142,60.9242857142857
1143,60.9542857142857
1144,62.46
1145,62.4398333333333
1146,60.6450450450451
1147,60.3643434343434
1148,60.75
1149,60.3142857142857
1150,60.1133333333333
1151,59.3070186335404
1152,59.0889665653495
1153,58.2
1154,58.1624089635854
1155,57.6944444444444
1156,59.18875
1157,59.2178787878788
1158,60.986
1159,57.6857142857143
1160,62.5
1161,62.51
1162,62.51
1163,62.51
1164,62.51
1165,62.52
1166,62.52
1167,62.52
1168,62.52
1169,62.53
1170,62.53
1171,62.53
1172,60.5266666666667
1173,59.60875
1174,58.1544444444444
1175,59.1566666666667
1176,56.8479166666667
1177,56.5781512605042
1178,56.5371604938272
1179,57.9066666666667
1180,59.7778787878788
1181,62
1182,62.5352380952381
1183,62.07
1184,63.37
1185,63.6533333333333
1186,64.05
1187,63.4298333333333
1188,64.06
1189,64.06
1190,64.34
1191,64.34
1192,64.35
1193,64.27
1194,64.35
1195,64.35
1196,64.36
1197,64.36
1198,64.36
1199,64.36
1200,64.27
1201,64.09
1202,64.09
1203,64.09
1204,62.61
1205,62.61
1206,62.62
1207,62.39
1208,58.5944444444444
1209,60.1078787878788
1210,58.5257142857143
1211,58.1911111111111
1212,61.505
1213,58.19125
1214,57.8853333333333
1215,60.23875
1216,62.64
1217,62.65
1218,62.65
1219,63.4081512605042
1220,64.14
1221,64.14
1222,64.15
1223,64.15
1224,64.15
1225,64.0798333333333
1226,64.1098333333333
1227,63.15
1228,62.67
1229,62.015
1230,59.3803921568627
1231,58.7566666666667
1232,56.616
1233,56.5442857142857
1234,56.88
1235,56.0075
1236,55.57375
1237,55.2079710144928
1238,54.5666666666667
1239,54.8761111111111
1240,62.6118181818182
1241,59.12125
1242,56.86
1243,56.7171604938272
1244,56.198125
1245,54.3822222222222
1246,54.7366666666667
1247,53.4377777777778
1248,53.2967857142857
1249,52.5471428571429
1250,52.0113513513514
1251,54.2633333333333
1252,51.8333333333333
1253,53.7517647058824
1254,52.2547058823529
1255,55.610101010101
1256,52.0266666666667
1257,53.572962962963
1258,56.0083333333333
1259,57.9967857142857
1260,58.16375
1261,58.30375
1262,59.512
1263,60.13
1264,61.4244444444444
1265,62.76
1266,62.7752380952381
1267,63.4542857142857
1268,63.9666666666667
1269,64.25
1270,65.33
1271,65.6024089635854
1272,66.6598333333333
1273,67.1689665653495
1274,67.81
1275,68.5342857142857
1276,68.1
1277,68.92
1278,69.08
1279,69.37
1280,69.37
1281,69.5375
1282,69.58
1283,69.7
1284,69.38
1285,69.28
1286,69.35
1287,69.42
1288,69.38
1289,69.1
1290,68.29
1291,68.29
1292,68.14
1293,68.12
1294,68.03
1295,68.1
1296,67.85
1297,66.186
1298,65.54
1299,65.54
1300,66.8842857142857
1301,67.21
1302,67.21
1303,65.55
1304,67.2489665653495
1305,68.17
1306,68.33
1307,68.6142857142857
1308,69.01
1309,69.08
1310,69.43
1311,69.6175
1312,69.43
1313,69.6598333333333
1314,69.7498333333333
1315,70.76
1316,70.76
1317,71.58
1318,71.97
1319,71.97
1320,71.97
1321,71.8
1322,71.94
1323,71.98
1324,71.81
1325,70.99
1326,70.84
1327,70.79
1328,70.08
1329,69.47
1330,69.2
1331,68.39
1332,69.47
1333,68.23
1334,67.6778787878788
1335,67.29
1336,68.21
1337,67.29
1338,66.2344444444445
1339,65.63
1340,65.49
1341,64.66
1342,64.67
1343,64.67
1344,64.67
1345,64.41
1346,64.42
1347,64.049247311828
1348,64.45
1349,64.47
1350,63.6422222222222
1351,63.81
1352,63.83
1353,63.84
1354,63.3275
1355,63.06
1356,63.08
1357,63.1
1358,63.11
1359,63.13
1360,63.14
1361,63.16
1362,63.98
1363,63.19
1364,64.98
1365,65
1366,65.96
1367,66.77
1368,68.94
1369,70.1975
1370,71.27
1371,72.32
1372,72.52
1373,72.62
1374,73.52
1375,73.82
1376,73.67
1377,73.86
1378,73.88
1379,73.89
1380,73.91
1381,73.93
1382,73.95
1383,73.97
1384,73.98
1385,74
1386,73.83
1387,73.61
1388,73.63
1389,73.06
1390,72.83
1391,72.85
1392,72.87
1393,71.67
1394,71.69
1395,71.71
1396,72.94
1397,72.72
1398,72.71
1399,71.78
1400,72.85
1401,73.03
1402,73.03
1403,73.03
1404,72.67
1405,71.88
1406,71.9
1407,71.91
1408,71.16
1409,71.19
1410,71.97
1411,71.98
1412,71.25
1413,72.02
1414,72.04
1415,72.05
1416,70.83
1417,70.86
1418,70.76
1419,70.77
1420,70.79
1421,69.94
1422,69.97
1423,69.54
1424,67.88125
1425,67.35
1426,67.234
1427,66.3242857142857
1428,67.26
1429,67.28
1430,66.622
1431,66.05
1432,66.06
1433,66.08
1434,66.09
1435,65.82
1436,65.84
1437,64.33
1438,64.34
1439,64.0460215053764
1440,62.7233333333333
1441,62.6842857142857
1442,62.5943434343434
1443,62.37
1444,64.39
1445,64.4
1446,64.41
1447,63.3261111111111
1448,64.42
1449,64.42
1450,64.43
1451,64.8275
1452,65.26
1453,65.97
1454,65.98
1455,66.27
1456,66.28
1457,66.28
1458,66.29
1459,67.6084946236559
1460,68.0550450450451
1461,69.31
1462,70.4342857142857
1463,71.3042857142857
1464,72.63
1465,73.55
1466,74.0098333333333
1467,75.4242857142857
1468,76.68
1469,76.69
1470,76.89
1471,77.09
1472,77.22
1473,77.5
1474,77.15
1475,76.92
1476,76.93
1477,76.74
1478,76.01
1479,75.24
1480,74.59
1481,74.34
1482,73.98
1483,73.99
1484,73.1
1485,72.76
1486,72.77
1487,72.49
1488,72.78
1489,72.47
1490,72.46
1491,72.45
1492,72.28
1493,72.11
1494,72.12
1495,72.13
1496,72.31
1497,72.39
1498,72.84
1499,72.95
1500,74.09
1501,74.1
1502,74.1
1503,74.34
1504,74.12
1505,74.12
1506,74.34
1507,75.41
1508,75.42
1509,75.43
1510,75.43
1511,75.44
1512,75.44
1513,75.45
1514,74.97
1515,74.61
1516,74.36
1517,74.19
1518,73.5298333333333
1519,72.93
1520,72.93
1521,72.33
1522,71.62
1523,71.15
1524,71.16
1525,70.01
1526,69.43875
1527,68.29
1528,69.7
1529,68.31
1530,68.16
1531,67.03125
1532,66.7
1533,66.7
1534,66.42
1535,66.314
1536,65.72
1537,64.91
1538,64.9030769230769
1539,64.5333333333333
1540,64.99
1541,64.1042857142857
1542,65.03
1543,64.0042857142857
1544,64.1922222222222
1545,63.7450450450451
1546,63.8475
1547,65.15
1548,65.18
1549,65.2
1550,65.22
1551,65.25
1552,63.9642857142857
1553,65.502
1554,66.16
1555,66.9
1556,67.21
1557,67.4244444444444
1558,68.92
1559,70.5360215053763
1560,71.93
1561,72.74
1562,73.93
1563,75.05
1564,76.25
1565,76.41
1566,77.19
1567,78
1568,77.65
1569,77.72
1570,77.73
1571,77.37
1572,76.6
1573,76.63
1574,76.66
1575,76.69
1576,75.41
1577,75.44
1578,75.46
1579,75.49
1580,75.52
1581,75.36
1582,74.39
1583,75.42
1584,74.38
1585,74.39
1586,74.42
1587,74.39
1588,74.47
1589,75.58
1590,75.61
1591,74.55
1592,74.58
1593,74.61
1594,75.72
1595,75.93
1596,76.92
1597,75.98
1598,76.0980701754386
1599,76.15
1600,77.38
1601,77.1
1602,76.68
1603,77.46
1604,77.49
1605,77.52
1606,77.55
1607,77.58
1608,77.6
1609,77.63
1610,77.66
1611,76.37
1612,76.26
1613,75.3
1614,75.17
1615,75.2
1616,75.23
1617,75.25
1618,74.93
1619,74.08
1620,74.11
1621,74.15
1622,73.98
1623,74.04
1624,74.25
1625,73.73
1626,72.72
1627,72.75
1628,71.71
1629,72.14
1630,71.43
1631,71.34
1632,72.25
1633,72.24
1634,72.22
1635,72.2
1636,71.31
1637,71.46
1638,71.46
1639,71.45
1640,71.45
1641,72.12
1642,72.17
1643,72.17
1644,72.83
1645,73.48
1646,74.07
1647,74.18
1648,75.59
1649,75.66
1650,75.84
1651,76.86
1652,77.52
1653,78.18
1654,78.17
1655,78.56
1656,78.16
1657,79.74
1658,80.05
1659,81.37
1660,81.36
1661,82.0342857142857
1662,83.29
1663,83.28
1664,86.31
1665,83.85
1666,83.7
1667,83.26
1668,83.25
1669,83.25
1670,83.1154901960784
1671,83.1254901960784
1672,83.23
1673,83.09
1674,81.71
1675,81.71
1676,82.2
1677,81.7
1678,81.27
1679,81.14
1680,81.14
1681,80.11
1682,79.81
1683,79.81
1684,80
1685,79.8
1686,79.63
1687,79.58
1688,79.58
1689,79.78
1690,80.09
1691,81.12
1692,79.96
1693,81.11
1694,81.19
1695,81.7642857142857
1696,82.49
1697,82.49
1698,83.09
1699,83.09
1700,83.09
1701,83.08
1702,83.1
1703,83.07
1704,83.89
1705,83.1454901960784
1706,83.06
1707,83.05
1708,82.41
1709,81.59
1710,81.11
1711,80.85
1712,81.1
1713,80.12
1714,79.45
1715,79.43
1716,80.13
1717,79.64
1718,79.43
1719,79.4
1720,79.63
1721,79.42
1722,78.98
1723,78.73
1724,78.73
1725,78.22
1726,77.83
1727,77.82
1728,77.4307142857143
1729,76.49
1730,76.48
1731,76.48
1732,76.47
1733,76.07
1734,75.61
1735,76.08
1736,76.08
1737,75.63
1738,75.63
1739,75.26
1740,75.16
1741,75.16
1742,75.15
1743,74.83
1744,75.14
1745,75.14
1746,75.13
1747,75.13
1748,75.12
1749,75.12
1750,75.11
1751,75
1752,75.18
1753,76.13
1754,76.13
1755,76.36
1756,76.36
1757,77.46
1758,77.67
1759,77.66
1760,77.66
1761,77.65
1762,77.65
1763,77.64
1764,77.64
1765,77.63
1766,77.63
1767,77.62
1768,77.72
1769,77.62
1770,77.61
1771,77.61
1772,77.6
1773,77.6
1774,77.59
1775,77.59
1776,77.58
1777,77.25
1778,76.25
1779,76.25
1780,76.66
1781,76.24
1782,76.24
1783,77.21
1784,76.23
1785,76.22
1786,77.54
1787,77.53
1788,77.53
1789,77.78
1790,77.78
1791,78.51
1792,77.79
1793,77.89
1794,78.89
1795,78.92
1796,78.93
1797,79.25
1798,79.7769696969697
1799,79.24
1800,79.03
1801,79.03
1802,78.98
1803,78.99
1804,78.82
1805,78.195
1806,77.91
1807,77.65
1808,78.8
1809,77.93
1810,77.42
1811,77.42
1812,77.41
1813,77.41
1814,77.4
1815,77.4
1816,77.39
1817,77.39
1818,76.94
1819,76.43
1820,75.16
1821,74.79
1822,74.78
1823,74.72
1824,74.77
1825,74.77
1826,74.76
1827,74.76
1828,74.6
1829,74.61
1830,74.49
1831,74.49
1832,74.64
1833,74.65
1834,74.65
1835,74.46
1836,74.63
1837,74.68
1838,74.69
1839,74.7
1840,74.69
1841,74.6
1842,74.68
1843,74.68
1844,74.67
1845,74.67
1846,74.67
1847,74.66
1848,74.66
1849,74.69
1850,74.69
1851,74.69
1852,75.91
1853,75.9
1854,76.59
1855,77.2
1856,77.2
1857,77.19
1858,77.19
1859,77.19
1860,77.18
1861,77.18
1862,77.17
1863,77.17
1864,77.16
1865,77.16
1866,77.15
1867,77.15
1868,77.14
1869,77.14
1870,77.13
1871,77.13
1872,77.13
1873,77.12
1874,77.12
1875,76.8480701754386
1876,76.75
1877,76.76
1878,76.77
1879,76.78
1880,77.09
1881,77.08
1882,77.46
1883,78.14
1884,77.07
1885,77.45
1886,78.26
1887,78.45
1888,77.43
1889,78.2
1890,78.48
1891,78.59
1892,78.5
1893,79.42
1894,79.63
1895,79.64
1896,79.65
1897,79.66
1898,79.67
1899,79.68
1900,79.69
1901,79.7
1902,79.465
1903,78.73
1904,79.35
1905,78.72
1906,78.52
1907,78.28
1908,78.51
1909,78.5
1910,78.49
1911,78.47
1912,78.48
1913,78.48
1914,78.4
1915,78.06
1916,77.29
1917,77.29
1918,76.9
1919,76.9
1920,77.27
1921,76.92
1922,76.94
1923,76.96
1924,76.99
1925,77.01
1926,77.04
1927,76.73
1928,77.08
1929,77.11
1930,77.13
1931,76.87
1932,75.87
1933,76.79
1934,76.8
1935,76.8
1936,77.28
1937,77.3
1938,77.32
1939,77.35
1940,78.32
1941,78.915
1942,79.18
1943,80.17
1944,79.32
1945,81.1
1946,82.62
1947,83.8854901960784
1948,83.67
1949,85.6542857142857
1950,85.7442857142857
1951,87.03
1952,87.17
1953,88
1954,88.51
1955,88.48
1956,87.06
1957,86.8
1958,86.67
1959,84.17
1960,82.98
1961,82.66
1962,81.83
1963,81.55
1964,81.57
1965,81.18
1966,81.2
1967,81.19
1968,81.25
1969,81.14
1970,81.11
1971,81.06
1972,81.35
1973,81.38
1974,81.4
1975,81.18
1976,81.21
1977,81.48
1978,81.92
1979,82.81
1980,81.34
1981,81.58
1982,82.47
