,Import,Export
201,830.0,2763.0
202,830.0,2760.0
203,830.0,2757.0
204,722.0,2577.0
205,722.0,2576.0
206,723.0,2575.0
207,722.0,2574.0
208,555.0,2485.0
209,554.0,2487.0
210,552.0,2487.0
211,552.0,2498.0
212,369.0,2771.0
213,369.0,2782.0
214,364.0,2793.0
215,366.0,2791.0
216,364.0,3047.0
217,364.0,3047.0
218,359.0,3055.0
219,359.0,3072.0
220,299.0,2929.0
221,299.0,2929.0
222,295.0,2939.0
223,290.0,2945.0
224,1265.0,3546.0
225,1265.0,3546.0
226,1265.0,3546.0
227,1265.0,3546.0
228,755.0,3591.0
229,755.0,3591.0
230,755.0,3591.0
231,755.0,3591.0
232,243.0,3205.0
233,243.0,3205.0
234,243.0,3205.0
235,243.0,3205.0
236,282.0,2967.0
237,282.0,2967.0
238,283.0,2967.0
239,284.0,2967.0
240,332.0,2957.0
241,334.0,2957.0
242,332.0,2957.0
243,332.0,2957.0
244,609.0,3005.0
245,607.0,3005.0
246,607.0,3005.0
247,607.0,3005.0
248,608.0,2808.0
249,606.0,2808.0
250,604.0,2808.0
251,604.0,2808.0
252,849.0,3067.0
253,847.0,3067.0
254,843.0,3067.0
255,843.0,3067.0
256,1068.0,3307.0
257,1049.0,3306.0
258,1047.0,3305.0
259,1046.0,3304.0
260,1247.0,3529.0
261,1196.0,3530.0
262,1198.0,3529.0
263,1198.0,3529.0
264,912.0,3298.0
265,912.0,3298.0
266,912.0,3298.0
267,912.0,3298.0
268,852.0,3075.0
269,852.0,3075.0
270,852.0,3075.0
271,852.0,3075.0
272,770.0,3241.0
273,770.0,3241.0
274,770.0,3241.0
275,770.0,3241.0
276,779.0,3140.0
277,779.0,3140.0
278,778.0,3139.0
279,779.0,3140.0
280,935.0,2982.0
281,930.0,2978.0
282,930.0,2978.0
283,930.0,2978.0
284,896.0,3218.0
285,896.0,3217.0
286,907.0,3225.0
287,919.0,3222.0
288,719.0,3327.0
289,719.0,3327.0
290,719.0,3327.0
291,719.0,3327.0
292,958.0,3063.0
293,961.0,3063.0
294,963.0,3063.0
295,967.0,3063.0
296,1077.0,2610.0
297,1074.0,2610.0
298,1076.0,2609.0
299,1081.0,2609.0
300,883.0,2249.0
301,881.0,2249.0
302,879.0,2248.0
303,879.0,2248.0
304,819.0,1963.0
305,813.0,1962.0
306,810.0,1962.0
307,804.0,1965.0
308,1331.0,2151.0
309,1323.0,2151.0
310,1317.0,2146.0
311,1316.0,2146.0
312,1236.0,2050.0
313,1236.0,2057.0
314,1235.0,2046.0
315,1232.0,2055.0
316,1199.0,
317,1194.0,
318,1187.0,
319,1184.0,
320,1593.0,2341.0
321,1591.0,2345.0
322,1591.0,2346.0
323,1591.0,2346.0
324,1172.0,2042.0
325,1170.0,2043.0
326,1170.0,2044.0
327,1170.0,2043.0
328,1372.0,2284.0
329,1372.0,2283.0
330,1372.0,2280.0
331,1374.0,2277.0
332,1254.0,1856.0
333,1254.0,1856.0
334,1254.0,1856.0
335,1254.0,1856.0
336,1333.0,2171.0
337,1334.0,2167.0
338,1334.0,2166.0
339,1333.0,2166.0
340,1353.0,
341,1353.0,
342,1353.0,
343,1354.0,
344,1386.0,2103.0
345,1386.0,2102.0
346,1385.0,2105.0
347,1385.0,2104.0
348,1500.0,2252.0
349,1499.0,2252.0
350,1498.0,2252.0
351,1498.0,2252.0
352,1375.0,2485.0
353,1373.0,2482.0
354,1373.0,2481.0
355,1373.0,2494.0
356,1127.0,2453.0
357,1120.0,2446.0
358,1115.0,2440.0
359,1115.0,2440.0
360,1170.0,2542.0
361,1171.0,2533.0
362,1174.0,2545.0
363,1178.0,2543.0
364,1226.0,2600.0
365,1232.0,2603.0
366,1240.0,2614.0
367,1251.0,2615.0
368,1085.0,3046.0
369,1085.0,3046.0
370,1088.0,3046.0
371,1092.0,3046.0
372,1200.0,3067.0
373,1200.0,3067.0
374,1200.0,3067.0
375,1200.0,3067.0
376,1255.0,3601.0
377,1237.0,3601.0
378,1239.0,3603.0
379,1241.0,3597.0
380,1015.0,3524.0
381,1015.0,3524.0
382,1015.0,3524.0
383,1015.0,3524.0
384,1068.0,3254.0
385,1068.0,3254.0
386,1068.0,3254.0
387,1079.0,3255.0
388,798.0,2881.0
389,798.0,2881.0
390,800.0,2884.0
391,822.0,2884.0
392,741.0,2734.0
393,741.0,2734.0
394,741.0,2734.0
395,753.0,2736.0
396,642.0,2695.0
397,642.0,2695.0
398,642.0,2695.0
399,644.0,2694.0
400,580.0,2837.0
401,577.0,2837.0
402,577.0,2837.0
403,577.0,2837.0
404,716.0,3518.0
405,711.0,3518.0
406,708.0,3517.0
407,708.0,3517.0
408,677.0,3815.0
409,677.0,3815.0
410,677.0,3815.0
411,677.0,3815.0
412,355.0,3464.0
413,329.0,3457.0
414,324.0,3452.0
415,324.0,3452.0
416,457.0,3559.0
417,457.0,3559.0
418,457.0,3559.0
419,457.0,3559.0
420,260.0,3620.0
421,260.0,3620.0
422,260.0,3620.0
423,260.0,3620.0
424,260.0,3563.0
425,260.0,3563.0
426,260.0,3563.0
427,260.0,3563.0
428,260.0,3757.0
429,260.0,3757.0
430,260.0,3757.0
431,260.0,3757.0
432,260.0,3604.0
433,260.0,3604.0
434,260.0,3604.0
435,260.0,3604.0
436,259.0,3572.0
437,259.0,3572.0
438,259.0,3572.0
439,259.0,3572.0
440,259.0,3668.0
441,259.0,3668.0
442,259.0,3668.0
443,259.0,3668.0
444,437.0,3639.0
445,437.0,3639.0
446,437.0,3639.0
447,437.0,3639.0
448,359.0,3599.0
449,359.0,3599.0
450,359.0,3599.0
451,359.0,3599.0
452,530.0,3275.0
453,530.0,3275.0
454,530.0,3275.0
455,530.0,3275.0
456,657.0,3068.0
457,657.0,3068.0
458,657.0,3068.0
459,657.0,3068.0
460,762.0,2861.0
461,762.0,2861.0
462,762.0,2861.0
463,762.0,2861.0
464,832.0,3049.0
465,832.0,3049.0
466,832.0,3049.0
467,832.0,3049.0
468,909.0,2757.0
469,909.0,2757.0
470,909.0,2757.0
471,909.0,2757.0
472,958.0,2977.0
473,958.0,2977.0
474,958.0,2977.0
475,958.0,2977.0
476,893.0,2981.0
477,893.0,2981.0
478,893.0,2981.0
479,893.0,2981.0
480,872.0,2899.0
481,872.0,2899.0
482,872.0,2899.0
483,872.0,2899.0
484,804.0,3015.0
485,804.0,3015.0
486,804.0,3015.0
487,804.0,3015.0
488,832.0,3197.0
489,832.0,3197.0
490,832.0,3197.0
491,832.0,3197.0
492,1105.0,3277.0
493,1105.0,3277.0
494,1105.0,3277.0
495,1105.0,3277.0
496,1309.0,3369.0
497,1309.0,3369.0
498,1309.0,3369.0
499,1309.0,3369.0
500,1534.0,3352.0
501,1534.0,3352.0
502,1534.0,3352.0
503,1534.0,3352.0
504,1812.0,3367.0
505,1812.0,3367.0
506,1812.0,3367.0
507,1812.0,3367.0
508,1923.0,3222.0
509,1923.0,3222.0
510,1923.0,3222.0
511,1923.0,3222.0
512,2271.0,3251.0
513,2271.0,3251.0
514,2271.0,3251.0
515,2271.0,3251.0
516,2267.0,2957.0
517,2267.0,2957.0
518,2267.0,2957.0
519,2267.0,2957.0
520,2433.0,3002.0
521,2433.0,3002.0
522,2433.0,3002.0
523,2433.0,3002.0
524,2479.0,2866.0
525,2479.0,2865.0
526,2479.0,2865.0
527,2479.0,2861.0
528,2274.0,2498.0
529,2325.0,2494.0
530,2346.0,2494.0
531,2344.0,2494.0
532,2036.0,2202.0
533,2035.0,2201.0
534,2037.0,2202.0
535,2038.0,2201.0
536,2138.0,1985.0
537,2140.0,1985.0
538,2137.0,1988.0
539,2139.0,1986.0
540,1664.0,1236.0
541,1659.0,1236.0
542,1654.0,1237.0
543,1655.0,1239.0
544,1767.0,1045.0
545,1757.0,1045.0
546,1753.0,1045.0
547,1751.0,1052.0
548,1740.0,1338.0
549,1736.0,1344.0
550,1735.0,1350.0
551,1727.0,1349.0
552,1909.0,1967.0
553,1907.0,1967.0
554,1907.0,1968.0
555,1921.0,1965.0
556,1709.0,2388.0
557,1708.0,2385.0
558,1708.0,2374.0
559,1704.0,2370.0
560,1567.0,2572.0
561,1567.0,2572.0
562,1567.0,2572.0
563,1567.0,2572.0
564,1460.0,2752.0
565,1460.0,2752.0
566,1460.0,2752.0
567,1460.0,2752.0
568,1531.0,3170.0
569,1531.0,3170.0
570,1531.0,3170.0
571,1531.0,3170.0
572,1255.0,2885.0
573,1255.0,2885.0
574,1255.0,2885.0
575,1255.0,2885.0
576,1154.0,3002.0
577,1154.0,3002.0
578,1154.0,3002.0
579,1154.0,3002.0
580,1270.0,3195.0
581,1270.0,3195.0
582,1270.0,3195.0
583,1270.0,3195.0
584,837.0,3216.0
585,841.0,3216.0
586,849.0,3216.0
587,849.0,3216.0
588,888.0,3164.0
589,886.0,3165.0
590,887.0,3164.0
591,890.0,3164.0
592,869.0,3446.0
593,865.0,3449.0
594,862.0,3454.0
595,858.0,3466.0
596,837.0,3704.0
597,834.0,3708.0
598,815.0,3697.0
599,816.0,3698.0
600,578.0,3711.0
601,578.0,3711.0
602,570.0,3724.0
603,557.0,3715.0
604,540.0,3502.0
605,540.0,3502.0
606,520.0,3506.0
607,522.0,3508.0
608,405.0,3202.0
609,405.0,3202.0
610,405.0,3202.0
611,405.0,3202.0
612,423.0,3250.0
613,423.0,3250.0
614,423.0,3250.0
615,423.0,3250.0
616,329.0,3050.0
617,329.0,3050.0
618,329.0,3050.0
619,329.0,3050.0
620,578.0,3042.0
621,578.0,3042.0
622,578.0,3042.0
623,578.0,3042.0
624,727.0,3118.0
625,727.0,3118.0
626,727.0,3118.0
627,727.0,3118.0
628,799.0,3236.0
629,799.0,3236.0
630,799.0,3236.0
631,799.0,3236.0
632,1248.0,3058.0
633,1245.0,3058.0
634,1245.0,3058.0
635,1245.0,3058.0
636,973.0,3037.0
637,970.0,3037.0
638,970.0,3037.0
639,970.0,3037.0
640,1127.0,2937.0
641,1113.0,2937.0
642,1101.0,2937.0
643,1100.0,2937.0
644,1271.0,3097.0
645,1252.0,3096.0
646,1228.0,3099.0
647,1228.0,3100.0
648,1334.0,3426.0
649,1334.0,3426.0
650,1334.0,3426.0
651,1334.0,3426.0
652,1402.0,3672.0
653,1402.0,3672.0
654,1402.0,3672.0
655,1402.0,3672.0
656,1163.0,3433.0
657,1163.0,3433.0
658,1163.0,3433.0
659,1163.0,3433.0
660,1082.0,3197.0
661,1082.0,3197.0
662,1082.0,3197.0
663,1082.0,3197.0
664,1134.0,2979.0
665,1134.0,2979.0
666,1134.0,2979.0
667,1134.0,2979.0
668,1500.0,3230.0
669,1500.0,3230.0
670,1500.0,3230.0
671,1500.0,3230.0
672,1470.0,3289.0
673,1470.0,3289.0
674,1470.0,3289.0
675,1470.0,3289.0
676,1464.0,3533.0
677,1464.0,3533.0
678,1464.0,3533.0
679,1464.0,3533.0
680,1551.0,3610.0
681,1551.0,3610.0
682,1551.0,3610.0
683,1551.0,3610.0
684,1655.0,3631.0
685,1655.0,3631.0
686,1655.0,3631.0
687,1655.0,3631.0
688,1579.0,3761.0
689,1579.0,3761.0
690,1579.0,3761.0
691,1579.0,3761.0
692,1376.0,3719.0
693,1376.0,3719.0
694,1376.0,3719.0
695,1376.0,3719.0
696,1089.0,3649.0
697,1089.0,3649.0
698,1089.0,3649.0
699,1089.0,3649.0
700,1113.0,3521.0
701,1113.0,3521.0
702,1113.0,3521.0
703,1113.0,3521.0
704,1070.0,3501.0
705,1070.0,3501.0
706,1069.0,3494.0
707,1070.0,3493.0
708,1245.0,3551.0
709,1244.0,3539.0
710,1243.0,3531.0
711,1248.0,3525.0
712,1284.0,3719.0
713,1283.0,3710.0
714,1289.0,3703.0
715,1298.0,3699.0
716,1240.0,3523.0
717,1241.0,3523.0
718,1246.0,3526.0
719,1249.0,3525.0
720,1178.0,3449.0
721,1175.0,3450.0
722,1175.0,3446.0
723,1170.0,3445.0
724,1055.0,3710.0
725,1051.0,3710.0
726,1050.0,3711.0
727,1053.0,3709.0
728,942.0,3581.0
729,944.0,3581.0
730,942.0,3581.0
731,942.0,3582.0
732,807.0,3517.0
733,806.0,3517.0
734,805.0,3517.0
735,805.0,3517.0
736,952.0,3467.0
737,952.0,3467.0
738,952.0,3467.0
739,952.0,3467.0
740,601.0,3404.0
741,598.0,3405.0
742,596.0,3402.0
743,596.0,3402.0
744,442.0,3551.0
745,442.0,3551.0
746,442.0,3551.0
747,442.0,3551.0
748,401.0,3873.0
749,401.0,3873.0
750,401.0,3873.0
751,401.0,3873.0
752,314.0,4062.0
753,314.0,4062.0
754,314.0,4062.0
755,314.0,4062.0
756,330.0,4016.0
757,330.0,4016.0
758,330.0,4016.0
759,330.0,4016.0
760,456.0,3995.0
761,456.0,3995.0
762,456.0,3995.0
763,456.0,3995.0
764,394.0,3574.0
765,394.0,3574.0
766,394.0,3574.0
767,394.0,3574.0
768,208.0,3427.0
769,208.0,3427.0
770,208.0,3427.0
771,208.0,3427.0
772,232.0,3116.0
773,232.0,3116.0
774,237.0,3116.0
775,232.0,3116.0
776,472.0,3080.0
777,472.0,3077.0
778,472.0,3074.0
779,472.0,3072.0
780,663.0,2742.0
781,664.0,2740.0
782,665.0,2740.0
783,666.0,2740.0
784,1029.0,2729.0
785,1030.0,2728.0
786,1035.0,2728.0
787,1035.0,2728.0
788,1124.0,2732.0
789,1123.0,2732.0
790,1120.0,2732.0
791,1120.0,2733.0
792,664.0,2801.0
793,661.0,2803.0
794,661.0,2803.0
795,661.0,2803.0
796,971.0,3404.0
797,961.0,3406.0
798,952.0,3409.0
799,950.0,3408.0
800,560.0,3638.0
801,565.0,3638.0
802,563.0,3638.0
803,563.0,3638.0
804,396.0,3490.0
805,390.0,3484.0
806,391.0,3485.0
807,390.0,3484.0
808,735.0,3761.0
809,735.0,3761.0
810,735.0,3761.0
811,735.0,3761.0
812,1064.0,3901.0
813,1064.0,3901.0
814,1064.0,3901.0
815,1064.0,3901.0
816,1252.0,3976.0
817,1252.0,3976.0
818,1252.0,3976.0
819,1252.0,3976.0
820,1306.0,3863.0
821,1306.0,3858.0
822,1305.0,3858.0
823,1307.0,3856.0
824,1432.0,3746.0
825,1429.0,3746.0
826,1425.0,3746.0
827,1424.0,3746.0
828,1259.0,3316.0
829,1245.0,3320.0
830,1244.0,3327.0
831,1244.0,3332.0
832,1046.0,2737.0
833,1037.0,2738.0
834,1035.0,2747.0
835,1035.0,2753.0
836,1129.0,2433.0
837,1116.0,2438.0
838,1109.0,2445.0
839,1109.0,2444.0
840,1459.0,2627.0
841,1459.0,2629.0
842,1459.0,2627.0
843,1461.0,2626.0
844,1876.0,2857.0
845,1878.0,2855.0
846,1881.0,2853.0
847,1911.0,2853.0
848,1791.0,3024.0
849,1791.0,3024.0
850,1791.0,3023.0
851,1791.0,3023.0
852,1372.0,2830.0
853,1372.0,2830.0
854,1372.0,2830.0
855,1372.0,2830.0
856,1482.0,2395.0
857,1471.0,2398.0
858,1468.0,2398.0
859,1469.0,2399.0
860,1397.0,2454.0
861,1398.0,2454.0
862,1398.0,2450.0
863,1410.0,2450.0
864,1646.0,2742.0
865,1647.0,2736.0
866,1647.0,2733.0
867,1645.0,2745.0
868,1540.0,2562.0
869,1540.0,2553.0
870,1542.0,2572.0
871,1540.0,2570.0
872,1625.0,2300.0
873,1626.0,2300.0
874,1630.0,2300.0
875,1633.0,2300.0
876,1735.0,2024.0
877,1735.0,2024.0
878,1735.0,2024.0
879,1736.0,2024.0
880,1634.0,1831.0
881,1633.0,1828.0
882,1633.0,1821.0
883,1632.0,1832.0
884,1915.0,1587.0
885,1925.0,1590.0
886,1943.0,1594.0
887,1961.0,1578.0
888,2742.0,1454.0
889,2750.0,1364.0
890,2753.0,1337.0
891,2752.0,1336.0
892,2656.0,641.0
893,2654.0,641.0
894,2651.0,642.0
895,2651.0,642.0
896,2752.0,750.0
897,2750.0,759.0
898,2750.0,759.0
899,2750.0,759.0
900,2604.0,779.0
901,2604.0,779.0
902,2604.0,769.0
903,2604.0,762.0
904,2854.0,771.0
905,2854.0,771.0
906,2854.0,770.0
907,2858.0,770.0
908,2861.0,1073.0
909,2861.0,1073.0
910,2861.0,1073.0
911,2863.0,1073.0
912,3104.0,1174.0
913,3104.0,1174.0
914,3105.0,1171.0
915,3104.0,1172.0
916,3309.0,1270.0
917,3309.0,1272.0
918,3309.0,1273.0
919,3309.0,1272.0
920,3635.0,1510.0
921,3635.0,1511.0
922,3634.0,1503.0
923,3634.0,1503.0
924,3729.0,1507.0
925,3729.0,1518.0
926,3729.0,1518.0
927,3729.0,1518.0
928,3584.0,1226.0
929,3584.0,1233.0
930,3584.0,1234.0
931,3584.0,1240.0
932,3872.0,1143.0
933,3863.0,1145.0
934,3862.0,1152.0
935,3862.0,1157.0
936,3246.0,950.0
937,3250.0,943.0
938,3252.0,937.0
939,3257.0,931.0
940,3691.0,1079.0
941,3697.0,1079.0
942,3704.0,1080.0
943,3710.0,1073.0
944,3061.0,1034.0
945,3061.0,1034.0
946,3062.0,1048.0
947,3072.0,1049.0
948,2571.0,966.0
949,2571.0,966.0
950,2571.0,966.0
951,2571.0,966.0
952,2670.0,1190.0
953,2669.0,1206.0
954,2648.0,1231.0
955,2648.0,1224.0
956,2311.0,1647.0
957,2312.0,1647.0
958,2312.0,1647.0
959,2312.0,1647.0
960,1907.0,939.0
961,1907.0,936.0
962,1907.0,927.0
963,1907.0,928.0
964,1808.0,1192.0
965,1808.0,1192.0
966,1809.0,1192.0
967,1809.0,1193.0
968,1883.0,1251.0
969,1883.0,1251.0
970,1883.0,1251.0
971,1883.0,1251.0
972,1761.0,1324.0
973,1761.0,1324.0
974,1761.0,1324.0
975,1761.0,1324.0
976,1840.0,1230.0
977,1840.0,1230.0
978,1840.0,1230.0
979,1840.0,1230.0
980,2226.0,1392.0
981,2226.0,1392.0
982,2226.0,1410.0
983,2226.0,1433.0
984,2467.0,1293.0
985,2464.0,1306.0
986,2463.0,1327.0
987,2464.0,1330.0
988,2306.0,1062.0
989,2306.0,1062.0
990,2306.0,1062.0
991,2306.0,1062.0
992,2384.0,1511.0
993,2384.0,1511.0
994,2384.0,1511.0
995,2384.0,1511.0
996,2022.0,1344.0
997,2022.0,1344.0
998,2022.0,1344.0
999,2022.0,1344.0
1000,2112.0,1720.0
1001,2112.0,1720.0
1002,2112.0,1720.0
1003,2112.0,1720.0
1004,2216.0,1805.0
1005,2218.0,1805.0
1006,2218.0,1805.0
1007,2218.0,1805.0
1008,2215.0,2018.0
1009,2215.0,2013.0
1010,2215.0,2011.0
1011,2215.0,2011.0
1012,2103.0,2026.0
1013,2103.0,2026.0
1014,2101.0,2026.0
1015,2102.0,2026.0
1016,2313.0,2085.0
1017,2313.0,2085.0
1018,2314.0,2089.0
1019,2313.0,2090.0
1020,2395.0,1720.0
1021,2389.0,1720.0
1022,2379.0,1720.0
1023,2380.0,1734.0
1024,2288.0,1591.0
1025,2282.0,1596.0
1026,2277.0,1607.0
1027,2268.0,1616.0
1028,2119.0,1219.0
1029,2093.0,1219.0
1030,2066.0,1219.0
1031,2061.0,1228.0
1032,2242.0,1749.0
1033,2244.0,1746.0
1034,2246.0,1786.0
1035,2248.0,1777.0
1036,2008.0,1478.0
1037,2018.0,1473.0
1038,2020.0,1494.0
1039,2019.0,1472.0
1040,1929.0,1494.0
1041,1929.0,1477.0
1042,1932.0,1483.0
1043,1938.0,1473.0
1044,2219.0,1697.0
1045,2220.0,1691.0
1046,2220.0,1683.0
1047,2220.0,1676.0
1048,2209.0,1645.0
1049,2209.0,1661.0
1050,2209.0,1669.0
1051,2209.0,1663.0
1052,1992.0,1708.0
1053,1992.0,1708.0
1054,1992.0,1708.0
1055,1992.0,1708.0
1056,1627.0,2013.0
1057,1627.0,2013.0
1058,1627.0,2013.0
1059,1627.0,2013.0
1060,1781.0,1695.0
1061,1781.0,1695.0
1062,1781.0,1695.0
1063,1781.0,1695.0
1064,1920.0,1723.0
1065,1925.0,1722.0
1066,1928.0,1722.0
1067,1926.0,1722.0
1068,1892.0,1633.0
1069,1893.0,1631.0
1070,1893.0,1631.0
1071,1895.0,1631.0
1072,2109.0,1579.0
1073,2108.0,1579.0
1074,2108.0,1579.0
1075,2108.0,1579.0
1076,2180.0,1557.0
1077,2180.0,1557.0
1078,2180.0,1557.0
1079,2180.0,1557.0
1080,2446.0,1567.0
1081,2446.0,1567.0
1082,2446.0,1571.0
1083,2456.0,1580.0
1084,2516.0,1213.0
1085,2497.0,1212.0
1086,2493.0,1226.0
1087,2493.0,1224.0
1088,2342.0,1042.0
1089,2342.0,1050.0
1090,2342.0,1057.0
1091,2342.0,1062.0
1092,2096.0,1170.0
1093,2096.0,1171.0
1094,2096.0,1172.0
1095,2096.0,1170.0
1096,1886.0,1241.0
1097,1888.0,1235.0
1098,1889.0,1242.0
1099,1889.0,1235.0
1100,2131.0,1636.0
1101,2131.0,1637.0
1102,2130.0,1637.0
1103,2131.0,1633.0
1104,2099.0,1443.0
1105,2104.0,1441.0
1106,2104.0,1440.0
1107,2104.0,1441.0
1108,1905.0,1331.0
1109,1905.0,1331.0
1110,1905.0,1332.0
1111,1905.0,1330.0
1112,2031.0,1414.0
1113,2031.0,1414.0
1114,2031.0,1414.0
1115,2031.0,1416.0
1116,2300.0,1758.0
1117,2300.0,1764.0
1118,2300.0,1769.0
1119,2300.0,1772.0
1120,2287.0,2073.0
1121,2287.0,2080.0
1122,2284.0,2090.0
1123,2282.0,2102.0
1124,1926.0,1440.0
1125,1925.0,1457.0
1126,1917.0,1468.0
1127,1917.0,1477.0
1128,1674.0,1406.0
1129,1676.0,1407.0
1130,1676.0,1399.0
1131,1680.0,1391.0
1132,1699.0,1462.0
1133,1699.0,1462.0
1134,1724.0,1462.0
1135,1724.0,1462.0
1136,1942.0,2130.0
1137,1942.0,2130.0
1138,1942.0,2130.0
1139,1942.0,2130.0
1140,1401.0,2525.0
1141,1401.0,2525.0
1142,1401.0,2525.0
1143,1401.0,2525.0
1144,1171.0,2658.0
1145,1171.0,2658.0
1146,1171.0,2658.0
1147,1171.0,2658.0
1148,1270.0,2548.0
1149,1270.0,2548.0
1150,1270.0,2548.0
1151,1270.0,2548.0
1152,1406.0,3041.0
1153,1411.0,3041.0
1154,1418.0,3041.0
1155,1419.0,3041.0
1156,1397.0,3119.0
1157,1404.0,3119.0
1158,1412.0,3119.0
1159,1420.0,3119.0
1160,1326.0,3112.0
1161,1326.0,3112.0
1162,1326.0,3112.0
1163,1326.0,3112.0
1164,1271.0,3094.0
1165,1271.0,3094.0
1166,1271.0,3094.0
1167,1271.0,3094.0
1168,1270.0,3114.0
1169,1270.0,3114.0
1170,1270.0,3114.0
1171,1270.0,3114.0
1172,1451.0,3326.0
1173,1439.0,3326.0
1174,1429.0,3326.0
1175,1411.0,3326.0
1176,1156.0,2912.0
1177,1164.0,2911.0
1178,1147.0,2913.0
1179,1136.0,2919.0
1180,1372.0,2807.0
1181,1372.0,2807.0
1182,1372.0,2807.0
1183,1372.0,2807.0
1184,1571.0,3011.0
1185,1571.0,3011.0
1186,1571.0,3011.0
1187,1571.0,3011.0
1188,1563.0,3125.0
1189,1563.0,3125.0
1190,1563.0,3125.0
1191,1563.0,3125.0
1192,1485.0,2905.0
