,demand
2496,55800
2497,54752
2498,54016
2499,53472
2500,52832
2501,52984
2502,52896
2503,52484
2504,52828
2505,52800
2506,52748
2507,52472
2508,52320
2509,52284
2510,52096
2511,51988
2512,52680
2513,53236
2514,53608
2515,54016
2516,55224
2517,55932
2518,56640
2519,58432
2520,60736
2521,63736
2522,65012
2523,66828
2524,69780
2525,70340
2526,71652
2527,72012
2528,72812
2529,73168
2530,73408
2531,73872
2532,73324
2533,73660
2534,74224
2535,74468
2536,75032
2537,74724
2538,74656
2539,75468
2540,76300
2541,77064
2542,77124
2543,76852
2544,76284
2545,76144
2546,76240
2547,75800
2548,75356
2549,74924
2550,74380
2551,73708
2552,73120
2553,72548
2554,72204
2555,72068
2556,71624
2557,70604
2558,70216
2559,70044
2560,69004
2561,69268
2562,69212
2563,69364
2564,71132
2565,72700
2566,73868
2567,74064
2568,75184
2569,74472
2570,72864
2571,72380
2572,72812
2573,72816
2574,72356
2575,71716
2576,70352
2577,69320
2578,68380
2579,67524
2580,66468
2581,65768
2582,65044
2583,64736
2584,64272
2585,63360
2586,62068
2587,60848
2588,59600
2589,58852
2590,57880
2591,57588
2592,57704
2593,57112
2594,56396
2595,55580
2596,55224
2597,54704
2598,54220
2599,53912
2600,53776
2601,53616
2602,53612
2603,53996
2604,53776
2605,53608
2606,53440
2607,53976
2608,54180
2609,54296
2610,54832
2611,55216
2612,56176
2613,56708
2614,57824
2615,59084
2616,61528
2617,62904
2618,64668
2619,66456
2620,68544
2621,69536
2622,70596
2623,70992
2624,71708
2625,72376
2626,72800
2627,73160
2628,72620
2629,72308
2630,72080
2631,71676
2632,71960
2633,72196
2634,72512
2635,72272
2636,73016
2637,73376
2638,73316
2639,73572
2640,72736
2641,72272
2642,71944
2643,71212
2644,69932
2645,69776
2646,68876
2647,68364
2648,68504
2649,68344
2650,67812
2651,67636
2652,67612
2653,67588
2654,67596
2655,67352
2656,66664
2657,66592
2658,66840
2659,67084
2660,67672
2661,68536
2662,69756
2663,69860
2664,69524
2665,69876
2666,69740
2667,69548
2668,69680
2669,69140
2670,68228
2671,67452
2672,66484
2673,65524
2674,64460
2675,63520
2676,62292
2677,61808
2678,61220
2679,60396
2680,60144
2681,59688
2682,59076
2683,58296
2684,57404
2685,56660
2686,55636
2687,55380
2688,53844
2689,53024
2690,52412
2691,51760
2692,51336
2693,50720
2694,50244
2695,50304
2696,49800
2697,49492
2698,49560
2699,49596
2700,49508
2701,49116
2702,49004
2703,48884
2704,49600
2705,49500
2706,50008
2707,49872
2708,50332
2709,49996
2710,49852
2711,50028
2712,50272
2713,50536
2714,50640
2715,51204
2716,52024
2717,52728
2718,54716
2719,55512
2720,57168
2721,57600
2722,58336
2723,59068
2724,60072
2725,60964
2726,61872
2727,62680
2728,63276
2729,63712
2730,63648
2731,64452
2732,64736
2733,65380
2734,64500
2735,64124
2736,63600
2737,63704
2738,62828
2739,62904
2740,62912
2741,62340
2742,61668
2743,60980
2744,60436
2745,60508
2746,60784
2747,60404
2748,60140
2749,59668
2750,59892
2751,59492
2752,59448
2753,59748
2754,60704
2755,61328
2756,63524
2757,64268
2758,64844
2759,64964
2760,64452
2761,64672
2762,64044
2763,63892
2764,63236
2765,62340
2766,61612
2767,60484
2768,59504
2769,58712
2770,58260
2771,57968
2772,56976
2773,55960
2774,55020
2775,55192
2776,53708
2777,53944
2778,53444
2779,52972
2780,52092
2781,51336
2782,50868
2783,50368
2784,49360
2785,48588
2786,47376
2787,47580
2788,47920
2789,47816
2790,46468
2791,46048
2792,44400
2793,45644
2794,44780
2795,44552
2796,43840
2797,45140
2798,45620
2799,45892
2800,45108
2801,44436
2802,45036
2803,44896
2804,44776
2805,44420
2806,44744
2807,44660
2808,45068
2809,44648
2810,45396
2811,45128
2812,45332
2813,46060
2814,46896
2815,47688
2816,48444
2817,49132
2818,49904
2819,51084
2820,52116
2821,53452
2822,54056
2823,54428
2824,55352
2825,55492
2826,55900
2827,56920
2828,57312
2829,57836
2830,57932
2831,58280
2832,58372
2833,58272
2834,57916
2835,56536
2836,56736
2837,56344
2838,55800
2839,55940
2840,55612
2841,55424
2842,55192
2843,54384
2844,54504
2845,54452
2846,54840
2847,55020
2848,54604
2849,54288
2850,54772
2851,55124
2852,55876
2853,56788
2854,58488
2855,59220
2856,59176
2857,59428
2858,59156
2859,58896
2860,59392
2861,58820
2862,58720
2863,57968
2864,56748
2865,56164
2866,55236
2867,54332
2868,54100
2869,53872
2870,53420
2871,53540
2872,54272
2873,54600
2874,54048
2875,53212
2876,52780
2877,52336
2878,51408
2879,51144
2880,50384
2881,49696
2882,49156
2883,48692
2884,48164
2885,48312
2886,48064
2887,47924
2888,47212
2889,47256
2890,47328
2891,47620
2892,47720
2893,47712
2894,47836
2895,48164
2896,48152
2897,48668
2898,49356
2899,50164
2900,51748
2901,53012
2902,54148
2903,55624
2904,58788
2905,61100
2906,63024
2907,64760
2908,66700
2909,68140
2910,69856
2911,70060
2912,70600
2913,71348
2914,72256
2915,72312
2916,71852
2917,72272
2918,73784
2919,73772
2920,73504
2921,73580
2922,73576
2923,73420
2924,73788
2925,74504
2926,74764
2927,74672
2928,75008
2929,74800
2930,74608
2931,74676
2932,75016
2933,74228
2934,74040
2935,73640
2936,73348
2937,73048
2938,72856
2939,72576
2940,72236
2941,72096
2942,71692
2943,71524
2944,71244
2945,70744
2946,70800
2947,71844
2948,72364
2949,73344
2950,73872
2951,74472
2952,74600
2953,74508
2954,74560
2955,74324
2956,74080
2957,72980
2958,72440
2959,71580
2960,70984
2961,70052
2962,69016
2963,67796
2964,67180
2965,66540
2966,65584
2967,65092
2968,64892
2969,64284
2970,63424
2971,62256
2972,60884
2973,59728
2974,59064
2975,58452
2976,54488
2977,54236
2978,53580
2979,53184
2980,52792
2981,52052
2982,51748
2983,51236
2984,51392
2985,51528
2986,51512
2987,51420
2988,51604
2989,51460
2990,51520
2991,51616
2992,51796
2993,52108
2994,52580
2995,53080
2996,54380
2997,54592
2998,55444
2999,57076
3000,60000
3001,62020
3002,63864
3003,65528
3004,67188
3005,69020
3006,69552
3007,70256
3008,70964
3009,71728
3010,72020
3011,72168
3012,71896
3013,72488
3014,73076
3015,73412
3016,73908
3017,74276
3018,74404
3019,75156
3020,74728
3021,75088
3022,74888
3023,75768
3024,75544
3025,74884
3026,74856
3027,74892
3028,75028
3029,74712
3030,74788
3031,74168
3032,74388
3033,74432
3034,74216
3035,74060
3036,73776
3037,73812
3038,73324
3039,73336
3040,73020
3041,72636
3042,72824
3043,72856
3044,74608
3045,75484
3046,75732
3047,75752
3048,75824
3049,75768
3050,75300
3051,74512
3052,73752
3053,72992
3054,72044
3055,71168
3056,70036
3057,68732
3058,67828
3059,66884
3060,65644
3061,64952
3062,64072
3063,62996
3064,63516
3065,63264
3066,62600
3067,61736
3068,60316
3069,59344
3070,58276
3071,57240
3072,55908
3073,55104
3074,54816
3075,54532
3076,53124
3077,52816
3078,52928
3079,52368
3080,52404
3081,52012
3082,52000
3083,51804
3084,51120
3085,51024
3086,51412
3087,51628
3088,51544
3089,51816
3090,52424
3091,53812
3092,55392
3093,55928
3094,56672
3095,57880
3096,59872
3097,61592
3098,63080
3099,64652
3100,67184
3101,68276
3102,68476
3103,69216
3104,69952
3105,70624
3106,70712
3107,70944
3108,71532
3109,71396
3110,71736
3111,71520
3112,71232
3113,71208
3114,71032
3115,71096
3116,71456
3117,71888
3118,72176
3119,71864
3120,71560
3121,71528
3122,71644
3123,71648
3124,69796
3125,69108
3126,69716
3127,69060
3128,69124
3129,69468
3130,67816
3131,68464
3132,69384
3133,68688
3134,68260
3135,68524
3136,68540
3137,67588
3138,67396
3139,67580
3140,67880
3141,68356
3142,69724
3143,70676
3144,70764
3145,70504
3146,70600
3147,70344
3148,70032
3149,69512
3150,69128
3151,67988
3152,67104
3153,66212
3154,64876
3155,63792
3156,63764
3157,62560
3158,62120
3159,60872
3160,60280
3161,59592
3162,58708
3163,58028
3164,56988
3165,56256
3166,54632
3167,54000
3168,53420
3169,53456
3170,52576
3171,52200
3172,51764
3173,51248
3174,51120
3175,50524
3176,50016
3177,49632
3178,50028
3179,50408
3180,50544
3181,50368
3182,50376
3183,50348
3184,50588
3185,50996
3186,51408
3187,52112
3188,53044
3189,53728
3190,55208
3191,56548
3192,59232
3193,60824
3194,62472
3195,64036
3196,65788
3197,66908
3198,67776
3199,68356
3200,69272
3201,70140
3202,70152
3203,70372
3204,69684
3205,69936
3206,70140
3207,70468
3208,70052
3209,70228
3210,70688
3211,71600
3212,71748
3213,72504
3214,73008
3215,73032
3216,73232
3217,73412
3218,73292
3219,72932
3220,72796
3221,72296
3222,71436
3223,70612
3224,70352
3225,70004
3226,69976
3227,69912
3228,69968
3229,69564
3230,69204
3231,68944
3232,68500
3233,68552
3234,68452
3235,68404
3236,68812
3237,69496
3238,70452
3239,70924
3240,70872
3241,70628
3242,70156
3243,70048
3244,70148
3245,69356
3246,68512
3247,68196
3248,66728
3249,66092
3250,64916
3251,64068
3252,63272
3253,62640
3254,61732
3255,60616
3256,60136
3257,59256
3258,58176
3259,57364
3260,56132
3261,55684
3262,54900
3263,53808
3264,51916
3265,51832
3266,51128
3267,50540
3268,49792
3269,49512
3270,49264
3271,49268
3272,49020
3273,49084
3274,49076
3275,49188
3276,49216
3277,49432
3278,49584
3279,49696
3280,50052
3281,50484
3282,50848
3283,51356
3284,52360
3285,52772
3286,53868
3287,55404
3288,57480
3289,60056
3290,61436
3291,63004
3292,65220
3293,66204
3294,67060
3295,67580
3296,68208
3297,68680
3298,69068
3299,69336
3300,69376
3301,69780
3302,69484
3303,69544
3304,69540
3305,69920
3306,70120
3307,70064
3308,70544
3309,71352
3310,71532
3311,71724
3312,71972
3313,71908
3314,71664
3315,71388
3316,70412
3317,69784
3318,69220
3319,68780
3320,68964
3321,68960
3322,68452
3323,68316
3324,68168
3325,67572
3326,67328
3327,67424
3328,67708
3329,67420
3330,67712
3331,67968
3332,68588
3333,69220
3334,70196
3335,70552
3336,70656
3337,70940
3338,70468
3339,70448
3340,69348
3341,68760
3342,67980
3343,67340
3344,65984
3345,64604
3346,62968
3347,62084
3348,61420
3349,60668
3350,59980
3351,59312
3352,59296
3353,58800
3354,57756
3355,57624
3356,56876
3357,55740
3358,55024
3359,53672
3360,52580
3361,52168
3362,51604
3363,50712
3364,51032
3365,50832
3366,50624
3367,49548
3368,49084
3369,48768
3370,49036
3371,49104
3372,48860
3373,49024
3374,48960
3375,48688
3376,48284
3377,48144
3378,48292
3379,48352
3380,48588
3381,48436
3382,48124
3383,48352
3384,48696
3385,48748
3386,49760
3387,50376
3388,51312
3389,51336
3390,51940
3391,52892
3392,53888
3393,55056
3394,55872
3395,56512
3396,56968
3397,57656
3398,58228
3399,58684
3400,59084
3401,59440
3402,59964
3403,60164
3404,59968
3405,61192
3406,61832
3407,62028
3408,62208
3409,61548
3410,61016
3411,60712
3412,59400
3413,58892
3414,58732
3415,58516
3416,57808
3417,57488
3418,57136
3419,56744
3420,57196
3421,56892
3422,56796
3423,55912
3424,56004
3425,55708
3426,56272
3427,56656
3428,57592
3429,58552
3430,60048
3431,61112
3432,61656
3433,61784
3434,61872
3435,61572
3436,61100
3437,60652
3438,60072
3439,59208
3440,57940
3441,57492
3442,56676
3443,55844
3444,54648
3445,54044
3446,54000
3447,53392
3448,54000
3449,53656
3450,52816
3451,52448
3452,51556
3453,50984
3454,50504
3455,50156
3456,48440
3457,48356
3458,47288
3459,46696
3460,46456
3461,46244
3462,45684
3463,45156
3464,44564
3465,44552
3466,44672
3467,44276
3468,43660
3469,43576
3470,43616
3471,44056
3472,43812
3473,43952
3474,44156
3475,44232
3476,44316
3477,44200
3478,43800
3479,43912
3480,43444
3481,43772
3482,43656
3483,44100
3484,44452
3485,45008
3486,45800
3487,46384
3488,46948
3489,47572
3490,48780
3491,49200
3492,50128
3493,51220
3494,52240
3495,53256
3496,54900
3497,55648
3498,56180
3499,56688
3500,57364
3501,58448
3502,59268
3503,59524
3504,59452
3505,59500
3506,59624
3507,59488
3508,58284
3509,57644
3510,57304
3511,57188
3512,57472
3513,57412
3514,57168
3515,56984
3516,56584
3517,56652
3518,56292
3519,55992
3520,56108
3521,56124
3522,55352
3523,55184
3524,56076
3525,56972
3526,58448
3527,59596
3528,60528
3529,60344
3530,60088
3531,59824
3532,59312
3533,58864
3534,58552
3535,58096
3536,57580
3537,57356
3538,56060
3539,55472
3540,55512
3541,54976
3542,54692
3543,54344
3544,54836
3545,54780
3546,53908
3547,53768
3548,53012
3549,52536
3550,51844
3551,51028
3552,50744
3553,50476
3554,50324
3555,49800
3556,49580
3557,49432
3558,49164
3559,49252
3560,48964
3561,49320
3562,49248
3563,49036
3564,48724
3565,48776
3566,49156
3567,49280
3568,50348
3569,50828
3570,51072
3571,51640
3572,53232
3573,53772
3574,54896
3575,55972
3576,58980
3577,60844
3578,62480
3579,64356
3580,66540
3581,67584
3582,68512
3583,68808
3584,70564
3585,71124
3586,71096
3587,70508
3588,69900
3589,70776
3590,71304
3591,71384
3592,72784
3593,72604
3594,72380
3595,73080
3596,73316
3597,73476
3598,73300
3599,73808
3600,74008
3601,73580
3602,73576
3603,72840
3604,72312
3605,71732
3606,71400
3607,70964
3608,70824
3609,70352
3610,70060
3611,69632
3612,69432
3613,68796
3614,68384
3615,68092
3616,68596
3617,67952
3618,67552
3619,67768
3620,67564
3621,68260
3622,70100
3623,71304
3624,71012
3625,70508
3626,70468
3627,70424
3628,70096
3629,69152
3630,68684
3631,67672
3632,66108
3633,64996
3634,64300
3635,63504
3636,63388
3637,62600
3638,61640
3639,60980
3640,60716
3641,60132
3642,58880
3643,58652
3644,56936
3645,56332
3646,55436
3647,54724
3648,53880
3649,53520
3650,53168
3651,53000
3652,52556
3653,52284
3654,51900
3655,51788
3656,51440
3657,51212
3658,51548
3659,51612
3660,52096
3661,52004
3662,52252
3663,52540
3664,52528
3665,52936
3666,53644
3667,54084
3668,55124
3669,55756
3670,56600
3671,57868
3672,60648
3673,62464
3674,64100
3675,65320
3676,67232
3677,67940
3678,68604
3679,69132
3680,70392
3681,70732
3682,71188
3683,71204
3684,71192
3685,71448
3686,71860
3687,72296
3688,72140
3689,72236
3690,72680
3691,73256
3692,73592
3693,73812
3694,73960
3695,73616
3696,73428
3697,73648
3698,73204
3699,73356
3700,72424
3701,71544
3702,71772
3703,71168
3704,70312
3705,70344
3706,70032
3707,69900
3708,68956
3709,69048
3710,69284
3711,68672
3712,68324
3713,67744
3714,67212
3715,67656
3716,68144
3717,68720
3718,69864
3719,70564
3720,70472
3721,70464
3722,70048
3723,69732
3724,69864
3725,69016
3726,68672
3727,68104
3728,66924
3729,66276
3730,65136
3731,64216
3732,63528
3733,62688
3734,61720
3735,60540
3736,60156
3737,59212
3738,58272
3739,57652
3740,56492
3741,55684
3742,54600
3743,53908
3744,53456
3745,53108
3746,52028
3747,51516
3748,51308
3749,50728
3750,50320
3751,49892
3752,49752
3753,49652
3754,49624
3755,49632
3756,49764
3757,49728
3758,49752
3759,49920
3760,50596
3761,51104
3762,51620
3763,52292
3764,53620
3765,54136
3766,55252
3767,56548
3768,58952
3769,61140
3770,63144
3771,65208
3772,66604
3773,67048
3774,67704
3775,68596
3776,69636
3777,70144
3778,70316
3779,70576
3780,70336
3781,70468
3782,70788
3783,70872
3784,70984
3785,71168
3786,71256
3787,71512
3788,72180
3789,72488
3790,72596
3791,72548
3792,71940
3793,71848
3794,71852
3795,71496
3796,71288
3797,70760
3798,69872
3799,69276
3800,69268
3801,69140
3802,68348
3803,68020
3804,67972
3805,67420
3806,66476
3807,66068
3808,65392
3809,65452
3810,65300
3811,64908
3812,65516
3813,65980
3814,66912
3815,68012
3816,68064
3817,68400
3818,68488
3819,68488
3820,67956
3821,67192
3822,66668
3823,65704
3824,64356
3825,62988
3826,62656
3827,61464
3828,60372
3829,59804
3830,58972
3831,57920
3832,57244
3833,56848
3834,55940
3835,54976
3836,54876
3837,53856
3838,52856
3839,52212
3840,51788
3841,51328
3842,50708
3843,50320
3844,49760
3845,49256
3846,48964
3847,48836
3848,48788
3849,48756
3850,48820
3851,49016
3852,48856
3853,48792
3854,49280
3855,49364
3856,49636
3857,50256
3858,50748
3859,51080
3860,51936
3861,52700
3862,53684
3863,54916
3864,57348
3865,59568
3866,61220
3867,62848
3868,64764
3869,65332
3870,65920
3871,66508
3872,67480
3873,68132
3874,68712
3875,69084
3876,68388
3877,68000
3878,68580
3879,68824
3880,69520
3881,69740
3882,70092
3883,70328
3884,70564
3885,71500
3886,72604
3887,72772
3888,72884
3889,72700
3890,72728
3891,72404
3892,72440
3893,71984
3894,71748
3895,71132
3896,70080
3897,69440
3898,68880
3899,68288
3900,68144
3901,67784
3902,67500
3903,67280
3904,67408
3905,66940
3906,66840
3907,66984
3908,67404
3909,67884
3910,68884
3911,69516
3912,69588
3913,69728
3914,69532
3915,69916
3916,68832
3917,67860
3918,67616
3919,66660
3920,65564
3921,64496
3922,63584
3923,62700
3924,61860
3925,60984
3926,60024
3927,59412
3928,58620
3929,57976
3930,56876
3931,55748
3932,54892
3933,53960
3934,52744
3935,52300
3936,52296
3937,52016
3938,51600
3939,51320
3940,50380
3941,50064
3942,49824
3943,49696
3944,49648
3945,49708
3946,49664
3947,49652
3948,50004
3949,49980
3950,50152
3951,50296
3952,51024
3953,51332
3954,51604
3955,52360
3956,53772
3957,54324
3958,55624
3959,57020
3960,58968
3961,60956
3962,62480
3963,63848
3964,66020
3965,67520
3966,68180
3967,68612
3968,69352
3969,70496
3970,71016
3971,71260
3972,71492
3973,71336
3974,71340
3975,71472
3976,72092
3977,72584
3978,72548
3979,72696
3980,72860
3981,73504
3982,73860
3983,73976
3984,73616
3985,73000
3986,72792
3987,72428
3988,72124
3989,71436
3990,70636
3991,70140
3992,69184
3993,69264
3994,68744
3995,68240
3996,68364
3997,67824
3998,67160
3999,66824
4000,66912
4001,66584
4002,66612
4003,65992
4004,66144
4005,66956
4006,67816
4007,68608
4008,68736
4009,68488
4010,68796
4011,68876
4012,68144
4013,67804
4014,67132
4015,65644
4016,64316
4017,63368
4018,62724
4019,61764
4020,60488
4021,60104
4022,59348
4023,58700
4024,57852
4025,57268
4026,56452
4027,55624
4028,55104
4029,54444
4030,53808
4031,53152
4032,51828
4033,51272
4034,50816
4035,50284
4036,50108
4037,50056
4038,49420
4039,49456
4040,49560
4041,49512
4042,49412
4043,49176
4044,49068
4045,48912
4046,48704
4047,48804
4048,49088
4049,49032
4050,49024
4051,49000
4052,49044
4053,48832
4054,48880
4055,49032
4056,49296
4057,49960
4058,50492
4059,50532
4060,51560
4061,52072
4062,52768
4063,53660
4064,54616
4065,56388
4066,57032
4067,57704
4068,58016
4069,58792
4070,58940
4071,58940
4072,59088
4073,59176
4074,59388
4075,59544
4076,59984
4077,60780
4078,60812
4079,60584
4080,60152
4081,59768
4082,59860
4083,58796
4084,58164
4085,57680
4086,57256
4087,56796
4088,55984
4089,55928
4090,55564
4091,55128
4092,54836
4093,54652
4094,54644
4095,54624
4096,55016
4097,55456
4098,55788
4099,55164
4100,56704
4101,57268
4102,58340
4103,59512
4104,60988
4105,61284
4106,61496
4107,61224
4108,60760
4109,60172
4110,59684
4111,58852
4112,57648
4113,56444
4114,55464
4115,54200
4116,53980
4117,53472
4118,53220
4119,52776
4120,53292
4121,52988
4122,52168
4123,51680
4124,51196
4125,50668
4126,49744
4127,49376
4128,48804
4129,48056
4130,47284
4131,46820
4132,46732
4133,46532
4134,45992
4135,46068
4136,45752
4137,45516
4138,45356
4139,45216
4140,45000
4141,44996
4142,45176
4143,44712
4144,44700
4145,44768
4146,44628
4147,44696
4148,44656
4149,44600
4150,43096
4151,44520
4152,44148
4153,44200
4154,44608
4155,45044
4156,45848
4157,46212
4158,46468
4159,47064
4160,48400
4161,49676
4162,50796
4163,51252
4164,51892
4165,52116
4166,53040
4167,53400
4168,53324
4169,53468
4170,53988
4171,55076
4172,55740
4173,56220
4174,56568
4175,56800
4176,56348
4177,56092
4178,55988
4179,54968
4180,54096
4181,53884
4182,53376
4183,52416
4184,51840
4185,51628
4186,51284
4187,50792
4188,50836
4189,50488
4190,50340
4191,50352
4192,50380
4193,50324
4194,50692
4195,51160
4196,52576
4197,53660
4198,55052
4199,56796
4200,58368
4201,58640
4202,59248
4203,59300
4204,58516
4205,58420
4206,58316
4207,57840
4208,57416
4209,56772
4210,55812
4211,55200
4212,55476
4213,55572
4214,55332
4215,55036
4216,56108
4217,55872
4218,55448
4219,54612
4220,54052
4221,53124
4222,52640
4223,51940
4224,51084
4225,51120
4226,49736
4227,49240
4228,48952
4229,48888
4230,48840
4231,48748
4232,48796
4233,48620
4234,48280
4235,48124
4236,48180
4237,48388
4238,48588
4239,48800
4240,49120
4241,49428
4242,50108
4243,50868
4244,51864
4245,52900
4246,54484
4247,55872
4248,58796
4249,60940
4250,62716
4251,64400
4252,66412
4253,67104
4254,67328
4255,67780
4256,69404
4257,70368
4258,70908
4259,70980
4260,70276
4261,70624
4262,70288
4263,70480
4264,70236
4265,70772
4266,71212
4267,70848
4268,71192
4269,71632
4270,72652
4271,72504
4272,72016
4273,71984
4274,71860
4275,71608
4276,71040
4277,70732
4278,70228
4279,69800
4280,69412
4281,68820
4282,68912
4283,69056
4284,69032
4285,68912
4286,68884
4287,68188
4288,67840
4289,67276
4290,66788
4291,66328
4292,67084
4293,67424
4294,68332
4295,69276
4296,70320
4297,70316
4298,70520
4299,69804
4300,69420
4301,68976
4302,68376
4303,68136
4304,66748
4305,65972
4306,64672
4307,63748
4308,62648
4309,62392
4310,61888
4311,60628
4312,60460
4313,60032
4314,58424
4315,57544
4316,56064
4317,55472
4318,54696
4319,54028
4320,53204
4321,52580
4322,51980
4323,51612
4324,50944
4325,50916
4326,50628
4327,50116
4328,50004
4329,49724
4330,49552
4331,49832
4332,50220
4333,50232
4334,50404
4335,50608
4336,51004
4337,51400
4338,51808
4339,52300
4340,53260
4341,53616
4342,54496
4343,55864
4344,58480
4345,60460
4346,62372
4347,63604
4348,65888
4349,67036
4350,67644
4351,68424
4352,69072
4353,69604
4354,69644
4355,69992
4356,69524
4357,69864
4358,70496
4359,70388
4360,70524
4361,70772
4362,71528
4363,72272
4364,72400
4365,73064
4366,73660
4367,73672
4368,73236
4369,72940
4370,72848
4371,72800
4372,72228
4373,71540
4374,70784
4375,69804
4376,69400
4377,69112
4378,68820
4379,68476
4380,68380
4381,68376
4382,68128
4383,67552
4384,67296
4385,67424
4386,67372
4387,67548
4388,67464
4389,68764
4390,69608
4391,70236
4392,70632
4393,71096
4394,71236
4395,71000
4396,70716
4397,70504
4398,70124
4399,69976
4400,68184
4401,67696
4402,67124
4403,66028
4404,65184
4405,64264
4406,64244
4407,63428
4408,62640
4409,62124
4410,61380
4411,60448
4412,59216
4413,57912
4414,57388
4415,56540
4416,54556
4417,54284
4418,53568
4419,53136
4420,52508
4421,52060
4422,51932
4423,51852
4424,50756
4425,50408
4426,50848
4427,50748
4428,50860
4429,50608
4430,50660
4431,50972
4432,51836
4433,51860
4434,52448
4435,53196
4436,54464
4437,54908
4438,55780
4439,57092
4440,58908
4441,60420
4442,62080
4443,63904
4444,65832
4445,66680
4446,67504
4447,68180
4448,68984
4449,69616
4450,70284
4451,70208
4452,70360
4453,70748
4454,71492
4455,71772
4456,72000
4457,72140
4458,73200
4459,73724
4460,73396
4461,74412
4462,75040
4463,74528
4464,74600
4465,74020
4466,73640
4467,73652
4468,73956
4469,73756
4470,73336
4471,72940
4472,72612
4473,72128
4474,71904
4475,71692
4476,71680
4477,71412
4478,71168
4479,70760
4480,70312
4481,69956
4482,69664
4483,69728
4484,70000
4485,70264
4486,71080
4487,71960
4488,72332
4489,71876
4490,72308
4491,72124
4492,71976
4493,71420
4494,70844
4495,69944
4496,68536
4497,67616
4498,66956
4499,65756
4500,65184
4501,64112
4502,62732
4503,61700
4504,61088
4505,61148
4506,59808
4507,59500
4508,58144
4509,56904
4510,56180
4511,55564
4512,54632
4513,54104
4514,53236
4515,52956
4516,51820
4517,50768
4518,50748
4519,50996
4520,51044
4521,50112
4522,50392
4523,50640
4524,50660
4525,50860
4526,50712
4527,50684
4528,51672
4529,51928
4530,52104
4531,53156
4532,53652
4533,54100
4534,55936
4535,57176
4536,59516
4537,61192
4538,62748
4539,64456
4540,66220
4541,67092
4542,67764
4543,68924
4544,70196
4545,70496
4546,70828
4547,71304
4548,70824
4549,71448
4550,71544
4551,72440
4552,72508
4553,72844
4554,73680
4555,73524
4556,72928
4557,73084
4558,73320
4559,73196
4560,73164
4561,73116
4562,73184
4563,72968
4564,73052
4565,71980
4566,71520
4567,71384
4568,70688
4569,70336
4570,70440
4571,69876
4572,69332
4573,68816
4574,68688
4575,68364
4576,68596
4577,68476
4578,68500
4579,67904
4580,67744
4581,68140
4582,69204
4583,70196
4584,70828
4585,71492
4586,71688
4587,71496
4588,71160
4589,70456
4590,69760
4591,69004
4592,67768
4593,66724
4594,65812
4595,64712
4596,64088
4597,63544
4598,62776
4599,62096
4600,61284
4601,60324
4602,59028
4603,58500
4604,57168
4605,56300
4606,55268
4607,54376
4608,52976
4609,52340
4610,51612
4611,51148
4612,50624
4613,50172
4614,49700
4615,49208
4616,48788
4617,48800
4618,48900
4619,48516
4620,48396
4621,48104
4622,48088
4623,48560
4624,48756
4625,49140
4626,49480
4627,49824
4628,50920
4629,51364
4630,52184
4631,53648
4632,56104
4633,58024
4634,59708
4635,61536
4636,63008
4637,64084
4638,64412
4639,65340
4640,66008
4641,66588
4642,67112
4643,67308
4644,67520
4645,67820
4646,68528
4647,68804
4648,69008
4649,69044
4650,69952
4651,70616
4652,71252
4653,71628
4654,71912
4655,71688
4656,71676
4657,71200
4658,71108
4659,70812
4660,70928
4661,70372
4662,69888
4663,68616
4664,68768
4665,68284
4666,68080
4667,68120
4668,68404
4669,68336
4670,67796
4671,67336
4672,67148
4673,66660
4674,66488
4675,66632
4676,66624
4677,67184
4678,67896
4679,68824
4680,69812
4681,69944
4682,70456
4683,70664
4684,70068
4685,69336
4686,68300
4687,67056
4688,65916
4689,64440
4690,63232
4691,62532
4692,60640
4693,59852
4694,59188
4695,58856
4696,58532
4697,58020
4698,56544
4699,56356
4700,55336
4701,54560
4702,53252
4703,52484
4704,51960
4705,51096
4706,50688
4707,50428
4708,49100
4709,48880
4710,48932
4711,48780
4712,48340
4713,48276
4714,47832
4715,48064
4716,48144
4717,48704
4718,48640
4719,49200
4720,49796
4721,49664
4722,49284
4723,49904
4724,49856
4725,49960
4726,49740
4727,49820
4728,50380
4729,50728
4730,50784
4731,51308
4732,52776
4733,53640
4734,53272
4735,54884
4736,56552
4737,57560
4738,57432
4739,58008
4740,57988
4741,58428
4742,59748
4743,60368
4744,60040
4745,59972
4746,60312
4747,60144
4748,60752
4749,61168
4750,61500
4751,61556
4752,60656
4753,60280
4754,59100
4755,58224
4756,58372
4757,57836
4758,56940
4759,56764
4760,55972
4761,55788
4762,55948
4763,56020
4764,54736
4765,54088
4766,55184
4767,54732
4768,55544
4769,55292
4770,55016
4771,55692
4772,55896
4773,56632
4774,58036
4775,59152
4776,59996
4777,60592
4778,60316
4779,59464
4780,58796
4781,58448
4782,57624
4783,56804
4784,56416
4785,55780
4786,54580
4787,53792
4788,53948
4789,53444
4790,52840
4791,52040
4792,52376
4793,51964
4794,51256
4795,50524
4796,50476
4797,49484
4798,48380
4799,47748
4800,47368
4801,46656
4802,45752
4803,45192
4804,44384
4805,43732
4806,43348
4807,42860
4808,42476
4809,42716
4810,42240
4811,41860
4812,41744
4813,41652
4814,41660
4815,41728
4816,41548
4817,41808
4818,41924
4819,41860
4820,41756
4821,41744
4822,41512
4823,41016
4824,41140
4825,40896
4826,41804
4827,42312
