,Power
2016-01-01 00:00:00,6307.0
2016-01-01 00:15:00,7350.0
2016-01-01 00:30:00,7350.0
2016-01-01 00:45:00,7350.0
2016-01-01 01:00:00,7343.0
2016-01-01 01:15:00,7350.0
2016-01-01 01:30:00,7024.0
2016-01-01 01:45:00,7087.0
2016-01-01 02:00:00,7350.0
2016-01-01 02:15:00,7350.0
2016-01-01 02:30:00,7350.0
2016-01-01 02:45:00,6179.0
2016-01-01 03:00:00,7350.0
2016-01-01 03:15:00,6917.0
2016-01-01 03:30:00,6413.0
2016-01-01 03:45:00,3900.0
2016-01-01 04:00:00,3900.0
2016-01-01 04:15:00,3900.0
2016-01-01 04:30:00,3900.0
2016-01-01 04:45:00,6337.0
2016-01-01 05:00:00,7350.0
2016-01-01 05:15:00,7350.0
2016-01-01 05:30:00,6485.0
2016-01-01 05:45:00,6830.0
2016-01-01 06:00:00,6758.0
2016-01-01 06:15:00,7350.0
2016-01-01 06:30:00,7350.0
2016-01-01 06:45:00,6516.0
2016-01-01 07:00:00,6785.0
2016-01-01 07:15:00,7350.0
2016-01-01 07:30:00,7350.0
2016-01-01 07:45:00,6332.0
2016-01-01 08:00:00,7309.0
2016-01-01 08:15:00,5845.0
2016-01-01 08:30:00,5764.0
2016-01-01 08:45:00,7350.0
2016-01-01 09:00:00,3900.0
2016-01-01 09:15:00,3900.0
2016-01-01 09:30:00,3900.0
2016-01-01 09:45:00,3900.0
2016-01-01 10:00:00,3900.0
2016-01-01 10:15:00,3900.0
2016-01-01 10:30:00,3900.0
2016-01-01 10:45:00,3900.0
2016-01-01 11:00:00,6863.0
2016-01-01 11:15:00,6643.0
2016-01-01 11:30:00,8067.0
2016-01-01 11:45:00,7396.0
2016-01-01 12:00:00,7927.0
2016-01-01 12:15:00,6169.0
2016-01-01 12:30:00,5805.0
2016-01-01 12:45:00,6809.0
2016-01-01 13:00:00,10927.0
2016-01-01 13:15:00,8060.0
2016-01-01 13:30:00,10824.0
2016-01-01 13:45:00,6593.0
2016-01-01 14:00:00,6399.0
2016-01-01 14:15:00,11095.0
2016-01-01 14:30:00,9805.0
2016-01-01 14:45:00,6828.0
2016-01-01 15:00:00,6107.0
2016-01-01 15:15:00,7350.0
2016-01-01 15:30:00,7181.0
2016-01-01 15:45:00,7350.0
2016-01-01 16:00:00,7857.0
2016-01-01 16:15:00,8314.0
2016-01-01 16:30:00,7046.0
2016-01-01 16:45:00,7017.0
2016-01-01 17:00:00,6090.0
2016-01-01 17:15:00,6207.0
2016-01-01 17:30:00,6587.0
2016-01-01 17:45:00,6052.0
2016-01-01 18:00:00,8025.0
2016-01-01 18:15:00,8053.0
2016-01-01 18:30:00,7150.0
2016-01-01 18:45:00,7267.0
2016-01-01 19:00:00,9190.0
2016-01-01 19:15:00,6627.0
2016-01-01 19:30:00,9322.0
2016-01-01 19:45:00,9267.0
2016-01-01 20:00:00,9466.0
2016-01-01 20:15:00,9236.0
2016-01-01 20:30:00,7670.0
2016-01-01 20:45:00,6536.0
2016-01-01 21:00:00,7533.0
2016-01-01 21:15:00,5789.0
2016-01-01 21:30:00,5940.0
2016-01-01 21:45:00,5680.0
2016-01-01 22:00:00,6133.0
2016-01-01 22:15:00,6433.0
2016-01-01 22:30:00,8233.0
2016-01-01 22:45:00,8479.0
2016-01-01 23:00:00,7607.0
2016-01-01 23:15:00,6176.0
2016-01-01 23:30:00,8597.0
2016-01-01 23:45:00,5751.0
2016-01-02 00:00:00,3900.0
2016-01-02 00:15:00,3900.0
2016-01-02 00:30:00,3900.0
2016-01-02 00:45:00,3900.0
2016-01-02 01:00:00,3900.0
2016-01-02 01:15:00,3900.0
2016-01-02 01:30:00,3900.0
2016-01-02 01:45:00,3900.0
2016-01-02 02:00:00,3900.0
2016-01-02 02:15:00,3900.0
2016-01-02 02:30:00,3900.0
2016-01-02 02:45:00,3900.0
2016-01-02 03:00:00,3900.0
2016-01-02 03:15:00,3900.0
2016-01-02 03:30:00,3900.0
2016-01-02 03:45:00,3900.0
2016-01-02 04:00:00,3900.0
2016-01-02 04:15:00,3900.0
2016-01-02 04:30:00,3900.0
2016-01-02 04:45:00,3900.0
2016-01-02 05:00:00,3900.0
2016-01-02 05:15:00,3900.0
2016-01-02 05:30:00,3900.0
2016-01-02 05:45:00,3900.0
2016-01-02 06:00:00,7350.0
2016-01-02 06:15:00,6957.0
2016-01-02 06:30:00,7350.0
2016-01-02 06:45:00,6862.0
2016-01-02 07:00:00,5960.0
2016-01-02 07:15:00,7350.0
2016-01-02 07:30:00,6803.0
2016-01-02 07:45:00,6318.0
2016-01-02 08:00:00,6070.0
2016-01-02 08:15:00,7350.0
2016-01-02 08:30:00,6773.0
2016-01-02 08:45:00,7350.0
2016-01-02 09:00:00,6715.0
2016-01-02 09:15:00,7350.0
2016-01-02 09:30:00,6720.0
2016-01-02 09:45:00,7350.0
2016-01-02 10:00:00,7300.0
2016-01-02 10:15:00,3900.0
2016-01-02 10:30:00,3900.0
2016-01-02 10:45:00,3900.0
2016-01-02 11:00:00,6570.0
2016-01-02 11:15:00,7350.0
2016-01-02 11:30:00,7350.0
2016-01-02 11:45:00,6096.0
2016-01-02 12:00:00,7350.0
2016-01-02 12:15:00,7350.0
2016-01-02 12:30:00,5847.0
2016-01-02 12:45:00,6822.0
2016-01-02 13:00:00,6147.0
2016-01-02 13:15:00,7350.0
2016-01-02 13:30:00,6502.0
2016-01-02 13:45:00,6188.0
2016-01-02 14:00:00,6177.0
2016-01-02 14:15:00,7529.0
2016-01-02 14:30:00,5749.0
2016-01-02 14:45:00,6388.0
2016-01-02 15:00:00,7088.0
2016-01-02 15:15:00,6357.0
2016-01-02 15:30:00,6723.0
2016-01-02 15:45:00,8168.0
2016-01-02 16:00:00,6857.0
2016-01-02 16:15:00,8422.0
2016-01-02 16:30:00,8507.0
2016-01-02 16:45:00,7980.0
2016-01-02 17:00:00,6071.0
2016-01-02 17:15:00,7210.0
2016-01-02 17:30:00,7140.0
2016-01-02 17:45:00,3900.0
2016-01-02 18:00:00,6945.0
2016-01-02 18:15:00,6079.0
2016-01-02 18:30:00,8227.0
2016-01-02 18:45:00,6188.0
2016-01-02 19:00:00,6440.0
2016-01-02 19:15:00,6284.0
2016-01-02 19:30:00,6865.0
2016-01-02 19:45:00,7632.0
2016-01-02 20:00:00,7235.0
2016-01-02 20:15:00,8451.0
2016-01-02 20:30:00,7561.0
2016-01-02 20:45:00,7330.0
2016-01-02 21:00:00,6325.0
2016-01-02 21:15:00,7226.0
2016-01-02 21:30:00,6542.0
2016-01-02 21:45:00,8374.0
2016-01-02 22:00:00,5996.0
2016-01-02 22:15:00,8163.0
2016-01-02 22:30:00,8004.0
2016-01-02 22:45:00,6168.0
2016-01-02 23:00:00,7227.0
2016-01-02 23:15:00,7753.0
2016-01-02 23:30:00,8414.0
2016-01-02 23:45:00,6718.0
