,optimalBidamount,elecCons,elecStandByCons,comprCons,prodH2,elecToPlantUse_kg,elecToStorage_kg,storageToPlantUse_kg,currentSOC,isRunning,isStandBy,isIdle,isColdStarted,slag,H2Demand,elPFC
0,35.68395129071503,35.24010897069745,0.0,0.44384232001757734,740.1163000146478,370.2477,369.8686000146478,0.0,369.8686000146478,1.0,0.0,0.0,0.0,3.920146707741666e-15,370.2477,30.0
1,5.0,5.0,5.0,2.4036213351726957e-18,0.0,2.164695622279108e-15,2.00301777931058e-15,369.8686,1.4647775381179773e-08,0.0,1.0,0.0,0.0,3.557580753483794e-15,369.8686,500.0
2,31.905097160051813,31.55433756809032,0.0,0.3507595919614901,662.7073596658634,370.40769969795485,292.29965996790844,3.0204511713741405e-07,292.2996596805111,1.0,0.0,0.0,0.0,3.932892211396527e-15,370.4077,20.0
3,27.52275099828749,27.279464969615393,0.0,0.24328602867209426,572.92605696762,370.18769974087473,202.73835722674522,2.591252846780825e-07,495.03801664813113,1.0,0.0,0.0,0.0,3.926506164524559e-15,370.1877,20.0
4,26.597661333145844,26.380217643453346,0.0,0.21744368969249875,554.0399745099712,372.83689976622225,181.20307474374897,2.3377773881970017e-07,676.2410911581026,1.0,0.0,0.0,0.0,3.911985241197423e-15,372.8369,20.0
5,26.15129895484007,25.942565716708366,0.0,0.2087332381317026,544.8483648873644,370.9039997776122,173.9443651097522,2.223877962071046e-07,850.1854560454673,1.0,0.0,0.0,0.0,3.890531224942269e-15,370.904,20.0
6,26.13095139251229,25.923478363785147,0.0,0.20747302872714402,544.447490388527,371.55329978257356,172.89419060595336,2.1742638482792496e-07,1023.0796464339942,1.0,0.0,0.0,0.0,3.867284519295077e-15,371.5533,20.0
7,26.396554062760526,26.18292383430352,0.0,0.21363022845700802,549.8963901593899,371.87119977854974,178.02519038084003,2.2145022851370324e-07,1201.104836593384,1.0,0.0,0.0,0.0,3.842678609684476e-15,371.8712,20.0
8,5.0,5.0,5.0,2.4248952869124947e-18,0.0,2.1469673291625996e-15,2.020746072427079e-15,369.7225,831.3823365933841,0.0,1.0,0.0,0.0,3.276216877541448e-15,369.7225,500.0
9,26.80054153154374,26.576080445616796,0.0,0.22446108592694225,558.1535047084235,371.1025997693049,187.05090493911857,2.306950534798373e-07,1018.4332413018076,1.0,0.0,0.0,0.0,3.8104232669282446e-15,371.1026,20.0
10,26.987921287397775,26.759083620250003,0.0,0.22883766714777332,561.996955720822,371.2988997643443,190.6980559564778,2.3565569512457952e-07,1209.1312970226295,1.0,0.0,0.0,0.0,3.800974418210395e-15,371.2989,20.0
11,10.000000001211838,10.000000000965278,0.0,2.465596287114795e-10,210.02100212048282,210.02100191501648,2.0546635725956628e-07,160.50489808498355,1048.6263991431126,1.0,0.0,0.0,0.0,3.789089159347494e-15,370.5259,30.0
12,27.85582624569692,27.60477326805954,0.0,0.25105297763738127,579.7582144506953,370.5473997528776,209.21081469781774,2.471223894586289e-07,1257.837213593808,1.0,0.0,0.0,0.0,3.775066991784344e-15,370.5474,20.0
13,28.633670705333067,28.3627735697346,0.0,0.27089713559846645,595.6778127457011,369.930199746979,225.74761299872208,2.5302097544699487e-07,1483.584826339509,1.0,0.0,0.0,0.0,3.764566594030632e-15,369.9302,20.0
14,30.959981005824204,30.63215915405199,0.0,0.32782185177221485,643.339676202712,370.1547997258663,273.1848764768457,2.741337206931872e-07,1756.769702542221,1.0,0.0,0.0,0.0,3.792924519237657e-15,370.1548,20.0
15,2.4196190543389484e-18,0.0,0.0,2.4196190543389484e-18,2.0838567007948394e-15,2.151364189640574e-15,2.0163492119491237e-15,368.8357,1387.934002542221,0.0,0.0,1.0,0.0,3.2297178794816264e-15,368.8357,500.0
16,2.417715835016787e-18,0.0,0.0,2.417715835016787e-18,2.083856700794852e-15,2.152950205742391e-15,2.0147631958473224e-15,370.234,1017.7000025422209,0.0,0.0,1.0,0.0,3.2379038574349487e-15,370.234,500.0
17,2.4172067017294894e-18,0.0,0.0,2.4172067017294894e-18,2.083856700794833e-15,2.15337448348178e-15,2.014338918107908e-15,370.5132,647.1868025422208,0.0,0.0,1.0,0.0,3.248150738801506e-15,370.5132,20.0
18,2.4177995463972873e-18,0.0,0.0,2.4177995463972873e-18,2.0838567007948394e-15,2.1528804462586153e-15,2.014832955331073e-15,371.0521,276.13470254222085,0.0,0.0,1.0,0.0,3.22655631867249e-15,371.0521,500.0
19,30.915719452569313,30.589283456431804,0.0,0.3264359961375068,642.4391965047183,370.40919972346256,272.0299967812557,2.765373808202852e-07,548.1646990469393,1.0,0.0,0.0,1.0,3.826912479411701e-15,370.4092,20.0
20,5.0,5.0,5.0,2.42197990994366e-18,0.0,2.149396809969978e-15,2.0183165916197167e-15,369.8589,178.3057990469392,0.0,1.0,0.0,0.0,3.2245955674458597e-15,369.8589,500.0
21,23.678991799208756,23.53100992478207,0.0,0.1479818744266872,494.2006284832717,370.8823997943657,123.318228688906,2.0563432307234305e-07,301.62402753021087,1.0,0.0,0.0,0.0,3.752658372087278e-15,370.8824,20.0
22,22.471152176615846,22.35362259037277,0.0,0.11752958624307827,469.47302169999807,371.5316998307662,97.9413218692319,1.6923380904474657e-07,399.56534923020894,1.0,0.0,0.0,0.0,3.73536785883767e-15,371.5317,20.0
23,21.781619173816686,21.679365251825566,0.0,0.10225392199112077,455.31220150848765,370.1005998492203,85.21160165926732,1.507796696603733e-07,484.77695073869666,1.0,0.0,0.0,0.0,3.739498074443731e-15,370.1006,20.0
