,optimalBidamount,elecCons,elecStandByCons,comprCons,prodH2,elecToPlantUse_kg,elecToStorage_kg,storageToPlantUse_kg,currentSOC,isRunning,isStandBy,isIdle,isColdStarted,slag,H2Demand,elPFC
0,16.604509959680996,16.60450995953726,0.0,0.0,348.7295821084933,348.72958198871453,0.0,23.38731801128545,121.67168210157212,1.0,0.0,0.0,1.0,0.0,372.1169,20.0
1,15.901771591515033,15.90177159126652,0.0,0.0,333.97060047664456,333.9706002695508,0.0,38.94289973044919,82.72878257821667,1.0,0.0,0.0,0.0,0.0,372.9135,20.0
2,13.832236516486654,13.832236516190735,0.0,0.0,290.5060174417496,290.5060171951505,0.0,82.72878280484952,0.0,1.0,0.0,0.0,0.0,0.0,373.2348,20.0
3,55.81879817330337,54.65916045447222,0.0,1.1596377188311495,1147.9571652604427,181.59239956781798,966.3647656926247,194.51080043218204,771.8539652804088,1.0,0.0,0.0,0.0,0.0,376.1032,0.0
4,5.0,5.0,5.0,0.0,0.0,0.0,0.0,378.1725,393.6814652804088,0.0,1.0,0.0,0.0,0.0,378.1725,0.0
5,96.99380191481204,94.60940643314854,0.0,2.384395481663509,1986.9962347195913,0.0,1986.9962347195913,380.6777,2000.0,1.0,0.0,0.0,0.0,0.0,380.6777,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.3648,1614.6352,0.0,0.0,1.0,0.0,0.0,385.3648,30.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.06409999999994,1225.5711000000001,0.0,0.0,1.0,0.0,0.0,389.0641,20.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393.746,831.8251,0.0,0.0,1.0,0.0,0.0,393.746,500.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.5711,431.25399999999996,0.0,0.0,1.0,0.0,0.0,400.5711,500.0
10,60.09563719714286,59.09661355714286,0.0,0.99902364,1241.153,408.6333,832.5197000000001,0.0,1263.7737,1.0,0.0,0.0,1.0,0.0,408.6333,20.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.7479,847.0258,0.0,0.0,1.0,0.0,0.0,416.7479,30.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422.885,424.1408,0.0,0.0,1.0,0.0,0.0,422.885,500.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.1408,0.0,0.0,0.0,1.0,0.0,0.0,424.1408,0.0
14,20.239994845714286,20.239994845714286,0.0,0.0,425.0824,425.0824,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,425.0824,500.0
15,41.032075997142854,40.521404597142855,0.0,0.5106714,851.0346,425.4751,425.5595,0.0,425.5595,1.0,0.0,0.0,0.0,0.0,425.4751,20.0
16,5.0,5.0,5.0,0.0,0.0,0.0,0.0,425.5595,0.0,0.0,1.0,0.0,0.0,0.0,425.5595,500.0
17,20.284452304285715,20.284452304285715,0.0,0.0,426.0161,426.0161,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,426.0161,20.0
18,30.86671506462283,30.606962707143076,0.0,0.2597523574797535,642.8104978997945,426.3502,216.46029789979463,0.0,216.46029789979463,1.0,0.0,0.0,0.0,0.0,426.3502,20.0
19,10.0,10.0,0.0,0.0,210.02100210020535,210.02100210020535,0.0,216.46029789979463,0.0,1.0,0.0,0.0,0.0,0.0,426.4813,30.0
20,20.41076824285714,20.41076824285714,0.0,0.0,428.669,428.669,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,428.669,20.0
21,20.504058912857143,20.504058912857143,0.0,0.0,430.6282999999994,430.6283,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,430.6283,20.0
22,115.51542386672557,112.67571195428631,0.0,2.8397119124392582,2366.4265936993806,0.0,2366.426593699382,430.9685999999997,1935.4579936993823,1.0,0.0,0.0,0.0,0.0,430.9686,0.0
23,5.0,5.0,5.0,0.0,0.0,0.0,0.0,429.518,1505.9399936993823,0.0,1.0,0.0,0.0,0.0,429.518,20.0
24,5.000000000000023,5.000000000000023,5.0,0.0,0.0,0.0,0.0,428.5384,1077.4015936993821,0.0,1.0,-0.0,0.0,0.0,428.5384,500.0
25,5.000000000000023,5.000000000000023,5.0,0.0,0.0,0.0,0.0,429.1577,648.2438936993822,0.0,1.0,-0.0,-0.0,0.0,429.1577,30.0
26,9.9999999999998,9.9999999999998,0.0,0.0,210.0210021002058,210.0210021002058,0.0,216.86309789979447,431.38079579958594,1.0,-0.0,-0.0,-0.0,-2.8421709430404007e-13,426.8841,20.0
27,10.000000000004354,10.000000000004354,0.0,0.0,210.02100210030147,210.02100210030147,0.0,215.65399789978642,215.72679789979736,1.0,-0.0,-0.0,-0.0,-8.787992555880919e-11,425.675,20.0
28,9.999999999999803,9.999999999999803,0.0,0.0,210.0210021002059,210.0210021002059,0.0,215.72679789979438,0.0,1.0,-0.0,-0.0,-0.0,-2.8421709430404007e-13,425.7478,20.0
29,117.88097931857152,115.48097931857151,0.0,2.400000000000002,2425.343100000002,425.3431,2000.0000000000018,0.0,2000.0,1.0,-0.0,-0.0,-0.0,0.0,425.3431,0.0
30,20.28003846,20.28003846,0.0,0.0,425.9234,425.9234,0.0,0.0,2000.0,1.0,-0.0,-0.0,-0.0,0.0,425.9234,20.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427.2332,1572.7667999999976,0.0,-0.0,1.0,-0.0,0.0,427.2332,500.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.7491,1143.0176999999942,0.0,-0.0,1.0,-0.0,0.0,429.7491,30.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.8943,712.1233999999906,0.0,-0.0,1.0,-0.0,0.0,430.8943,500.0
34,50.80873883142837,50.067364191428375,0.0,0.7413746399999951,1051.519799999996,433.7076,617.812199999996,0.0,1329.9355999999952,1.0,-0.0,-0.0,1.0,0.0,433.7076,20.0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437.8534,892.0822000000001,0.0,-0.0,1.0,-0.0,0.0,437.8534,500.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.087,447.99519999999836,0.0,-0.0,1.0,-0.0,0.0,444.087,500.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447.9952,0.0,0.0,-0.0,1.0,-0.0,0.0,447.9952,500.0
38,21.612886114285715,21.612886114285715,0.0,0.0,453.916,453.916,0.0,0.0,0.0,1.0,-0.0,-0.0,1.0,0.0,453.916,20.0
39,21.917946081428568,21.917946081428568,0.0,0.0,460.32289999999995,460.32289999999995,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,5.684341886080802e-14,460.3229,20.0
40,22.27454375142857,22.27454375142857,0.0,0.0,467.8122,467.8122,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,0.0,467.8122,20.0
41,22.56421002,22.56421002,0.0,0.0,473.8958,473.8958,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,0.0,473.8958,20.0
42,120.50882603142865,118.10882603142865,0.0,2.4000000000000017,2480.5334000000016,480.5334,2000.0000000000016,0.0,2000.0,1.0,-0.0,-0.0,-0.0,0.0,480.5334,0.0
43,5.000000000000023,5.000000000000023,5.0,0.0,0.0,0.0,0.0,486.1487,1513.8513,0.0,1.0,-0.0,-0.0,0.0,486.1487,500.0
44,47.17969453285714,46.596316092857144,0.0,0.5833784399999999,978.6205,492.4718,486.14869999999996,0.0,2000.0,1.0,-0.0,-0.0,-0.0,0.0,492.4718,20.0
45,10.00000000000026,10.00000000000026,0.0,0.0,210.02100210021547,210.02100210021547,0.0,287.229097899785,1712.7709021002136,1.0,-0.0,-0.0,-0.0,-5.115907697472721e-13,497.2501,30.0
46,9.9999999999998,9.9999999999998,0.0,0.0,210.0210021002058,210.0210021002058,0.0,291.34599789979444,1421.4249042004164,1.0,-0.0,-0.0,-0.0,-2.2737367544323206e-13,501.367,30.0
47,5.000000000000023,5.000000000000023,5.0,0.0,0.0,0.0,0.0,505.3341,916.0908042004139,0.0,1.0,-0.0,-0.0,0.0,505.3341,500.0
48,24.217473248571427,24.217473248571427,0.0,0.0,508.6178,508.6178,0.0,0.0,916.090804200412,1.0,-0.0,-0.0,-0.0,0.0,508.6178,20.0
49,5.000000000000023,5.000000000000023,5.0,0.0,0.0,0.0,0.0,509.7475,406.34330420041164,0.0,1.0,-0.0,-0.0,0.0,509.7475,500.0
50,29.455388246388477,29.32883805142897,0.0,0.12655019495950603,615.9671957995884,510.5087,105.45849579958838,0.0,511.8018,1.0,-0.0,-0.0,0.0,0.0,510.5087,20.0
51,5.000000000000023,5.000000000000023,5.0,0.0,0.0,0.0,0.0,511.8018,0.0,0.0,1.0,-0.0,-0.0,0.0,511.8018,500.0
52,122.0695842257143,119.66958422571429,0.0,2.4,2513.3126,513.3126,2000.0,0.0,2000.0,1.0,-0.0,-0.0,-0.0,0.0,513.3126,20.0
53,5.000000000000023,5.000000000000023,5.0,0.0,0.0,0.0,0.0,512.4783,1487.5217,0.0,1.0,-0.0,-0.0,0.0,512.4783,500.0
54,24.367258268571426,24.367258268571426,0.0,0.0,511.7636,511.7636,0.0,0.0,1487.521699999999,1.0,-0.0,-0.0,0.0,0.0,511.7636,20.0
55,5.000000000000023,5.000000000000023,5.0,0.0,0.0,0.0,0.0,512.3428,975.1788999999991,0.0,1.0,-0.0,-0.0,0.0,512.3428,500.0
56,74.40958089428575,73.17979557428575,0.0,1.229785320000001,1536.929400000001,512.1083,1024.821100000001,0.0,2000.0,1.0,0.0,-0.0,-0.0,0.0,512.1083,20.0
57,5.000000000000023,5.000000000000023,5.0,0.0,0.0,0.0,0.0,511.5346,1488.4654,0.0,1.0,-0.0,-0.0,0.0,511.5346,500.0
58,41.72112885890848,41.29480810142873,0.0,0.42632075747975196,867.2776978997933,512.0104,355.26729789979333,0.0,1843.7326978997944,1.0,-0.0,-0.0,-0.0,0.0,512.0104,20.0
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.0329,1330.6997978997942,0.0,-0.0,1.0,-0.0,0.0,513.0329,500.0
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.2646,817.4351978997934,0.0,-0.0,1.0,-0.0,0.0,513.2646,500.0
61,9.999999999999881,9.999999999999881,0.0,0.0,210.0210021002075,210.0210021002075,0.0,302.8507978997928,514.5844,1.0,-0.0,-0.0,1.0,-2.8421709430404007e-13,512.8718,30.0
62,5.000000000000023,5.000000000000023,5.0,0.0,0.0,0.0,0.0,514.5844,0.0,0.0,1.0,-0.0,-0.0,0.0,514.5844,500.0
63,24.507706127142857,24.507706127142857,0.0,0.0,514.7133,514.7133,0.0,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,514.7133,20.0
64,122.13840115285714,119.73840115285714,0.0,2.4,2514.7579,514.7579,2000.0,0.0,2000.0,1.0,-0.0,-0.0,0.0,0.0,514.7579,0.0
65,15.780154560001261,15.780154560001261,0.0,0.0,331.41638739876635,331.41638739876635,0.0,183.1785126012337,1816.8214873987645,1.0,-0.0,-0.0,-0.0,0.0,514.5949,20.0
66,10.0,10.0,0.0,0.0,210.02100210021,210.02100210021,0.0,304.320797899793,1512.5006894989715,1.0,-0.0,-0.0,-0.0,-2.9558577807620168e-12,514.3418,30.0
67,9.99999999999999,9.99999999999999,0.0,0.0,210.02100210020978,210.02100210020978,0.0,304.2810978997905,1208.2195915991774,1.0,-0.0,-0.0,-0.0,-2.8421709430404007e-13,514.3021,20.0
68,9.9999999999998,9.9999999999998,0.0,0.0,210.0210021002058,210.0210021002058,0.0,303.39119789979725,904.8283936993782,1.0,-0.0,-0.0,-0.0,-3.069544618483633e-12,513.4122,20.0
69,10.000000000000046,10.000000000000046,0.0,0.0,210.02100210021098,210.02100210021098,0.0,302.65319789978906,602.1751957995891,1.0,0.0,-0.0,-0.0,0.0,512.6742,30.0
70,9.999999999999744,9.999999999999744,0.0,0.0,210.02100210020467,210.02100210020467,0.0,301.8168978997953,300.35829789979425,1.0,0.0,-0.0,-0.0,0.0,511.8379,30.0
71,9.9999999999998,9.9999999999998,0.0,0.0,210.0210021002058,210.0210021002058,0.0,300.3582978997942,0.0,1.0,-0.0,-0.0,-0.0,0.0,510.3793,20.0
72,121.80629151000001,119.40629151,0.0,2.4,2507.7829,507.7829,2000.0,0.0,2000.0,1.0,-0.0,-0.0,-0.0,0.0,507.7829,0.0
73,24.0562608,24.0562608,0.0,0.0,505.232,505.232,0.0,0.0,2000.0,1.0,-0.0,-0.0,-0.0,0.0,505.232,20.0
74,23.952456895714285,23.952456895714285,0.0,0.0,503.0519,503.0519,0.0,0.0,2000.0,1.0,-0.0,-0.0,-0.0,0.0,503.0519,20.0
75,23.877959584285716,23.877959584285716,0.0,0.0,501.4873,501.4873,0.0,0.0,2000.0,1.0,-0.0,-0.0,-0.0,0.0,501.4873,20.0
76,23.74419201,23.74419201,0.0,0.0,498.6779,498.6779,0.0,0.0,2000.0,1.0,-0.0,-0.0,-0.0,0.0,498.6779,20.0
77,5.000000000000023,5.000000000000023,5.0,0.0,0.0,0.0,0.0,495.8639,1504.1361,0.0,1.0,-0.0,-0.0,0.0,495.8639,500.0
78,44.80184897571441,44.276957575714405,0.0,0.5248914000000031,929.9091000000026,492.4996,437.40950000000265,0.0,1941.5456000000027,1.0,-0.0,-0.0,-0.0,0.0,492.4996,20.0
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491.1141,1450.4315000000026,0.0,-0.0,1.0,-0.0,0.0,491.1141,500.0
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486.37239999999997,964.0591000000027,0.0,-0.0,1.0,-0.0,5.684341886080802e-14,486.3724,500.0
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.6725999999999,480.3865000000028,0.0,-0.0,1.0,-0.0,1.1368683772161603e-13,483.6726,500.0
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.38650000000086,0.0,0.0,-0.0,1.0,-0.0,-8.526512829121202e-13,480.3865,30.0
83,22.791020669999998,22.791020669999998,0.0,0.0,478.6593,478.6593,0.0,0.0,0.0,1.0,-0.0,-0.0,1.0,0.0,478.6593,20.0
84,22.66987088142857,22.66987088142857,0.0,0.0,476.1149,476.1149,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,0.0,476.1149,20.0
85,120.15691836857144,117.75691836857143,0.0,2.4,2473.1426,473.1426,2000.0,0.0,2000.0,1.0,-0.0,-0.0,-0.0,0.0,473.1426,20.0
86,22.474376147142856,22.474376147142856,0.0,0.0,472.0091,472.0091,0.0,0.0,2000.0,1.0,-0.0,-0.0,-0.0,0.0,472.0091,20.0
87,9.999999999999966,9.999999999999966,0.0,0.0,210.02100210020933,210.02100210020933,0.0,261.66069789979093,1738.3393021002082,1.0,-0.0,-0.0,-0.0,-2.8421709430404007e-13,471.6817,30.0
88,5.000000000000023,5.000000000000023,5.0,0.0,0.0,0.0,0.0,469.4963,1268.84300210021,0.0,1.0,-0.0,-0.0,0.0,469.4963,500.0
89,10.0,10.0,0.0,0.0,210.02100210021,210.02100210021,0.0,259.6255978997901,1009.2174042004169,1.0,-0.0,-0.0,0.0,-1.1368683772161603e-13,469.6466,30.0
90,22.26911096142857,22.26911096142857,0.0,0.0,467.6981,467.6981,0.0,0.0,1009.2174042004133,1.0,-0.0,-0.0,0.0,0.0,467.6981,20.0
91,10.000000000000012,10.000000000000012,0.0,0.0,210.0210021002103,210.0210021002103,0.0,258.61259789979,750.6048063006233,1.0,-0.0,-0.0,0.0,-2.8421709430404007e-13,468.6336,30.0
92,43.489988735633595,42.9692546257146,0.0,0.5207341099189998,902.4445915991665,468.4995,433.9450915991665,0.0,1184.5498978997898,1.0,0.0,-0.0,0.0,0.0,468.4995,20.0
93,22.34527477285714,22.34527477285714,0.0,0.0,469.2977,469.2977,0.0,0.0,1184.549897899787,1.0,-0.0,-0.0,-0.0,0.0,469.2977,20.0
94,22.293189505714285,22.293189505714285,0.0,0.0,468.2038,468.2038,0.0,0.0,1184.5498978997898,1.0,-0.0,-0.0,-0.0,0.0,468.2038,20.0
95,5.000000000000023,5.000000000000023,5.0,0.0,0.0,0.0,0.0,466.8676,717.6822978997899,0.0,1.0,-0.0,-0.0,0.0,466.8676,500.0
96,22.198241858571425,22.198241858571425,0.0,0.0,466.20969999999994,466.20969999999994,0.0,0.0,717.682297899788,1.0,0.0,-0.0,-0.0,5.684341886080802e-14,466.2097,20.0
97,22.26304013999999,22.26304013999999,0.0,0.0,467.57059999999984,467.57059999999984,0.0,0.0,717.6822978997845,1.0,-0.0,-0.0,-0.0,1.7053025658242404e-13,467.5706,20.0
98,10.000000000000004,10.000000000000004,0.0,0.0,210.0210021002101,210.0210021002101,0.0,255.7341978997902,461.948099999991,1.0,-0.0,-0.0,-0.0,-2.8421709430404007e-13,465.7552,30.0
99,22.143875867142857,22.143875867142857,0.0,0.0,465.0679,465.0679,0.0,0.0,461.9481,1.0,0.0,-0.0,-0.0,0.0,465.0679,20.0
100,22.05776067,22.05776067,0.0,0.0,463.2593,463.2593,0.0,0.0,461.9481,1.0,-0.0,-0.0,-0.0,0.0,463.2593,20.0
101,5.000000000000023,5.000000000000023,5.0,0.0,0.0,0.0,0.0,461.9481,0.0,0.0,1.0,-0.0,-0.0,0.0,461.9481,500.0
102,119.49827471571427,117.09827471571427,0.0,2.4,2459.3097,459.3097,2000.0,0.0,2000.0,1.0,-0.0,-0.0,-0.0,0.0,459.3097,0.0
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456.00719999999865,1543.9928000000014,0.0,-0.0,1.0,-0.0,1.3642420526593924e-12,456.0072,500.0
104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.2125,1091.7802999999997,0.0,-0.0,1.0,-0.0,0.0,452.2125,500.0
105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.3423000000006,643.4379999999987,0.0,-0.0,1.0,0.0,-5.684341886080801e-13,448.3423,30.0
106,21.182233945714284,21.182233945714284,0.0,0.0,444.8714,444.8714,0.0,0.0,643.4379999999999,1.0,-0.0,-0.0,1.0,0.0,444.8714,20.0
107,31.133712565714287,30.880130725714288,0.0,0.25358184000000017,648.5476000000001,437.2294,211.31820000000016,0.0,854.7562000000053,1.0,-0.0,-0.0,-0.0,0.0,437.2294,20.0
108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.5322,426.22400000000766,0.0,-0.0,1.0,-0.0,0.0,428.5322,500.0
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426.22400000000573,0.0,-0.0,0.0,1.0,-0.0,-5.7411853049416095e-12,426.224,20.0
