tick,price
1235,29.88
1236,29.94
1237,29.16
1238,28.75
1239,28.58
1240,28.58
1241,27.92
1242,27.29
1243,27.29
1244,27.24
1245,26.73
1246,26.29
1247,25.3
1248,25.18
1249,24.32
1250,24.37
1251,24.16
1252,24.32
1253,23.94
1254,24.31
1255,24.31
1256,24.2
1257,24.37
1258,24.16
1259,24.37
1260,24.2
1261,24.65
1262,24.32
1263,25.07
1264,25.12
1265,25.07
1266,25.18
1267,25.3
1268,26.48
1269,26.91
1270,27.25
1271,27.56
1272,30.8
1273,32.57
1274,36.72
1275,40.08
1276,40.45
1277,40.45
1278,40.45
1279,40.91
1280,41.92
1281,40.45
1282,38.02
1283,34.06
1284,33.25
1285,31.43
1286,30.54
1287,31.28
1288,30.11
1289,30.53
1290,29.28
1291,28.81
1292,28.58
1293,28.81
1294,27.56
1295,28.58
1296,27.56
1297,28.58
1298,27.56
1299,28.77
1300,28.77
1301,28.81
1302,29.28
1303,29.28
1304,29.28
1305,31.31
1306,30.8
1307,32.57
1308,31.83
1309,33.12
1310,34.06
1311,36.72
1312,37.56
1313,38.02
1314,38.02
1315,41.92
1316,40.45
1317,42.47
1318,40.82
1319,40.82
1320,38.02
1321,40.45
1322,38.02
1323,40.45
1324,37.56
1325,36.34
1326,31.83
1327,32.57
1328,30.17
1329,30.17
1330,28.97
1331,28.81
1332,29.67
1333,28.31
1334,27.98
1335,28.07
1336,27.99
1337,27.81
1338,27.25
1339,27.25
1340,27.14
1341,26.96
1342,26.77
1343,26.69
1344,25.28
1345,25.18
1346,24.67
1347,24.65
1348,24.31
1349,24.31
1350,24.3
1351,24.31
1352,24.15
1353,24.3
1354,24.37
1355,24.32
1356,24.37
1357,24.31
1358,25
1359,24.31
1360,25.12
1361,24.32
1362,26.33
1363,25.07
1364,26.95
1365,25.3
1366,27.53
1367,26.95
1368,33.33
1369,29.21
1370,37.32
1371,32.54
1372,40.19
1373,37.32
1374,42.4
1375,40.9
1376,41.11
1377,40.4
1378,40.15
1379,40.07
1380,40.4
1381,40.07
1382,40.9
1383,39.71
1384,40.9
1385,38.47
1386,40.9
1387,39.05
1388,41.15
1389,40.07
1390,41.15
1391,40.16
1392,40.07
1393,39.71
1394,40.16
1395,39.71
1396,40.4
1397,38.4
1398,40.07
1399,39.71
1400,40.9
1401,39.05
1402,40.07
1403,39.49
1404,40.07
1405,39.49
1406,39.71
1407,40.07
1408,39.71
1409,40.9
1410,41.15
1411,41.86
1412,44.52
1413,46.6
1414,52.36
1415,49.12
1416,43.61
1417,42.59
1418,44.52
1419,42.59
1420,41.86
1421,40.4
1422,39.71
1423,39.71
1424,37.18
1425,33.22
1426,32.54
1427,30.15
1428,31.8
1429,29.21
1430,30.73
1431,29.21
1432,31.26
1433,28.78
1434,29.94
1435,28.75
1436,27.99
1437,27.92
1438,27.38
1439,27.92
1440,27.58
1441,27.12
1442,27.22
1443,26.93
1444,27.17
1445,27.12
1446,27.12
1447,26.73
1448,27.12
1449,26.73
1450,27.17
1451,26.37
1452,26.99
1453,25.3
1454,27.12
1455,25
1456,27.12
1457,24.34
1458,27.12
1459,24.31
1460,27.12
1461,24.3
1462,26.92
1463,24.31
1464,26.92
1465,24.34
1466,27.12
1467,24.88
1468,27.17
1469,25.18
1470,27.58
1471,27.1
1472,28.83
1473,27.12
1474,31.31
1475,27.37
1476,32.59
1477,27.42
1478,32.59
1479,27.99
1480,33.02
1481,28.83
1482,32.59
1483,28.97
1484,30.82
1485,28.97
1486,30.78
1487,27.92
1488,30.78
1489,27.99
1490,30.78
1491,27.58
1492,28.83
1493,27.18
1494,28.83
1495,26.77
1496,28.83
1497,25.32
1498,28.51
1499,26.72
1500,30.56
1501,26.37
1502,28.83
1503,25.86
1504,31.34
1505,26.77
1506,31.86
1507,27.18
1508,32.62
1509,27.99
1510,33.37
1511,28.8
1512,32.59
1513,28.8
1514,31.64
1515,28.8
1516,30.78
1517,27.92
1518,28.51
1519,27.18
1520,27.92
1521,26.58
1522,27.34
1523,25
1524,27.42
1525,25.07
1526,27.18
1527,24.31
1528,27.65
1529,24.27
1530,27.44
1531,24.17
1532,26.94
1533,24.17
1534,25.18
1535,24.17
1536,25
1537,23.73
1538,24.48
1539,23.68
1540,24.31
1541,23.71
1542,24.1
1543,23.68
1544,24.13
1545,22.06
1546,24.27
1547,23.68
1548,24.13
1549,23.42
1550,24.1
1551,23.68
1552,24.32
1553,22.06
1554,24.37
1555,22.06
1556,25
1557,21.74
1558,24.48
1559,20.11
1560,24.1
1561,19.87
1562,24.27
1563,21.76
1564,25
1565,22.06
1566,26.66
1567,23.71
1568,27.32
1569,24.17
1570,28.03
1571,24.31
1572,31
1573,25.07
1574,32.04
1575,25.18
1576,31.41
1577,27.28
1578,30.95
1579,27.99
1580,32.04
1581,29
1582,32.6
1583,28.96
1584,30.95
1585,28.96
1586,29.2
1587,27.99
1588,28.11
1589,27.74
1590,27.74
1591,27.74
1592,27.66
1593,27.92
1594,27.5
1595,27.74
1596,27.92
1597,27.57
1598,28.35
1599,27.61
1600,29
1601,27.99
1602,30.95
1603,30.29
1604,32.78
1605,32.04
1606,37.55
1607,36.75
1608,37.57
1609,37.43
1610,38.01
1611,36.28
1612,34.42
1613,32.78
1614,32.78
1615,31
1616,32.78
1617,29.2
1618,29.28
1619,29
1620,30.35
1621,28.96
1622,29
1623,28.93
1624,31.49
1625,28.8
1626,30.73
1627,27.74
1628,28.68
1629,27.61
1630,28.11
1631,27.32
1632,27.61
1633,27.22
1634,27.61
1635,25.3
1636,27.61
1637,25
1638,27.61
1639,24.58
1640,27.54
1641,24.58
1642,27.54
1643,24.88
1644,27.39
1645,24.88
1646,27.43
1647,24.88
1648,27.85
1649,25.12
1650,28.28
1651,27
1652,31.54
1653,27.39
1654,32.92
1655,29.12
1656,39.3
1657,36.88
1658,42.37
1659,41.94
1660,44.15
1661,46.22
1662,57.73
1663,51.93
1664,59.23
1665,53.95
1666,51.93
1667,48.72
1668,44.15
1669,46.22
1670,43.92
1671,44.15
1672,43.25
1673,43.57
1674,43.92
1675,43.57
1676,43.92
1677,43.92
1678,42.24
1679,41.91
1680,40.56
1681,39.82
1682,39.38
1683,39.74
1684,39.38
1685,39.38
1686,37.02
1687,37.02
1688,38.17
1689,39.16
1690,39.38
1691,39.74
1692,40.81
1693,39.74
1694,41.26
1695,41.26
1696,41.26
1697,41.91
1698,43.92
1699,49.23
1700,62.12
1701,67.21
1702,66.87
1703,66.87
1704,61.75
1705,61.19
1706,61.75
1707,59.83
1708,51.93
1709,43.92
1710,42.29
1711,41.91
1712,39.38
1713,37.02
1714,34.43
1715,33.7
1716,32.33
1717,31.79
1718,31.08
1719,30.93
1720,31.08
1721,29.94
1722,29.38
1723,29.12
1724,29.28
1725,28.38
1726,28.22
1727,27.73
1728,28.38
1729,27.68
1730,27.92
1731,27.59
1732,27.68
1733,27.46
1734,27.61
1735,27.5
1736,27.46
1737,27.46
1738,27.46
1739,27.46
1740,27.46
1741,27.26
1742,27.46
1743,27.06
1744,27.52
1745,27.43
1746,27.68
1747,27.46
1748,27.92
1749,27.68
1750,30.45
1751,28.44
1752,32.25
1753,31.86
1754,39.36
1755,38.57
1756,42.44
1757,41.33
1758,42.78
1759,42.06
1760,42.53
1761,41.33
1762,41.33
1763,41.09
1764,40.25
1765,41.33
1766,39.89
1767,40.25
1768,37.83
1769,40.25
1770,37.48
1771,40.34
1772,39.02
1773,41.09
1774,39.67
1775,39.89
1776,38.57
1777,39.01
1778,37.35
1779,38.82
1780,39.67
1781,37.48
1782,37.35
1783,37.35
1784,37.48
1785,38.05
1786,40.25
1787,38.57
1788,41.33
1789,39.89
1790,41.09
1791,38.57
1792,41.09
1793,39.02
1794,42.06
1795,41.16
1796,43.81
1797,50.3
1798,48.95
1799,54.66
1800,42.78
1801,42.53
1802,41.87
1803,41.78
1804,40.32
1805,39.89
1806,38.57
1807,37.35
1808,33
1809,31.69
1810,31.69
1811,30.62
1812,31.16
1813,29.42
1814,31.01
1815,29.39
1816,29.94
1817,29.39
1818,29.15
1819,29.15
1820,27.92
1821,27.99
1822,27.46
1823,27.66
1824,27.96
1825,27.5
1826,27.72
1827,27.23
1828,27.56
1829,27.23
1830,27.54
1831,27.1
1832,27.5
1833,26.42
1834,27.5
1835,25.3
1836,27.5
1837,25.18
1838,27.56
1839,25.18
1840,27.66
1841,26.74
1842,27.72
1843,27.1
1844,29.23
1845,27.36
1846,30.99
1847,28.28
1848,37.39
1849,33.05
1850,41.38
1851,41.92
1852,49.01
1853,49.01
1854,54.73
1855,49.8
1856,57.35
1857,52.67
1858,52.67
1859,52.67
1860,44.77
1861,53.76
1862,49.41
1863,49.01
1864,49.01
1865,54.73
1866,52.67
1867,58.56
1868,49.01
1869,46.88
1870,44.77
1871,43.78
1872,42.59
1873,41.38
1874,42.42
1875,41.38
1876,42.49
1877,41.38
1878,40.29
1879,39.93
1880,39.93
1881,40.29
1882,40.63
1883,39.93
1884,41.38
1885,41.13
1886,40.29
1887,40.63
1888,41.13
1889,41.83
1890,42.83
1891,46.88
1892,52.67
1893,66.38
1894,67.8
1895,67.8
1896,66.73
1897,63.02
1898,65.02
1899,58.66
1900,52.67
1901,46.88
1902,42.9
1903,42.59
1904,41.3
1905,37.39
1906,37.07
1907,32.49
1908,36.25
1909,31.68
1910,32.3
1911,31.21
1912,31.74
1913,30.02
1914,31.06
1915,29.43
1916,29.4
1917,29.23
1918,29.28
1919,28.58
1920,28.31
1921,27.94
1922,27.94
1923,27.92
1924,27.79
1925,27.92
1926,27.8
1927,27.63
1928,27.78
1929,27.63
1930,27.78
1931,27.67
1932,27.92
1933,27.52
1934,27.94
1935,27.63
1936,28.28
1937,27.78
1938,31.03
1939,27.94
1940,31.72
1941,29.18
1942,33.02
1943,31.72
1944,39.32
1945,40.04
1946,42.69
1947,45.61
1948,63.77
1949,66.01
1950,67.73
1951,69.36
1952,66.52
1953,66.01
1954,63.77
1955,60.42
1956,51.25
1957,50.14
1958,50.14
1959,50.14
1960,50.14
1961,47.7
1962,45.61
1963,49.26
1964,43.01
1965,41.75
1966,41.7
1967,40.73
1968,40.29
1969,39.31
1970,40.25
1971,39.31
1972,40.29
1973,36.85
1974,40.04
1975,36.55
1976,40.04
1977,38.66
1978,40.29
1979,37.86
1980,41.7
1981,39.31
1982,41.36
1983,40.73
1984,40.73
1985,41.7
1986,43.58
1987,47.7
1988,56.97
1989,66.01
1990,66.52
1991,66.52
1992,57.08
1993,57.08
1994,58.42
1995,57.08
1996,48.08
1997,43.58
1998,41.7
1999,40.73
2000,38.88
2001,37.6
2002,36.1
2003,33.02
2004,34.54
2005,32.28
2006,31.72
2007,31.64
2008,32.28
2009,31.03
2010,31.03
2011,29.47
2012,29.41
2013,29.2
2014,29.41
2015,28.47
2016,28.58
2017,27.93
2018,29.09
2019,27.7
2020,28.44
2021,27.67
2022,28.2
2023,27.59
2024,27.67
2025,27.59
2026,27.37
2027,27.59
2028,27.37
2029,27.67
2030,27.37
2031,27.59
2032,27.67
2033,27.83
2034,27.83
2035,27.83
2036,30.45
2037,28.35
2038,33.58
2039,31.05
2040,38.43
2041,39
2042,40.06
2043,40.49
2044,42.44
2045,42.44
2046,44.36
2047,47.42
2048,45.35
2049,43.33
2050,41.46
2051,40.06
2052,39.32
2053,40.06
2054,37.71
2055,38.65
2056,36.33
2057,36.7
2058,35.89
2059,35.89
2060,32.89
2061,33.69
2062,32.89
2063,31.67
2064,32.33
2065,31.51
2066,31.51
2067,31.05
2068,30.9
2069,30.9
2070,29.29
2071,29.94
2072,29.29
2073,29.94
2074,30.47
2075,30.47
2076,30.9
2077,29.35
2078,30.9
2079,29.35
2080,30.36
2081,29.35
2082,30.32
2083,30.52
2084,31.05
2085,31.05
2086,31.51
2087,30.84
2088,30.66
2089,29.94
2090,29.35
2091,29.28
2092,29.09
2093,28.35
2094,28.44
2095,27.93
2096,27.7
2097,27.4
2098,27.34
2099,26.97
2100,27.16
2101,27.17
2102,26.21
2103,26.29
2104,27.22
2105,25.75
2106,26.61
2107,25.18
2108,25.3
2109,25.12
2110,25
2111,24.82
2112,25.18
2113,24.45
2114,27.22
2115,24.45
2116,25.61
2117,24.62
2118,25.18
2119,24.79
2120,24.57
2121,24.62
2122,24.57
2123,24.62
2124,24.37
2125,24.62
2126,24.31
2127,24.57
2128,24.46
2129,24.33
2130,24.27
2131,24.32
2132,24.31
2133,24.24
2134,24.27
2135,24.31
2136,23.73
2137,24.14
2138,23.81
2139,24.31
2140,24.24
2141,24.65
2142,24.31
2143,25.3
2144,25.12
2145,26.67
2146,26.74
2147,27.23
2148,27.47
2149,27.04
2150,27.89
2151,27.43
2152,29.16
2153,27.66
