,Power
2019-01-01 00:00:00,741.595149526992
2019-01-01 00:15:00,747.0
2019-01-01 00:30:00,747.0
2019-01-01 00:45:00,747.0
2019-01-01 01:00:00,460.0
2019-01-01 01:15:00,636.6
2019-01-01 01:30:00,726.292443290544
2019-01-01 01:45:00,460.0
2019-01-01 02:00:00,636.6
2019-01-01 02:15:00,747.0
2019-01-01 02:30:00,747.0
2019-01-01 02:45:00,747.0
2019-01-01 03:00:00,731.3825946684001
2019-01-01 03:15:00,731.3825946684001
2019-01-01 03:30:00,731.3825946684001
2019-01-01 03:45:00,731.3825946684001
2019-01-01 04:00:00,847.278668999872
2019-01-01 04:15:00,847.278668999872
2019-01-01 04:30:00,847.278668999872
2019-01-01 04:45:00,847.278668999872
2019-01-01 05:00:00,845.526703625392
2019-01-01 05:15:00,845.526703625392
2019-01-01 05:30:00,845.526703625392
2019-01-01 05:45:00,845.526703625392
2019-01-01 06:00:00,798.587673143968
2019-01-01 06:15:00,798.587673143968
2019-01-01 06:30:00,798.587673143968
2019-01-01 06:45:00,798.587673143968
2019-01-01 07:00:00,783.3262813301441
2019-01-01 07:15:00,783.3262813301441
2019-01-01 07:30:00,783.3262813301441
2019-01-01 07:45:00,783.3262813301441
2019-01-01 08:00:00,797.746184102032
2019-01-01 08:15:00,797.746184102032
2019-01-01 08:30:00,797.746184102032
2019-01-01 08:45:00,907.0
2019-01-01 09:00:00,907.0
2019-01-01 09:15:00,907.0
2019-01-01 09:30:00,907.0
2019-01-01 09:45:00,808.303967875984
2019-01-01 10:00:00,815.5706291533601
2019-01-01 10:15:00,815.5706291533601
2019-01-01 10:30:00,815.5706291533601
2019-01-01 10:45:00,815.5706291533601
2019-01-01 11:00:00,832.756649447536
2019-01-01 11:15:00,832.756649447536
2019-01-01 11:30:00,832.756649447536
2019-01-01 11:45:00,832.756649447536
2019-01-01 12:00:00,847.896436545712
2019-01-01 12:15:00,847.896436545712
2019-01-01 12:30:00,847.896436545712
2019-01-01 12:45:00,847.896436545712
2019-01-01 13:00:00,856.7318766066879
2019-01-01 13:15:00,856.7318766066879
2019-01-01 13:30:00,856.7318766066879
2019-01-01 13:45:00,856.7318766066879
2019-01-01 14:00:00,858.0176905711841
2019-01-01 14:15:00,858.0176905711841
2019-01-01 14:30:00,858.0176905711841
2019-01-01 14:45:00,858.0176905711841
2019-01-01 15:00:00,873.9634986692321
2019-01-01 15:15:00,873.9634986692321
2019-01-01 15:30:00,873.9634986692321
2019-01-01 15:45:00,873.9634986692321
2019-01-01 16:00:00,893.201988298672
2019-01-01 16:15:00,893.201988298672
2019-01-01 16:30:00,893.201988298672
2019-01-01 16:45:00,893.201988298672
2019-01-01 17:00:00,891.955929721984
2019-01-01 17:15:00,891.955929721984
2019-01-01 17:30:00,891.955929721984
2019-01-01 17:45:00,891.955929721984
2019-01-01 18:00:00,894.4429800122081
2019-01-01 18:15:00,894.4429800122081
2019-01-01 18:30:00,894.4429800122081
2019-01-01 18:45:00,894.4429800122081
2019-01-01 19:00:00,901.915044126592
2019-01-01 19:15:00,901.915044126592
2019-01-01 19:30:00,901.915044126592
2019-01-01 19:45:00,901.915044126592
2019-01-01 20:00:00,906.6950448724481
2019-01-01 20:15:00,906.6950448724481
2019-01-01 20:30:00,906.6950448724481
2019-01-01 20:45:00,906.6950448724481
2019-01-01 21:00:00,907.0
2019-01-01 21:15:00,569.3349771264475
2019-01-01 21:30:00,780.856934002624
2019-01-01 21:45:00,460.0
2019-01-01 22:00:00,797.998521804544
2019-01-01 22:15:00,907.0
2019-01-01 22:30:00,530.4103575435583
2019-01-01 22:45:00,797.998521804544
2019-01-01 23:00:00,460.0
2019-01-01 23:15:00,460.0
2019-01-01 23:30:00,460.0
2019-01-01 23:45:00,587.9999999999978
