,Power
2016-01-01 00:00:00,1506.0
2016-01-01 00:15:00,1508.75
2016-01-01 00:30:00,1511.5
2016-01-01 00:45:00,1514.25
2016-01-01 01:00:00,1517.0
2016-01-01 01:15:00,1511.75
2016-01-01 01:30:00,1506.5
2016-01-01 01:45:00,1501.25
2016-01-01 02:00:00,1496.0
2016-01-01 02:15:00,1486.5
2016-01-01 02:30:00,1477.0
2016-01-01 02:45:00,1467.5
2016-01-01 03:00:00,1458.0
2016-01-01 03:15:00,1452.0
2016-01-01 03:30:00,1446.0
2016-01-01 03:45:00,1440.0
2016-01-01 04:00:00,1434.0
2016-01-01 04:15:00,1428.75
2016-01-01 04:30:00,1423.5
2016-01-01 04:45:00,1418.25
2016-01-01 05:00:00,1413.0
2016-01-01 05:15:00,1407.5
2016-01-01 05:30:00,1402.0
2016-01-01 05:45:00,1396.5
2016-01-01 06:00:00,1391.0
2016-01-01 06:15:00,1388.75
2016-01-01 06:30:00,1386.5
2016-01-01 06:45:00,1384.25
2016-01-01 07:00:00,1382.0
2016-01-01 07:15:00,1383.5
2016-01-01 07:30:00,1385.0
2016-01-01 07:45:00,1386.5
2016-01-01 08:00:00,1388.0
2016-01-01 08:15:00,1390.5
2016-01-01 08:30:00,1393.0
2016-01-01 08:45:00,1395.5
2016-01-01 09:00:00,1398.0
2016-01-01 09:15:00,1395.0
2016-01-01 09:30:00,1392.0
2016-01-01 09:45:00,1389.0
2016-01-01 10:00:00,1386.0
2016-01-01 10:15:00,1390.5
2016-01-01 10:30:00,1395.0
2016-01-01 10:45:00,1399.5
2016-01-01 11:00:00,1404.0
2016-01-01 11:15:00,1411.5
2016-01-01 11:30:00,1419.0
2016-01-01 11:45:00,1426.5
2016-01-01 12:00:00,1434.0
2016-01-01 12:15:00,1435.5
2016-01-01 12:30:00,1437.0
2016-01-01 12:45:00,1438.5
2016-01-01 13:00:00,1440.0
2016-01-01 13:15:00,1456.75
2016-01-01 13:30:00,1473.5
2016-01-01 13:45:00,1490.25
2016-01-01 14:00:00,1507.0
2016-01-01 14:15:00,1510.0
2016-01-01 14:30:00,1513.0
2016-01-01 14:45:00,1516.0
2016-01-01 15:00:00,1519.0
2016-01-01 15:15:00,1535.75
2016-01-01 15:30:00,1552.5
2016-01-01 15:45:00,1569.25
2016-01-01 16:00:00,1586.0
2016-01-01 16:15:00,1628.25
2016-01-01 16:30:00,1670.5
2016-01-01 16:45:00,1712.75
2016-01-01 17:00:00,1755.0
2016-01-01 17:15:00,1735.75
2016-01-01 17:30:00,1716.5
2016-01-01 17:45:00,1697.25
2016-01-01 18:00:00,1678.0
2016-01-01 18:15:00,1665.75
2016-01-01 18:30:00,1653.5
2016-01-01 18:45:00,1641.25
2016-01-01 19:00:00,1629.0
2016-01-01 19:15:00,1635.5
2016-01-01 19:30:00,1642.0
2016-01-01 19:45:00,1648.5
2016-01-01 20:00:00,1655.0
2016-01-01 20:15:00,1648.25
2016-01-01 20:30:00,1641.5
2016-01-01 20:45:00,1634.75
2016-01-01 21:00:00,1628.0
2016-01-01 21:15:00,1623.25
2016-01-01 21:30:00,1618.5
2016-01-01 21:45:00,1613.75
2016-01-01 22:00:00,1609.0
2016-01-01 22:15:00,1591.25
2016-01-01 22:30:00,1573.5
2016-01-01 22:45:00,1555.75
2016-01-01 23:00:00,1538.0
2016-01-01 23:15:00,1509.5
2016-01-01 23:30:00,1481.0
2016-01-01 23:45:00,1452.5
