,Power
2016-01-01 00:00:00,361.09754843733333
2016-01-01 00:15:00,361.09754843733333
2016-01-01 00:30:00,361.09754843733333
2016-01-01 00:45:00,361.09754843733333
2016-01-01 01:00:00,360.2199369813334
2016-01-01 01:15:00,360.2199369813334
2016-01-01 01:30:00,360.2199369813334
2016-01-01 01:45:00,274.94165597333813
2016-01-01 02:00:00,230.0
2016-01-01 02:15:00,230.0
2016-01-01 02:30:00,230.0
2016-01-01 02:45:00,371.1333333333333
2016-01-01 03:00:00,351.4438224213334
2016-01-01 03:15:00,351.4438224213334
2016-01-01 03:30:00,351.4438224213334
2016-01-01 03:45:00,351.4438224213334
2016-01-01 04:00:00,346.7013333333333
2016-01-01 04:15:00,346.7013333333333
2016-01-01 04:30:00,346.7013333333333
2016-01-01 04:45:00,346.7013333333333
2016-01-01 05:00:00,230.0
2016-01-01 05:15:00,371.1333333333333
2016-01-01 05:30:00,346.7013333333333
2016-01-01 05:45:00,346.7013333333333
2016-01-01 06:00:00,346.7013333333333
2016-01-01 06:15:00,346.7013333333333
2016-01-01 06:30:00,346.7013333333333
2016-01-01 06:45:00,346.7013333333333
2016-01-01 07:00:00,230.0
2016-01-01 07:15:00,230.0
2016-01-01 07:30:00,371.1333333333333
2016-01-01 07:45:00,346.7013333333333
2016-01-01 08:00:00,230.0
2016-01-01 08:15:00,230.0
2016-01-01 08:30:00,371.1333333333333
2016-01-01 08:45:00,346.7013333333333
2016-01-01 09:00:00,346.7013333333333
2016-01-01 09:15:00,230.0
2016-01-01 09:30:00,230.0
2016-01-01 09:45:00,371.1333333333333
2016-01-01 10:00:00,346.7013333333333
2016-01-01 10:15:00,346.7013333333333
2016-01-01 10:30:00,346.7013333333333
2016-01-01 10:45:00,346.7013333333333
2016-01-01 11:00:00,230.0
2016-01-01 11:15:00,230.0
2016-01-01 11:30:00,230.0
2016-01-01 11:45:00,230.0
2016-01-01 12:00:00,497.79999999999995
2016-01-01 12:15:00,473.368
2016-01-01 12:30:00,473.368
2016-01-01 12:45:00,473.368
2016-01-01 13:00:00,473.368
2016-01-01 13:15:00,473.368
2016-01-01 13:30:00,473.368
2016-01-01 13:45:00,473.368
2016-01-01 14:00:00,473.368
2016-01-01 14:15:00,473.368
2016-01-01 14:30:00,473.368
2016-01-01 14:45:00,473.368
2016-01-01 15:00:00,473.722431808
2016-01-01 15:15:00,473.722431808
2016-01-01 15:30:00,473.722431808
2016-01-01 15:45:00,473.722431808
2016-01-01 16:00:00,400.295606656
2016-01-01 16:15:00,400.295606656
2016-01-01 16:30:00,400.295606656
2016-01-01 16:45:00,400.295606656
2016-01-01 17:00:00,398.68665232
2016-01-01 17:15:00,398.68665232
2016-01-01 17:30:00,398.68665232
2016-01-01 17:45:00,398.68665232
2016-01-01 18:00:00,402.782172448
2016-01-01 18:15:00,402.782172448
2016-01-01 18:30:00,402.782172448
2016-01-01 18:45:00,402.782172448
2016-01-01 19:00:00,401.90456099200003
2016-01-01 19:15:00,401.90456099200003
2016-01-01 19:30:00,401.90456099200003
2016-01-01 19:45:00,401.90456099200003
2016-01-01 20:00:00,354.8079996693333
2016-01-01 20:15:00,354.8079996693333
2016-01-01 20:30:00,354.8079996693333
2016-01-01 20:45:00,354.8079996693333
2016-01-01 21:00:00,360.3662055573334
2016-01-01 21:15:00,360.3662055573334
2016-01-01 21:30:00,360.3662055573334
2016-01-01 21:45:00,360.3662055573334
2016-01-01 22:00:00,365.77814286933335
2016-01-01 22:15:00,365.77814286933335
2016-01-01 22:30:00,365.77814286933335
2016-01-01 22:45:00,230.0
2016-01-01 23:00:00,371.1333333333333
2016-01-01 23:15:00,363.8766513813333
2016-01-01 23:30:00,230.0
2016-01-01 23:45:00,230.0
