,1,2
7645,0.354,0.58375
7646,0.359,0.5775
7647,0.364,0.57125
7648,0.369,0.565
7649,0.369,0.544
7650,0.369,0.523
7651,0.369,0.502
7652,0.369,0.481
7653,0.38025,0.464
7654,0.3915,0.447
7655,0.40275,0.43
7656,0.414,0.413
7657,0.4325,0.39925
7658,0.451,0.3855
7659,0.4695,0.37175
7660,0.488,0.358
7661,0.493,0.346
7662,0.498,0.334
7663,0.503,0.322
7664,0.508,0.31
7665,0.5115,0.30025
7666,0.515,0.2905
7667,0.5185,0.28075
7668,0.522,0.271
7669,0.52,0.27075
7670,0.518,0.2705
7671,0.516,0.27025
7672,0.514,0.27
7673,0.499,0.27525
7674,0.484,0.2805
7675,0.469,0.28575
7676,0.454,0.291
7677,0.43625,0.289
7678,0.4185,0.287
7679,0.40075,0.285
7680,0.383,0.283
7681,0.37125,0.277
7682,0.3595,0.271
7683,0.34775,0.265
7684,0.336,0.259
7685,0.33075,0.25275
7686,0.3255,0.2465
7687,0.32025,0.24025
7688,0.315,0.234
7689,0.30975,0.22625
7690,0.3045,0.2185
7691,0.29925,0.21075
7692,0.294,0.203
7693,0.286,0.1945
7694,0.278,0.186
7695,0.27,0.1775
7696,0.262,0.169
7697,0.261,0.162
7698,0.26,0.155
7699,0.259,0.148
7700,0.258,0.141
7701,0.25725,0.13425
7702,0.2565,0.1275
7703,0.25575,0.12075
7704,0.255,0.114
7705,0.242,0.1075
7706,0.229,0.101
7707,0.216,0.0945
7708,0.203,0.088
7709,0.217,0.089
7710,0.231,0.09
7711,0.245,0.091
7712,0.259,0.092
7713,0.2555,0.0975
7714,0.252,0.103
7715,0.2485,0.1085
7716,0.245,0.114
7717,0.23225,0.1125
7718,0.2195,0.111
7719,0.20675,0.1095
7720,0.194,0.108
7721,0.18325,0.1035
7722,0.1725,0.099
7723,0.16175,0.0945
7724,0.151,0.09
7725,0.14025,0.08825
7726,0.1295,0.0865
7727,0.11875,0.08475
7728,0.108,0.083
7729,0.1015,0.08075
7730,0.095,0.0785
7731,0.0885,0.07625
7732,0.082,0.074
7733,0.0785,0.0695
7734,0.075,0.065
7735,0.0715,0.0605
7736,0.068,0.056
7737,0.06475,0.05275
7738,0.0615,0.0495
7739,0.05825,0.04625
7740,0.055,0.043
7741,0.05275,0.0405
7742,0.0505,0.038
7743,0.04825,0.0355
7744,0.046,0.033
7745,0.04575,0.032
7746,0.0455,0.031
7747,0.04525,0.03
7748,0.045,0.029
7749,0.04775,0.02925
7750,0.0505,0.0295
7751,0.05325,0.02975
7752,0.056,0.03
7753,0.06225,0.032
7754,0.0685,0.034
7755,0.07475,0.036
7756,0.081,0.038
7757,0.089,0.04225
7758,0.097,0.0465
7759,0.105,0.05075
7760,0.113,0.055
7761,0.12125,0.06025
7762,0.1295,0.0655
7763,0.13775,0.07075
7764,0.146,0.076
7765,0.152,0.083
7766,0.158,0.09
7767,0.164,0.097
7768,0.17,0.104
7769,0.1725,0.11425
7770,0.175,0.1245
7771,0.1775,0.13475
7772,0.18,0.145
7773,0.18075,0.15575
7774,0.1815,0.1665
7775,0.18225,0.17725
7776,0.183,0.188
7777,0.185,0.19575
7778,0.187,0.2035
7779,0.189,0.21125
7780,0.191,0.219
7781,0.19225,0.227
7782,0.1935,0.235
7783,0.19475,0.243
7784,0.196,0.251
7785,0.19325,0.25625
7786,0.1905,0.2615
7787,0.18775,0.26675
7788,0.185,0.272
7789,0.177,0.2725
7790,0.169,0.273
7791,0.161,0.2735
7792,0.153,0.274
7793,0.14575,0.26825
7794,0.1385,0.2625
7795,0.13125,0.25675
7796,0.124,0.251
7797,0.121,0.24975
7798,0.118,0.2485
7799,0.115,0.24725
7800,0.112,0.246
7801,0.1105,0.24175
7802,0.109,0.2375
7803,0.1075,0.23325
7804,0.106,0.229
7805,0.10775,0.2255
7806,0.1095,0.222
7807,0.11125,0.2185
7808,0.113,0.215
7809,0.117,0.22625
7810,0.121,0.2375
7811,0.125,0.24875
7812,0.129,0.26
7813,0.13175,0.275
7814,0.1345,0.29
7815,0.13725,0.305
7816,0.14,0.32
7817,0.14175,0.3265
7818,0.1435,0.333
7819,0.14525,0.3395
7820,0.147,0.346
7821,0.15,0.35125
7822,0.153,0.3565
7823,0.156,0.36175
7824,0.159,0.367
7825,0.16125,0.37
7826,0.1635,0.373
7827,0.16575,0.376
7828,0.168,0.379
7829,0.1675,0.3795
7830,0.167,0.38
7831,0.1665,0.3805
7832,0.166,0.381
7833,0.16375,0.3795
7834,0.1615,0.378
7835,0.15925,0.3765
7836,0.157,0.375
7837,0.1545,0.36925
7838,0.152,0.3635
7839,0.1495,0.35775
7840,0.147,0.352
7841,0.14425,0.3385
7842,0.1415,0.325
7843,0.13875,0.3115
7844,0.136,0.298
7845,0.1355,0.28975
7846,0.135,0.2815
7847,0.1345,0.27325
7848,0.134,0.265
7849,0.13275,0.25925
7850,0.1315,0.2535
7851,0.13025,0.24775
7852,0.129,0.242
7853,0.126,0.234
7854,0.123,0.226
7855,0.12,0.218
7856,0.117,0.21
7857,0.11225,0.20325
7858,0.1075,0.1965
7859,0.10275,0.18975
7860,0.098,0.183
7861,0.093,0.1795
7862,0.088,0.176
7863,0.083,0.1725
7864,0.078,0.169
7865,0.075,0.1675
7866,0.072,0.166
7867,0.069,0.1645
7868,0.066,0.163
7869,0.066,0.16175
7870,0.066,0.1605
7871,0.066,0.15925
7872,0.066,0.158
7873,0.06875,0.15525
7874,0.0715,0.1525
7875,0.07425,0.14975
7876,0.077,0.147
7877,0.081,0.1465
7878,0.085,0.146
7879,0.089,0.1455
7880,0.093,0.145
7881,0.0965,0.142
7882,0.1,0.139
7883,0.1035,0.136
7884,0.107,0.133
7885,0.1085,0.13075
7886,0.11,0.1285
7887,0.1115,0.12625
7888,0.113,0.124
7889,0.10975,0.1235
7890,0.1065,0.123
7891,0.10325,0.1225
7892,0.1,0.122
7893,0.0965,0.12175
7894,0.093,0.1215
7895,0.0895,0.12125
7896,0.086,0.121
7897,0.082,0.119
7898,0.078,0.117
7899,0.074,0.115
7900,0.07,0.113
7901,0.06825,0.10925
7902,0.0665,0.1055
7903,0.06475,0.10175
7904,0.063,0.098
7905,0.0645,0.09475
7906,0.066,0.0915
7907,0.0675,0.08825
7908,0.069,0.085
7909,0.0665,0.0825
7910,0.064,0.08
7911,0.0615,0.0775
7912,0.059,0.075
7913,0.0565,0.07375
7914,0.054,0.0725
7915,0.0515,0.07125
7916,0.049,0.07
7917,0.047,0.06925
7918,0.045,0.0685
7919,0.043,0.06775
7920,0.041,0.067
7921,0.039,0.06625
7922,0.037,0.0655
7923,0.035,0.06475
7924,0.033,0.064
7925,0.0325,0.063
7926,0.032,0.062
7927,0.0315,0.061
7928,0.031,0.06
7929,0.0305,0.05875
7930,0.03,0.0575
7931,0.0295,0.05625
7932,0.029,0.055
7933,0.0275,0.054
7934,0.026,0.053
7935,0.0245,0.052
7936,0.023,0.051
7937,0.02075,0.05075
7938,0.0185,0.0505
7939,0.01625,0.05025
7940,0.014,0.05
7941,0.0125,0.04975
7942,0.011,0.0495
7943,0.0095,0.04925
7944,0.008,0.049
7945,0.008,0.0475
7946,0.008,0.046
7947,0.008,0.0445
7948,0.008,0.043
7949,0.009,0.04075
7950,0.01,0.0385
7951,0.011,0.03625
7952,0.012,0.034
7953,0.01575,0.03175
7954,0.0195,0.0295
7955,0.02325,0.02725
7956,0.027,0.025
7957,0.03225,0.02375
7958,0.0375,0.0225
7959,0.04275,0.02125
7960,0.048,0.02
7961,0.052,0.0195
7962,0.056,0.019
7963,0.06,0.0185
7964,0.064,0.018
7965,0.0675,0.019
7966,0.071,0.02
7967,0.0745,0.021
7968,0.078,0.022
7969,0.0805,0.02375
7970,0.083,0.0255
7971,0.0855,0.02725
7972,0.088,0.029
7973,0.09,0.0315
7974,0.092,0.034
7975,0.094,0.0365
7976,0.096,0.039
7977,0.098,0.04325
7978,0.1,0.0475
7979,0.102,0.05175
7980,0.104,0.056
7981,0.1005,0.0615
7982,0.097,0.067
7983,0.0935,0.0725
7984,0.09,0.078
7985,0.0905,0.08275
7986,0.091,0.0875
7987,0.0915,0.09225
7988,0.092,0.097
7989,0.10575,0.09925
7990,0.1195,0.1015
7991,0.13325,0.10375
7992,0.147,0.106
7993,0.153,0.1045
7994,0.159,0.103
7995,0.165,0.1015
7996,0.171,0.1
7997,0.166,0.0945
7998,0.161,0.089
7999,0.156,0.0835
8000,0.151,0.078
8001,0.14525,0.086
8002,0.1395,0.094
8003,0.13375,0.102
8004,0.128,0.11
8005,0.11775,0.12775
8006,0.1075,0.1455
8007,0.09725,0.16325
8008,0.087,0.181
8009,0.07625,0.189
8010,0.0655,0.197
8011,0.05475,0.205
8012,0.044,0.213
8013,0.04,0.22075
8014,0.036,0.2285
8015,0.032,0.23625
8016,0.028,0.244
8017,0.03375,0.256
8018,0.0395,0.268
8019,0.04525,0.28
8020,0.051,0.292
8021,0.06475,0.30175
8022,0.0785,0.3115
8023,0.09225,0.32125
8024,0.106,0.331
8025,0.1155,0.33425
8026,0.125,0.3375
8027,0.1345,0.34075
8028,0.144,0.344
8029,0.14525,0.34775
8030,0.1465,0.3515
8031,0.14775,0.35525
8032,0.149,0.359
8033,0.14825,0.35775
8034,0.1475,0.3565
8035,0.14675,0.35525
8036,0.146,0.354
8037,0.14475,0.35375
8038,0.1435,0.3535
8039,0.14225,0.35325
8040,0.141,0.353
8041,0.1425,0.355
8042,0.144,0.357
8043,0.1455,0.359
8044,0.147,0.361
8045,0.1485,0.362
8046,0.15,0.363
8047,0.1515,0.364
8048,0.153,0.365
8049,0.15425,0.35725
8050,0.1555,0.3495
8051,0.15675,0.34175
8052,0.158,0.334
8053,0.159,0.31325
8054,0.16,0.2925
8055,0.161,0.27175
8056,0.162,0.251
8057,0.1625,0.231
8058,0.163,0.211
8059,0.1635,0.191
8060,0.164,0.171
8061,0.1665,0.15825
8062,0.169,0.1455
8063,0.1715,0.13275
8064,0.174,0.12
8065,0.17825,0.111
8066,0.1825,0.102
8067,0.18675,0.093
8068,0.191,0.084
8069,0.19075,0.0815
8070,0.1905,0.079
8071,0.19025,0.0765
8072,0.19,0.074
8073,0.187,0.0765
8074,0.184,0.079
8075,0.181,0.0815
8076,0.178,0.084
8077,0.1725,0.0895
8078,0.167,0.095
8079,0.1615,0.1005
8080,0.156,0.106
8081,0.15325,0.112
8082,0.1505,0.118
8083,0.14775,0.124
8084,0.145,0.13
8085,0.144,0.135
8086,0.143,0.14
8087,0.142,0.145
8088,0.141,0.15
8089,0.13675,0.15275
8090,0.1325,0.1555
8091,0.12825,0.15825
8092,0.124,0.161
8093,0.122,0.16375
8094,0.12,0.1665
8095,0.118,0.16925
8096,0.116,0.172
8097,0.12025,0.17075
8098,0.1245,0.1695
8099,0.12875,0.16825
8100,0.133,0.167
8101,0.138,0.168
8102,0.143,0.169
8103,0.148,0.17
8104,0.153,0.171
8105,0.159,0.17275
8106,0.165,0.1745
8107,0.171,0.17625
8108,0.177,0.178
8109,0.18325,0.178
8110,0.1895,0.178
8111,0.19575,0.178
8112,0.202,0.178
8113,0.2065,0.1755
8114,0.211,0.173
8115,0.2155,0.1705
8116,0.22,0.168
8117,0.223,0.16325
8118,0.226,0.1585
8119,0.229,0.15375
8120,0.232,0.149
8121,0.23625,0.14175
8122,0.2405,0.1345
8123,0.24475,0.12725
8124,0.249,0.12
8125,0.25425,0.11275
8126,0.2595,0.1055
8127,0.26475,0.09825
8128,0.27,0.091
8129,0.26625,0.0845
8130,0.2625,0.078
8131,0.25875,0.0715
8132,0.255,0.065
8133,0.26075,0.0615
8134,0.2665,0.058
8135,0.27225,0.0545
8136,0.278,0.051
8137,0.293,0.04975
8138,0.308,0.0485
8139,0.323,0.04725
8140,0.338,0.046
8141,0.3435,0.0475
8142,0.349,0.049
8143,0.3545,0.0505
8144,0.36,0.052
8145,0.351,0.05825
8146,0.342,0.0645
8147,0.333,0.07075
8148,0.324,0.077
8149,0.31425,0.08825
8150,0.3045,0.0995
8151,0.29475,0.11075
8152,0.285,0.122
8153,0.27625,0.13225
8154,0.2675,0.1425
8155,0.25875,0.15275
8156,0.25,0.163
8157,0.266,0.16975
8158,0.282,0.1765
8159,0.298,0.18325
8160,0.314,0.19
8161,0.32275,0.1915
8162,0.3315,0.193
8163,0.34025,0.1945
8164,0.349,0.196
8165,0.347,0.19275
8166,0.345,0.1895
8167,0.343,0.18625
8168,0.341,0.183
8169,0.3465,0.17875
8170,0.352,0.1745
8171,0.3575,0.17025
8172,0.363,0.166
8173,0.36325,0.16125
8174,0.3635,0.1565
8175,0.36375,0.15175
8176,0.364,0.147
8177,0.3675,0.14275
8178,0.371,0.1385
8179,0.3745,0.13425
8180,0.378,0.13
8181,0.378,0.126
8182,0.378,0.122
8183,0.378,0.118
8184,0.378,0.114
8185,0.38275,0.10675
8186,0.3875,0.0995
8187,0.39225,0.09225
8188,0.397,0.085
8189,0.40625,0.07775
8190,0.4155,0.0705
8191,0.42475,0.06325
8192,0.434,0.056
8193,0.44375,0.05175
8194,0.4535,0.0475
8195,0.46325,0.04325
8196,0.473,0.039
8197,0.47425,0.03425
8198,0.4755,0.0295
8199,0.47675,0.02475
8200,0.478,0.02
8201,0.47775,0.017
8202,0.4775,0.014
8203,0.47725,0.011
8204,0.477,0.008
8205,0.48325,0.008
8206,0.4895,0.008
8207,0.49575,0.008
8208,0.502,0.008
8209,0.5105,0.01175
8210,0.519,0.0155
8211,0.5275,0.01925
8212,0.536,0.023
8213,0.5425,0.0325
8214,0.549,0.042
8215,0.5555,0.0515
8216,0.562,0.061
8217,0.5595,0.07475
8218,0.557,0.0885
8219,0.5545,0.10225
8220,0.552,0.116
8221,0.53425,0.12625
8222,0.5165,0.1365
8223,0.49875,0.14675
8224,0.481,0.157
8225,0.4455,0.15725
8226,0.41,0.1575
8227,0.3745,0.15775
8228,0.339,0.158
8229,0.31375,0.15975
8230,0.2885,0.1615
8231,0.26325,0.16325
8232,0.238,0.165
8233,0.23,0.1695
8234,0.222,0.174
8235,0.214,0.1785
8236,0.206,0.183
8237,0.20075,0.1855
8238,0.1955,0.188
8239,0.19025,0.1905
8240,0.185,0.193
8241,0.17925,0.195
8242,0.1735,0.197
8243,0.16775,0.199
8244,0.162,0.201
8245,0.1575,0.202
8246,0.153,0.203
8247,0.1485,0.204
8248,0.144,0.205
8249,0.14,0.203
8250,0.136,0.201
8251,0.132,0.199
8252,0.128,0.197
8253,0.13025,0.19275
8254,0.1325,0.1885
8255,0.13475,0.18425
8256,0.137,0.18
8257,0.1355,0.17625
8258,0.134,0.1725
8259,0.1325,0.16875
8260,0.131,0.165
8261,0.127,0.165
8262,0.123,0.165
8263,0.119,0.165
8264,0.115,0.165
8265,0.111,0.16025
8266,0.107,0.1555
8267,0.103,0.15075
8268,0.099,0.146
8269,0.09375,0.14325
8270,0.0885,0.1405
8271,0.08325,0.13775
8272,0.078,0.135
8273,0.0755,0.13425
8274,0.073,0.1335
8275,0.0705,0.13275
8276,0.068,0.132
8277,0.07075,0.1285
8278,0.0735,0.125
8279,0.07625,0.1215
8280,0.079,0.118
8281,0.086,0.11225
8282,0.093,0.1065
8283,0.1,0.10075
8284,0.107,0.095
8285,0.117,0.095
8286,0.127,0.095
8287,0.137,0.095
8288,0.147,0.095
8289,0.16075,0.1055
8290,0.1745,0.116
8291,0.18825,0.1265
8292,0.202,0.137
8293,0.2245,0.1545
8294,0.247,0.172
8295,0.2695,0.1895
8296,0.292,0.207
8297,0.31075,0.221
8298,0.3295,0.235
8299,0.34825,0.249
8300,0.367,0.263
8301,0.38225,0.2715
8302,0.3975,0.28
8303,0.41275,0.2885
8304,0.428,0.297
8305,0.43975,0.3055
8306,0.4515,0.314
8307,0.46325,0.3225
8308,0.475,0.331
8309,0.48075,0.3335
8310,0.4865,0.336
8311,0.49225,0.3385
8312,0.498,0.341
8313,0.4985,0.3355
8314,0.499,0.33
8315,0.4995,0.3245
8316,0.5,0.319
8317,0.49775,0.31975
8318,0.4955,0.3205
8319,0.49325,0.32125
8320,0.491,0.322
8321,0.4815,0.33425
8322,0.472,0.3465
8323,0.4625,0.35875
8324,0.453,0.371
8325,0.44925,0.38425
8326,0.4455,0.3975
8327,0.44175,0.41075
8328,0.438,0.424
8329,0.45325,0.43675
8330,0.4685,0.4495
8331,0.48375,0.46225
8332,0.499,0.475
8333,0.50675,0.48525
8334,0.5145,0.4955
8335,0.52225,0.50575
8336,0.53,0.516
8337,0.53725,0.51875
8338,0.5445,0.5215
8339,0.55175,0.52425
8340,0.559,0.527
8341,0.55675,0.52675
8342,0.5545,0.5265
8343,0.55225,0.52625
8344,0.55,0.526
8345,0.544,0.5115
8346,0.538,0.497
8347,0.532,0.4825
8348,0.526,0.468
8349,0.52275,0.47125
8350,0.5195,0.4745
8351,0.51625,0.47775
8352,0.513,0.481
8353,0.51625,0.473
8354,0.5195,0.465
8355,0.52275,0.457
8356,0.526,0.449
8357,0.53275,0.44675
8358,0.5395,0.4445
8359,0.54625,0.44225
8360,0.553,0.44
8361,0.5455,0.44025
8362,0.538,0.4405
8363,0.5305,0.44075
8364,0.523,0.441
8365,0.5075,0.4365
8366,0.492,0.432
8367,0.4765,0.4275
8368,0.461,0.423
8369,0.44775,0.398
8370,0.4345,0.373
8371,0.42125,0.348
8372,0.408,0.323
8373,0.41475,0.31575
8374,0.4215,0.3085
8375,0.42825,0.30125
8376,0.435,0.294
8377,0.44325,0.29825
8378,0.4515,0.3025
8379,0.45975,0.30675
8380,0.468,0.311
8381,0.47175,0.31325
8382,0.4755,0.3155
8383,0.47925,0.31775
8384,0.483,0.32
8385,0.4835,0.331
8386,0.484,0.342
8387,0.4845,0.353
8388,0.485,0.364
8389,0.48375,0.374
8390,0.4825,0.384
8391,0.48125,0.394
8392,0.48,0.404
8393,0.49375,0.41075
8394,0.5075,0.4175
8395,0.52125,0.42425
8396,0.535,0.431
8397,0.52675,0.4275
8398,0.5185,0.424
8399,0.51025,0.4205
8400,0.502,0.417
8401,0.48325,0.4155
8402,0.4645,0.414
8403,0.44575,0.4125
8404,0.427,0.411
8405,0.38575,0.40925
8406,0.3445,0.4075
8407,0.30325,0.40575
8408,0.262,0.404
8409,0.24275,0.395
8410,0.2235,0.386
8411,0.20425,0.377
8412,0.185,0.368
8413,0.1955,0.3515
8414,0.206,0.335
8415,0.2165,0.3185
8416,0.227,0.302
8417,0.2615,0.27825
8418,0.296,0.2545
8419,0.3305,0.23075
8420,0.365,0.207
8421,0.382,0.19275
8422,0.399,0.1785
8423,0.416,0.16425
8424,0.433,0.15
8425,0.4275,0.141
8426,0.422,0.132
8427,0.4165,0.123
8428,0.411,0.114
8429,0.39725,0.11125
8430,0.3835,0.1085
8431,0.36975,0.10575
8432,0.356,0.103
8433,0.364,0.10975
8434,0.372,0.1165
8435,0.38,0.12325
8436,0.388,0.13
8437,0.40675,0.142
8438,0.4255,0.154
8439,0.44425,0.166
8440,0.463,0.178
8441,0.47175,0.19275
8442,0.4805,0.2075
8443,0.48925,0.22225
8444,0.498,0.237
8445,0.50675,0.26675
8446,0.5155,0.2965
8447,0.52425,0.32625
8448,0.533,0.356
8449,0.542,0.377
8450,0.551,0.398
8451,0.56,0.419
8452,0.569,0.44
8453,0.58,0.4545
8454,0.591,0.469
8455,0.602,0.4835
8456,0.613,0.498
8457,0.62325,0.5015
8458,0.6335,0.505
8459,0.64375,0.5085
8460,0.654,0.512
8461,0.6555,0.51125
8462,0.657,0.5105
8463,0.6585,0.50975
8464,0.66,0.509
8465,0.661,0.5
8466,0.662,0.491
8467,0.663,0.482
8468,0.664,0.473
8469,0.66525,0.463
8470,0.6665,0.453
8471,0.66775,0.443
8472,0.669,0.433
8473,0.6765,0.42825
8474,0.684,0.4235
8475,0.6915,0.41875
8476,0.699,0.414
8477,0.7215,0.43025
8478,0.744,0.4465
8479,0.7665,0.46275
8480,0.789,0.479
8481,0.789,0.49975
8482,0.789,0.5205
8483,0.789,0.54125
8484,0.789,0.562
8485,0.789,0.57525
8486,0.789,0.5885
8487,0.789,0.60175
8488,0.789,0.615
8489,0.789,0.62675
8490,0.789,0.6385
8491,0.789,0.65025
8492,0.789,0.662
8493,0.789,0.674
8494,0.789,0.686
8495,0.789,0.698
8496,0.789,0.71
8497,0.789,0.7205
8498,0.789,0.731
8499,0.789,0.7415
8500,0.789,0.752
8501,0.77975,0.76125
8502,0.7705,0.7705
8503,0.76125,0.77975
8504,0.752,0.789
8505,0.74625,0.789
8506,0.7405,0.789
8507,0.73475,0.789
8508,0.729,0.789
8509,0.716,0.789
8510,0.703,0.789
8511,0.69,0.789
8512,0.677,0.789
8513,0.65325,0.78125
8514,0.6295,0.7735
8515,0.60575,0.76575
8516,0.582,0.758
8517,0.54475,0.74025
8518,0.5075,0.7225
8519,0.47025,0.70475
8520,0.433,0.687
8521,0.403,0.6635
8522,0.373,0.64
8523,0.343,0.6165
8524,0.313,0.593
8525,0.295,0.56125
8526,0.277,0.5295
8527,0.259,0.49775
8528,0.241,0.466
8529,0.2465,0.442
8530,0.252,0.418
8531,0.2575,0.394
8532,0.263,0.37
8533,0.27025,0.364
8534,0.2775,0.358
8535,0.28475,0.352
8536,0.292,0.346
8537,0.32275,0.35025
8538,0.3535,0.3545
8539,0.38425,0.35875
8540,0.415,0.363
8541,0.43175,0.367
8542,0.4485,0.371
8543,0.46525,0.375
8544,0.482,0.379
8545,0.50425,0.372
8546,0.5265,0.365
8547,0.54875,0.358
8548,0.571,0.351
8549,0.59425,0.35125
8550,0.6175,0.3515
8551,0.64075,0.35175
8552,0.664,0.352
8553,0.67125,0.36525
8554,0.6785,0.3785
8555,0.68575,0.39175
8556,0.693,0.405
8557,0.717,0.418
8558,0.741,0.431
8559,0.765,0.444
8560,0.789,0.457
8561,0.789,0.4735
8562,0.789,0.49
8563,0.789,0.5065
8564,0.789,0.523
8565,0.789,0.4975
8566,0.789,0.472
8567,0.789,0.4465
8568,0.789,0.421
8569,0.789,0.38975
8570,0.789,0.3585
8571,0.789,0.32725
8572,0.789,0.296
8573,0.789,0.32525
8574,0.789,0.3545
8575,0.789,0.38375
8576,0.789,0.413
8577,0.789,0.44675
8578,0.789,0.4805
8579,0.789,0.51425
8580,0.789,0.548
8581,0.789,0.56175
8582,0.789,0.5755
8583,0.789,0.58925
8584,0.789,0.603
8585,0.789,0.59775
8586,0.789,0.5925
8587,0.789,0.58725
8588,0.789,0.582
8589,0.789,0.56
8590,0.789,0.538
8591,0.789,0.516
8592,0.789,0.494
8593,0.789,0.48325
8594,0.789,0.4725
8595,0.789,0.46175
8596,0.789,0.451
8597,0.789,0.47225
8598,0.789,0.4935
8599,0.789,0.51475
8600,0.789,0.536
8601,0.789,0.571
8602,0.789,0.606
8603,0.789,0.641
8604,0.789,0.676
8605,0.789,0.696
8606,0.789,0.716
8607,0.789,0.736
8608,0.789,0.756
8609,0.789,0.741
8610,0.789,0.726
8611,0.789,0.711
8612,0.789,0.696
8613,0.789,0.6485
8614,0.789,0.601
8615,0.789,0.5535
8616,0.789,0.506
8617,0.789,0.475
8618,0.789,0.444
8619,0.789,0.413
8620,0.789,0.382
8621,0.77675,0.37775
8622,0.7645,0.3735
8623,0.75225,0.36925
8624,0.74,0.365
8625,0.73425,0.36575
8626,0.7285,0.3665
8627,0.72275,0.36725
8628,0.717,0.368
8629,0.71225,0.3745
8630,0.7075,0.381
8631,0.70275,0.3875
8632,0.698,0.394
8633,0.696,0.399
8634,0.694,0.404
8635,0.692,0.409
8636,0.69,0.414
8637,0.6875,0.4145
8638,0.685,0.415
8639,0.6825,0.4155
8640,0.68,0.416
8641,0.67325,0.41725
8642,0.6665,0.4185
8643,0.65975,0.41975
8644,0.653,0.421
8645,0.646,0.42425
8646,0.639,0.4275
8647,0.632,0.43075
8648,0.625,0.434
8649,0.622,0.42975
8650,0.619,0.4255
8651,0.616,0.42125
8652,0.613,0.417
8653,0.61775,0.4095
8654,0.6225,0.402
8655,0.62725,0.3945
8656,0.632,0.387
8657,0.63875,0.39125
8658,0.6455,0.3955
8659,0.65225,0.39975
8660,0.659,0.404
8661,0.65775,0.413
8662,0.6565,0.422
8663,0.65525,0.431
8664,0.654,0.44
8665,0.6475,0.458
8666,0.641,0.476
8667,0.6345,0.494
8668,0.628,0.512
8669,0.6275,0.5345
8670,0.627,0.557
8671,0.6265,0.5795
8672,0.626,0.602
8673,0.628,0.631
8674,0.63,0.66
8675,0.632,0.689
8676,0.634,0.718
8677,0.6295,0.7275
8678,0.625,0.737
8679,0.6205,0.7465
8680,0.616,0.756
8681,0.60925,0.76425
8682,0.6025,0.7725
8683,0.59575,0.78075
8684,0.589,0.789
8685,0.58375,0.789
8686,0.5785,0.789
8687,0.57325,0.789
8688,0.568,0.789
8689,0.567,0.789
8690,0.566,0.789
8691,0.565,0.789
8692,0.564,0.789
8693,0.5705,0.7815
8694,0.577,0.774
8695,0.5835,0.7665
8696,0.59,0.759
8697,0.59675,0.74925
8698,0.6035,0.7395
8699,0.61025,0.72975
8700,0.617,0.72
8701,0.619,0.69975
8702,0.621,0.6795
8703,0.623,0.65925
8704,0.625,0.639
8705,0.6095,0.60375
8706,0.594,0.5685
8707,0.5785,0.53325
8708,0.563,0.498
8709,0.53225,0.47425
8710,0.5015,0.4505
8711,0.47075,0.42675
8712,0.44,0.403
8713,0.424,0.38775
8714,0.408,0.3725
8715,0.392,0.35725
8716,0.376,0.342
8717,0.3905,0.334
8718,0.405,0.326
8719,0.4195,0.318
8720,0.434,0.31
8721,0.443,0.3065
8722,0.452,0.303
8723,0.461,0.2995
8724,0.47,0.296
8725,0.45525,0.291
8726,0.4405,0.286
8727,0.42575,0.281
8728,0.411,0.276
8729,0.409,0.2715
8730,0.407,0.267
8731,0.405,0.2625
8732,0.403,0.258
8733,0.39675,0.25475
8734,0.3905,0.2515
8735,0.38425,0.24825
8736,0.378,0.245
8737,0.3735,0.2425
8738,0.369,0.24
8739,0.3645,0.2375
8740,0.36,0.235
8741,0.3515,0.2315
8742,0.343,0.228
8743,0.3345,0.2245
8744,0.326,0.221
8745,0.31925,0.219
8746,0.3125,0.217
8747,0.30575,0.215
8748,0.299,0.213
8749,0.29525,0.21275
8750,0.2915,0.2125
8751,0.28775,0.21225
8752,0.284,0.212
8753,0.2875,0.21025
8754,0.291,0.2085
8755,0.2945,0.20675
8756,0.298,0.205
8757,0.30475,0.2025
8758,0.3115,0.2
8759,0.31825,0.1975
8760,0.325,0.195
8761,0.32775,0.19825
8762,0.3305,0.2015
8763,0.33325,0.20475
8764,0.336,0.208
8765,0.3815,0.2275
8766,0.427,0.247
8767,0.4725,0.2665
8768,0.518,0.286
8769,0.5355,0.30625
8770,0.553,0.3265
8771,0.5705,0.34675
8772,0.588,0.367
8773,0.589,0.3805
8774,0.59,0.394
8775,0.591,0.4075
8776,0.592,0.421
8777,0.59325,0.4325
8778,0.5945,0.444
8779,0.59575,0.4555
8780,0.597,0.467
8781,0.596,0.47475
8782,0.595,0.4825
8783,0.594,0.49025
8784,0.593,0.498
8785,0.589,0.5045
8786,0.585,0.511
8787,0.581,0.5175
8788,0.577,0.524
8789,0.57275,0.52675
8790,0.5685,0.5295
8791,0.56425,0.53225
8792,0.56,0.535
8793,0.55775,0.53025
8794,0.5555,0.5255
8795,0.55325,0.52075
8796,0.551,0.516
8797,0.5485,0.504
8798,0.546,0.492
8799,0.5435,0.48
8800,0.541,0.468
8801,0.525,0.4515
8802,0.509,0.435
8803,0.493,0.4185
8804,0.477,0.402
8805,0.4535,0.3895
8806,0.43,0.377
8807,0.4065,0.3645
8808,0.383,0.352
8809,0.375,0.34625
8810,0.367,0.3405
8811,0.359,0.33475
8812,0.351,0.329
8813,0.34575,0.32625
8814,0.3405,0.3235
